bot;aposta_id;event_id;mercado_tick;mercado_tipo;linha;selecao;odd;liga;apostado_em;veredito;motivos
SENTINELA-E-WCA-HC;71498;17152196;Handicap;16;-0.50;Sweden (Cofi111) (-0.5);1.950;World Cup A;2026-07-21 11:14:19.839971;OK;
SENTINELA-E-WCA-HC;71499;17152196;Handicap;16;0.50;Czechia (Cira) (+0.5);1.750;World Cup A;2026-07-21 11:14:19.841584;OK;
SENTINELA-E-WCA-HC;71500;17152207;Handicap;16;-1.50;Scotland (Sena) (-1.5);1.950;World Cup A;2026-07-21 11:15:10.104809;OK;
SENTINELA-E-WCA-HC;71510;17152211;Handicap;16;1.50;Czechia (Cira) (+1.5);1.820;World Cup A;2026-07-21 11:26:13.153316;OK;
SENTINELA-E-WCA-HC;71511;17152199;Handicap;16;-1.50;Sweden (Cofi111) (-1.5);1.850;World Cup A;2026-07-21 11:26:17.292703;OK;
SENTINELA-E-WCA-HC;71514;17152202;Handicap;16;0.50;Germany (cappo) (+0.5);1.750;World Cup A;2026-07-21 11:38:10.283756;OK;
SENTINELA-E-WCA-HC;71517;17152230;Handicap;16;1.50;Scotland (Sena) (+1.5);1.650;World Cup A;2026-07-21 11:38:49.720772;OK;
SENTINELA-E-WCA-HC;71522;17152217;Handicap;16;-1.50;Czechia (Cira) (-1.5);1.950;World Cup A;2026-07-21 11:50:42.999724;OK;
SENTINELA-E-WCA-HC;71523;17152217;Handicap;16;1.50;Germany (cappo) (+1.5);1.750;World Cup A;2026-07-21 11:50:43.001748;OK;
SENTINELA-E-WCA-HC;71525;17152209;Handicap;16;1.50;Croatia (llulle) (+1.5);2.150;World Cup A;2026-07-21 11:51:58.055462;OK;
SENTINELA-E-WCA-HC;71524;17152209;Handicap;16;-1.50;Scotland (Sena) (-1.5);1.620;World Cup A;2026-07-21 11:51:58.056135;OK;
SENTINELA-E-WCA-HC;71538;17152206;Handicap;16;1.50;Czechia (Cira) (+1.5);1.850;World Cup A;2026-07-21 12:02:37.291028;OK;
SENTINELA-E-WCA-HC;71539;17152204;Handicap;16;1.50;Croatia (llulle) (+1.5);1.600;World Cup A;2026-07-21 12:02:37.410972;OK;
SENTINELA-E-WCA-HC;71545;17152205;Handicap;16;0.50;Sweden (Cofi111) (+0.5);1.930;World Cup A;2026-07-21 12:14:54.559800;OK;
SENTINELA-E-WCA-HC;71546;17152238;Handicap;16;0.50;Scotland (Sena) (+0.5);2.150;World Cup A;2026-07-21 12:14:54.708432;OK;
SENTINELA-E-WCA-HC;71552;17152349;Handicap;16;-1.50;USA (Jankulovski) (-1.5);2.080;World Cup A;2026-07-21 12:21:20.054987;OK;
SENTINELA-E-WCA-HC;71551;17152349;Handicap;16;1.50;Switzerland (Lufy) (+1.5);1.670;World Cup A;2026-07-21 12:21:20.055451;OK;
SENTINELA-E-WCA-HC;71553;17152328;Handicap;16;0.50;Mexico (Pex) (+0.5);1.670;World Cup A;2026-07-21 12:22:03.148638;OK;
SENTINELA-E-WCA-HC;71554;17152328;Handicap;16;-0.50;Paraguay (Mani) (-0.5);2.080;World Cup A;2026-07-21 12:22:03.149895;OK;
SENTINELA-E-WCA-HC;71568;17152471;Handicap;16;0.50;Mexico (Pex) (+0.5);1.770;World Cup A;2026-07-21 12:33:09.541832;OK;
SENTINELA-E-WCA-HC;71570;17152362;Handicap;16;-0.50;Paraguay (Mani) (-0.5);1.750;World Cup A;2026-07-21 12:33:09.565509;OK;
SENTINELA-E-WCA-HC;71571;17152362;Handicap;16;0.50;USA (Jankulovski) (+0.5);1.950;World Cup A;2026-07-21 12:33:09.566466;OK;
SENTINELA-E-WCA-HC;71579;17152379;Handicap;16;-2.50;Canada (Dicca) (-2.5);2.050;World Cup A;2026-07-21 12:45:59.543130;OK;
SENTINELA-E-WCA-HC;71577;17152386;Handicap;16;-0.50;Switzerland (Lufy) (-0.5);2.080;World Cup A;2026-07-21 12:45:59.544034;OK;
SENTINELA-E-WCA-HC;71578;17152379;Handicap;16;2.50;USA (Jankulovski) (+2.5);1.700;World Cup A;2026-07-21 12:45:59.544556;OK;
SENTINELA-E-WCA-HC;71584;17151998;Handicap;16;-0.50;Morocco (Kivu17) (-0.5);2.200;World Cup A;2026-07-21 12:51:12.000981;OK;
SENTINELA-E-WCA-HC;71585;17152002;Handicap;16;0.50;Spain (Maki) (+0.5);1.650;World Cup A;2026-07-21 12:51:12.004021;OK;
SENTINELA-E-WCA-HC;71591;17152375;Handicap;16;1.50;Switzerland (Lufy) (+1.5);1.570;World Cup A;2026-07-21 12:57:41.396049;OK;
SENTINELA-E-WCA-HC;71592;17152375;Handicap;16;-1.50;Canada (Dicca) (-1.5);2.250;World Cup A;2026-07-21 12:57:41.396994;OK;
SENTINELA-E-WCA-HC;71594;17152346;Handicap;16;-0.50;USA (Jankulovski) (-0.5);2.300;World Cup A;2026-07-21 12:57:41.448670;OK;
SENTINELA-E-WCA-HC;71593;17152346;Handicap;16;0.50;Mexico (Pex) (+0.5);1.550;World Cup A;2026-07-21 12:57:41.449065;OK;
SENTINELA-E-WCA-HC;71600;17152000;Handicap;16;-0.50;England (chevare) (-0.5);1.820;World Cup A;2026-07-21 13:03:04.554422;OK;
SENTINELA-E-WCA-HC;71601;17152000;Handicap;16;0.50;Spain (Maki) (+0.5);1.880;World Cup A;2026-07-21 13:03:04.554647;OK;
SENTINELA-E-WCA-HC;71602;17151992;Handicap;16;0.50;Netherlands (lzrn) (+0.5);1.470;World Cup A;2026-07-21 13:03:42.309591;OK;
SENTINELA-E-WCA-HC;71619;17152350;Handicap;16;-1.50;Switzerland (Lufy) (-1.5);1.880;World Cup A;2026-07-21 13:09:09.000570;OK;
SENTINELA-E-WCA-HC;71620;17152350;Handicap;16;1.50;Mexico (Pex) (+1.5);1.820;World Cup A;2026-07-21 13:09:09.000924;OK;
SENTINELA-E-WCA-HC;71621;17152384;Handicap;16;0.50;Paraguay (Mani) (+0.5);2.150;World Cup A;2026-07-21 13:10:22.615533;OK;
SENTINELA-E-WCA-HC;71627;17152003;Handicap;16;0.50;Morocco (Kivu17) (+0.5);1.570;World Cup A;2026-07-21 13:15:04.204766;OK;
SENTINELA-E-WCA-HC;71626;17152003;Handicap;16;-0.50;Netherlands (lzrn) (-0.5);2.250;World Cup A;2026-07-21 13:15:04.205945;OK;
SENTINELA-E-WCA-HC;71628;17152015;Handicap;16;-0.50;England (chevare) (-0.5);2.050;World Cup A;2026-07-21 13:15:19.249917;OK;
SENTINELA-E-WCA-HC;71629;17152015;Handicap;16;0.50;Argentina (hit) (+0.5);1.700;World Cup A;2026-07-21 13:15:19.250811;OK;
SENTINELA-E-WCA-HC;71635;17152334;Handicap;16;0.50;Mexico (Pex) (+0.5);1.620;World Cup A;2026-07-21 13:21:32.880368;OK;
SENTINELA-E-WCA-HC;71634;17152334;Handicap;16;-0.50;Paraguay (Mani) (-0.5);2.150;World Cup A;2026-07-21 13:21:32.881213;OK;
SENTINELA-E-WCA-HC;71636;17152368;Handicap;16;0.50;Switzerland (Lufy) (+0.5);1.700;World Cup A;2026-07-21 13:21:32.884081;OK;
SENTINELA-E-WCA-HC;71637;17152368;Handicap;16;-0.50;USA (Jankulovski) (-0.5);2.050;World Cup A;2026-07-21 13:21:32.884580;OK;
SENTINELA-E-WCA-HC;71642;17151991;Handicap;16;-0.50;Morocco (Kivu17) (-0.5);2.050;World Cup A;2026-07-21 13:27:56.560007;OK;
SENTINELA-E-WCA-HC;71643;17151991;Handicap;16;0.50;England (chevare) (+0.5);1.700;World Cup A;2026-07-21 13:27:56.564016;OK;
SENTINELA-E-WCA-HC;71644;17151999;Handicap;16;1.50;Argentina (hit) (+1.5);1.620;World Cup A;2026-07-21 13:28:35.570992;OK;
SENTINELA-E-WCA-HC;71649;17152366;Handicap;16;1.50;Canada (Dicca) (+1.5);1.930;World Cup A;2026-07-21 13:33:27.779819;OK;
SENTINELA-E-WCA-HC;71650;17152356;Handicap;16;0.50;USA (Jankulovski) (+0.5);1.880;World Cup A;2026-07-21 13:33:27.784835;OK;
SENTINELA-E-WCA-HC;71661;17152005;Handicap;16;0.50;England (chevare) (+0.5);1.600;World Cup A;2026-07-21 13:40:30.674014;OK;
SENTINELA-E-WCA-HC;71662;17152005;Handicap;16;-0.50;Netherlands (lzrn) (-0.5);2.200;World Cup A;2026-07-21 13:40:30.674299;OK;
SENTINELA-E-WCA-HC;71663;17151996;Handicap;16;0.50;Spain (Maki) (+0.5);1.700;World Cup A;2026-07-21 13:40:30.718878;OK;
SENTINELA-E-WCA-HC;71668;17152354;Handicap;16;-0.50;Paraguay (Mani) (-0.5);1.720;World Cup A;2026-07-21 13:45:08.287415;OK;
SENTINELA-E-WCA-HC;71669;17152469;Handicap;16;-1.50;Canada (Dicca) (-1.5);1.950;World Cup A;2026-07-21 13:45:08.293569;OK;
SENTINELA-E-WCA-HC;71674;17151995;Handicap;16;0.50;Argentina (hit) (+0.5);1.700;World Cup A;2026-07-21 13:51:43.821523;OK;
SENTINELA-E-WCA-HC;71675;17151994;Handicap;16;-1.50;Netherlands (lzrn) (-1.5);2.100;World Cup A;2026-07-21 13:51:43.822369;OK;
SENTINELA-E-WCA-HC;71684;17152369;Handicap;16;0.50;Switzerland (Lufy) (+0.5);1.600;World Cup A;2026-07-21 13:57:04.368297;OK;
SENTINELA-E-WCA-HC;71685;17152351;Handicap;16;-1.50;USA (Jankulovski) (-1.5);1.820;World Cup A;2026-07-21 13:57:04.450080;OK;
SENTINELA-E-WCA-HC;71686;17152351;Handicap;16;1.50;Mexico (Pex) (+1.5);1.880;World Cup A;2026-07-21 13:57:04.450292;OK;
SENTINELA-E-WCA-HC;71687;17151993;Handicap;16;-0.50;Netherlands (lzrn) (-0.5);2.250;World Cup A;2026-07-21 14:03:07.567782;OK;
SENTINELA-E-WCA-HC;71694;17152006;Handicap;16;0.50;Spain (Maki) (+0.5);2.100;World Cup A;2026-07-21 14:03:54.797438;OK;
SENTINELA-E-WCA-HC;71700;17152473;Handicap;16;1.50;Paraguay (Mani) (+1.5);1.550;World Cup A;2026-07-21 14:09:17.298854;OK;
SENTINELA-E-WCA-HC;71701;17152382;Handicap;16;-1.50;Mexico (Pex) (-1.5);1.820;World Cup A;2026-07-21 14:09:17.525440;OK;
SENTINELA-E-WCA-HC;71708;17152004;Handicap;16;0.50;England (chevare) (+0.5);1.530;World Cup A;2026-07-21 14:15:04.957438;OK;
SENTINELA-E-WCA-HC;71709;17152009;Handicap;16;0.50;Netherlands (lzrn) (+0.5);1.600;World Cup A;2026-07-21 14:15:19.646243;OK;
SENTINELA-E-WCA-HC;71710;17152009;Handicap;16;-0.50;Morocco (Kivu17) (-0.5);2.200;World Cup A;2026-07-21 14:15:19.647219;OK;
SENTINELA-E-WCA-HC;71717;17152017;Handicap;16;-0.50;England (chevare) (-0.5);1.750;World Cup A;2026-07-21 14:26:55.418776;OK;
SENTINELA-E-WCA-HC;71716;17152017;Handicap;16;0.50;Morocco (Kivu17) (+0.5);1.950;World Cup A;2026-07-21 14:26:55.419810;OK;
SENTINELA-E-WCA-HC;71718;17152010;Handicap;16;-0.50;Spain (Maki) (-0.5);1.600;World Cup A;2026-07-21 14:28:51.351438;OK;
SENTINELA-E-WCA-HC;71719;17152010;Handicap;16;0.50;Argentina (hit) (+0.5);2.200;World Cup A;2026-07-21 14:28:51.352699;OK;
SENTINELA-E-WCA-HC;71730;17152013;Handicap;16;-0.50;Netherlands (lzrn) (-0.5);2.150;World Cup A;2026-07-21 14:39:31.661323;OK;
SENTINELA-E-WCA-HC;71731;17152013;Handicap;16;0.50;England (chevare) (+0.5);1.620;World Cup A;2026-07-21 14:39:31.662255;OK;
SENTINELA-E-WCA-HC;71732;17152001;Handicap;16;0.50;Morocco (Kivu17) (+0.5);1.850;World Cup A;2026-07-21 14:39:31.867877;OK;
SENTINELA-E-WCA-HC;71733;17152001;Handicap;16;-0.50;Spain (Maki) (-0.5);1.850;World Cup A;2026-07-21 14:39:31.869205;OK;
SENTINELA-E-WCA-HC;71739;17152275;Handicap;16;-0.50;England (llulle) (-0.5);2.000;World Cup A;2026-07-21 14:56:04.411866;OK;
SENTINELA-E-WCA-HC;71740;17152275;Handicap;16;0.50;Argentina (Cira) (+0.5);1.720;World Cup A;2026-07-21 14:56:04.415144;OK;
SENTINELA-E-WCA-HC;71741;17152242;Handicap;16;1.50;France (cappo) (+1.5);1.620;World Cup A;2026-07-21 14:56:19.007653;OK;
SENTINELA-E-WCA-HC;71742;17152242;Handicap;16;-1.50;Spain (Cofi111) (-1.5);2.150;World Cup A;2026-07-21 14:56:19.008443;OK;
SENTINELA-E-WCA-HC;71759;17152272;Handicap;16;0.50;Spain (Cofi111) (+0.5);1.570;World Cup A;2026-07-21 15:08:11.046094;OK;
SENTINELA-E-WCA-HC;71760;17152272;Handicap;16;-0.50;Morocco (Sena) (-0.5);2.250;World Cup A;2026-07-21 15:08:11.046721;OK;
SENTINELA-E-WCA-HC;71761;17152235;Handicap;16;0.50;France (cappo) (+0.5);1.600;World Cup A;2026-07-21 15:08:56.560083;OK;
SENTINELA-E-WCA-HC;71766;17152220;Handicap;16;0.50;England (llulle) (+0.5);1.550;World Cup A;2026-07-21 15:22:27.579975;OK;
SENTINELA-E-WCA-HC;71767;17152259;Handicap;16;2.50;Argentina (Cira) (+2.5);1.750;World Cup A;2026-07-21 15:22:27.610747;OK;
SENTINELA-E-WCA-HC;71768;17152259;Handicap;16;-2.50;France (cappo) (-2.5);1.950;World Cup A;2026-07-21 15:22:27.611423;OK;
SENTINELA-E-WCA-HC;71776;17152273;Handicap;16;1.50;Argentina (Cira) (+1.5);1.880;World Cup A;2026-07-21 15:32:40.920350;OK;
SENTINELA-E-WCA-HC;71777;17152298;Handicap;16;-0.50;Spain (Cofi111) (-0.5);2.200;World Cup A;2026-07-21 15:32:40.926363;OK;
SENTINELA-E-WCA-HC;71793;17152307;Handicap;16;-2.50;Morocco (Sena) (-2.5);1.500;World Cup A;2026-07-21 15:44:10.213446;OK;
SENTINELA-E-WCA-HC;71794;17152307;Handicap;16;2.50;France (cappo) (+2.5);2.400;World Cup A;2026-07-21 15:44:10.213894;OK;
SENTINELA-E-WCA-HC;71795;17152222;Handicap;16;0.50;Argentina (Cira) (+0.5);2.000;World Cup A;2026-07-21 15:44:10.293785;OK;
SENTINELA-E-WCA-HC;71800;17152244;Handicap;16;-0.50;Spain (Cofi111) (-0.5);1.700;World Cup A;2026-07-21 15:56:05.122396;OK;
SENTINELA-E-WCA-HC;71802;17152215;Handicap;16;2.50;Argentina (Cira) (+2.5);1.930;World Cup A;2026-07-21 15:56:13.753855;OK;
SENTINELA-E-WCA-HC;71801;17152215;Handicap;16;-2.50;England (llulle) (-2.5);1.770;World Cup A;2026-07-21 15:56:13.754514;OK;
SENTINELA-E-WCA-HC;71811;17152251;Handicap;16;-0.50;England (llulle) (-0.5);2.150;World Cup A;2026-07-21 16:08:18.670135;OK;
SENTINELA-E-WCA-HC;71812;17152257;Handicap;16;-0.50;Morocco (Sena) (-0.5);2.200;World Cup A;2026-07-21 16:08:18.863444;OK;
SENTINELA-E-WCA-HC;71826;17152278;Handicap;16;0.50;France (cappo) (+0.5);2.150;World Cup A;2026-07-21 16:20:15.929668;OK;
SENTINELA-E-WCA-HC;71831;17152267;Handicap;16;-0.50;Spain (Cofi111) (-0.5);2.250;World Cup A;2026-07-21 16:32:11.267409;OK;
SENTINELA-E-WCA-HC;71832;17152267;Handicap;16;0.50;England (llulle) (+0.5);1.570;World Cup A;2026-07-21 16:32:11.268315;OK;
SENTINELA-E-WCA-HC;71833;17152231;Handicap;16;1.50;Argentina (Cira) (+1.5);2.000;World Cup A;2026-07-21 16:32:11.453776;OK;
SENTINELA-E-WCA-HC;71834;17152231;Handicap;16;-1.50;Morocco (Sena) (-1.5);1.720;World Cup A;2026-07-21 16:32:11.454334;OK;
SENTINELA-E-WCA-HC;71842;17152292;Handicap;16;0.50;Argentina (Cira) (+0.5);1.770;World Cup A;2026-07-21 16:44:07.763298;OK;
SENTINELA-E-WCA-HC;71843;17152250;Handicap;16;0.50;France (cappo) (+0.5);2.200;World Cup A;2026-07-21 16:44:08.032829;OK;
SENTINELA-E-WCA-HC;71864;17152318;Handicap;16;-0.50;Saudi Arabia (riko) (-0.5);1.820;World Cup A;2026-07-21 16:57:57.268819;OK;
SENTINELA-E-WCA-HC;71865;17152248;Handicap;16;-0.50;Netherlands (volvo) (-0.5);1.750;World Cup A;2026-07-21 16:57:57.276513;OK;
SENTINELA-E-WCA-HC;71871;17152240;Handicap;16;0.50;Netherlands (volvo) (+0.5);1.570;World Cup A;2026-07-21 17:08:40.703023;OK;
SENTINELA-E-WCA-HC;71880;17152312;Handicap;16;-0.50;United States (nekishka) (-0.5);2.150;World Cup A;2026-07-21 17:20:15.533850;OK;
SENTINELA-E-WCA-HC;71881;17152293;Handicap;16;-2.50;Netherlands (volvo) (-2.5);2.150;World Cup A;2026-07-21 17:20:21.409447;OK;
SENTINELA-E-WCA-HC;71892;17152281;Handicap;16;-1.50;Netherlands (volvo) (-1.5);1.880;World Cup A;2026-07-21 17:32:31.539288;OK;
SENTINELA-E-WCA-HC;71893;17152223;Handicap;16;-1.50;United States (nekishka) (-1.5);2.000;World Cup A;2026-07-21 17:32:31.547527;OK;
SENTINELA-E-WCA-HC;71900;17152219;Handicap;16;1.50;Germany (Simaponika) (+1.5);1.800;World Cup A;2026-07-21 17:44:47.599994;OK;
SENTINELA-E-WCA-HC;71904;17152255;Handicap;16;-0.50;United States (nekishka) (-0.5);2.200;World Cup A;2026-07-21 17:45:55.233710;OK;
SENTINELA-E-WCA-HC;71910;17152301;Handicap;16;-0.50;Netherlands (volvo) (-0.5);1.650;World Cup A;2026-07-21 17:56:04.063800;OK;
SENTINELA-E-WCA-HC;71909;17152301;Handicap;16;0.50;United States (nekishka) (+0.5);2.100;World Cup A;2026-07-21 17:56:04.064525;OK;
SENTINELA-E-WCA-HC;71911;17152247;Handicap;16;-1.50;Saudi Arabia (riko) (-1.5);1.850;World Cup A;2026-07-21 17:56:21.288966;OK;
SENTINELA-E-WCA-HC;71912;17152247;Handicap;16;1.50;Czechia (tohi4) (+1.5);1.850;World Cup A;2026-07-21 17:56:21.290051;OK;
SENTINELA-E-WCA-HC;71934;17152288;Handicap;16;-0.50;Saudi Arabia (riko) (-0.5);2.250;World Cup A;2026-07-21 18:08:04.589124;OK;
SENTINELA-E-WCA-HC;71935;17152288;Handicap;16;0.50;Netherlands (volvo) (+0.5);1.570;World Cup A;2026-07-21 18:08:04.589863;OK;
SENTINELA-E-WCA-HC;71937;17152289;Handicap;16;0.50;Germany (Simaponika) (+0.5);1.570;World Cup A;2026-07-21 18:08:05.087840;OK;
SENTINELA-E-WCA-HC;71936;17152289;Handicap;16;-0.50;Czechia (tohi4) (-0.5);2.250;World Cup A;2026-07-21 18:08:05.088714;OK;
SENTINELA-E-WCA-HC;71945;17152246;Handicap;16;-1.50;Netherlands (volvo) (-1.5);1.820;World Cup A;2026-07-21 18:20:04.962699;OK;
SENTINELA-E-WCA-HC;71946;17152254;Handicap;16;-1.50;Saudi Arabia (riko) (-1.5);2.200;World Cup A;2026-07-21 18:20:07.275042;OK;
SENTINELA-E-WCA-HC;71947;17152254;Handicap;16;1.50;United States (nekishka) (+1.5);1.600;World Cup A;2026-07-21 18:20:07.276364;OK;
SENTINELA-E-WCA-HC;71952;17152270;Handicap;16;-1.50;Netherlands (volvo) (-1.5);1.800;World Cup A;2026-07-21 18:32:11.907188;OK;
SENTINELA-E-WCA-HC;71953;17152270;Handicap;16;1.50;Czechia (tohi4) (+1.5);1.900;World Cup A;2026-07-21 18:32:11.908007;OK;
SENTINELA-E-WCA-HC;71954;17152300;Handicap;16;0.50;Germany (Simaponika) (+0.5);1.930;World Cup A;2026-07-21 18:32:12.427927;OK;
SENTINELA-E-WCA-HC;71955;17152300;Handicap;16;-0.50;United States (nekishka) (-0.5);1.770;World Cup A;2026-07-21 18:32:12.429465;OK;
SENTINELA-E-WCA-HC;71972;17152296;Handicap;16;-0.50;United States (nekishka) (-0.5);2.000;World Cup A;2026-07-21 18:44:04.441997;OK;
SENTINELA-E-WCA-HC;71973;17152296;Handicap;16;0.50;Czechia (tohi4) (+0.5);1.720;World Cup A;2026-07-21 18:44:04.442434;OK;
SENTINELA-E-WCA-OU;70667;17143279;Total de Gols;18;4.50;Mais de 4.5;1.570;World Cup A;2026-07-20 21:57:20.649627;OK;
SENTINELA-E-WCA-OU;70666;17143279;Total de Gols;18;4.50;Menos de 4.5;2.100;World Cup A;2026-07-20 21:57:20.649821;OK;
SENTINELA-E-WCA-OU;70669;17143188;Total de Gols;18;3.50;Menos de 3.5;1.890;World Cup A;2026-07-20 21:57:20.765523;OK;
SENTINELA-E-WCA-OU;70668;17143188;Total de Gols;18;3.50;Mais de 3.5;1.720;World Cup A;2026-07-20 21:57:20.766832;OK;
SENTINELA-E-WCA-OU;70670;17143165;Total de Gols;18;4.50;Mais de 4.5;1.820;World Cup A;2026-07-20 21:57:48.033023;OK;
SENTINELA-E-WCA-OU;70671;17143165;Total de Gols;18;4.50;Menos de 4.5;1.780;World Cup A;2026-07-20 21:57:48.033819;OK;
SENTINELA-E-WCA-OU;70676;17143277;Total de Gols;18;4.50;Mais de 4.5;1.630;World Cup A;2026-07-20 22:01:51.779176;OK;
SENTINELA-E-WCA-OU;70681;17143155;Total de Gols;18;3.50;Mais de 3.5;1.810;World Cup A;2026-07-20 22:03:39.065002;OK;
SENTINELA-E-WCA-OU;70684;17143245;Total de Gols;18;5.50;Menos de 5.5;1.810;World Cup A;2026-07-20 22:03:39.103550;OK;
SENTINELA-E-WCA-OU;70700;17143288;Total de Gols;18;5.50;Mais de 5.5;2.030;World Cup A;2026-07-20 22:12:28.105279;OK;
SENTINELA-E-WCA-OU;70701;17143294;Total de Gols;18;5.50;Menos de 5.5;1.830;World Cup A;2026-07-20 22:12:28.137426;OK;
SENTINELA-E-WCA-OU;70710;17143168;Total de Gols;18;4.50;Mais de 4.5;1.760;World Cup A;2026-07-20 22:15:18.279321;OK;
SENTINELA-E-WCA-OU;70714;17143247;Total de Gols;18;5.50;Mais de 5.5;2.040;World Cup A;2026-07-20 22:15:18.311585;OK;
SENTINELA-E-WCA-OU;70723;17143292;Total de Gols;18;6.50;Mais de 6.5;1.850;World Cup A;2026-07-20 22:24:16.947561;OK;
SENTINELA-E-WCA-OU;70724;17143292;Total de Gols;18;6.50;Menos de 6.5;1.750;World Cup A;2026-07-20 22:24:16.947838;OK;
SENTINELA-E-WCA-OU;70729;17143191;Total de Gols;18;4.50;Menos de 4.5;1.960;World Cup A;2026-07-20 22:27:47.287261;OK;
SENTINELA-E-WCA-OU;70730;17143181;Total de Gols;18;4.50;Menos de 4.5;2.130;World Cup A;2026-07-20 22:27:47.320770;OK;
SENTINELA-E-WCA-OU;70743;17143267;Total de Gols;18;6.50;Mais de 6.5;1.990;World Cup A;2026-07-20 22:36:10.726390;OK;
SENTINELA-E-WCA-OU;70748;17143246;Total de Gols;18;5.50;Mais de 5.5;2.050;World Cup A;2026-07-20 22:39:38.313068;OK;
SENTINELA-E-WCA-OU;70749;17143212;Total de Gols;18;5.50;Mais de 5.5;1.730;World Cup A;2026-07-20 22:39:38.321535;OK;
SENTINELA-E-WCA-OU;70773;17143282;Total de Gols;18;3.50;Mais de 3.5;1.620;World Cup A;2026-07-20 22:49:53.087945;OK;
SENTINELA-E-WCA-OU;70779;17143193;Total de Gols;18;4.50;Menos de 4.5;1.800;World Cup A;2026-07-20 22:52:00.153704;OK;
SENTINELA-E-WCA-OU;70781;17143276;Total de Gols;18;6.50;Mais de 6.5;2.000;World Cup A;2026-07-20 22:52:00.267438;OK;
SENTINELA-E-WCA-OU;70791;17143224;Total de Gols;18;5.50;Mais de 5.5;1.610;World Cup A;2026-07-20 23:03:08.989053;OK;
SENTINELA-E-WCA-OU;70793;17143169;Total de Gols;18;3.50;Mais de 3.5;1.730;World Cup A;2026-07-20 23:03:12.729732;OK;
SENTINELA-E-WCA-OU;70809;17143080;Total de Gols;18;5.50;Menos de 5.5;1.790;World Cup A;2026-07-20 23:50:13.442439;OK;
SENTINELA-E-WCA-OU;70810;17143059;Total de Gols;18;5.50;Mais de 5.5;1.600;World Cup A;2026-07-20 23:50:13.495382;OK;
SENTINELA-E-WCA-OU;70811;17143059;Total de Gols;18;5.50;Menos de 5.5;2.050;World Cup A;2026-07-20 23:50:13.495600;OK;
SENTINELA-E-WCA-OU;70825;17143105;Total de Gols;18;4.50;Mais de 4.5;1.620;World Cup A;2026-07-21 00:02:26.683236;OK;
SENTINELA-E-WCA-OU;70827;17143089;Total de Gols;18;4.50;Menos de 4.5;1.910;World Cup A;2026-07-21 00:02:26.786457;OK;
SENTINELA-E-WCA-OU;70833;17143070;Total de Gols;18;4.50;Menos de 4.5;1.540;World Cup A;2026-07-21 00:14:22.714278;OK;
SENTINELA-E-WCA-OU;70835;17143102;Total de Gols;18;4.50;Mais de 4.5;1.810;World Cup A;2026-07-21 00:14:22.914241;OK;
SENTINELA-E-WCA-OU;70853;17143046;Total de Gols;18;4.50;Mais de 4.5;1.830;World Cup A;2026-07-21 00:26:13.720707;OK;
SENTINELA-E-WCA-OU;70856;17143027;Total de Gols;18;5.50;Menos de 5.5;1.710;World Cup A;2026-07-21 00:26:21.121582;OK;
SENTINELA-E-WCA-OU;70863;17143029;Total de Gols;18;6.50;Mais de 6.5;1.580;World Cup A;2026-07-21 00:38:13.285561;OK;
SENTINELA-E-WCA-OU;70865;17143058;Total de Gols;18;4.50;Mais de 4.5;1.800;World Cup A;2026-07-21 00:38:22.424534;OK;
SENTINELA-E-WCA-OU;70872;17143068;Total de Gols;18;5.50;Mais de 5.5;1.560;World Cup A;2026-07-21 00:50:15.388350;OK;
SENTINELA-E-WCA-OU;70873;17143068;Total de Gols;18;5.50;Menos de 5.5;2.120;World Cup A;2026-07-21 00:50:15.390307;OK;
SENTINELA-E-WCA-OU;70878;17143069;Total de Gols;18;4.50;Menos de 4.5;1.740;World Cup A;2026-07-21 01:02:09.160734;OK;
SENTINELA-E-WCA-OU;70877;17143069;Total de Gols;18;4.50;Mais de 4.5;1.860;World Cup A;2026-07-21 01:02:09.161096;OK;
SENTINELA-E-WCA-OU;70881;17143094;Total de Gols;18;4.50;Menos de 4.5;2.100;World Cup A;2026-07-21 01:02:13.127667;OK;
SENTINELA-E-WCA-OU;70893;17143083;Total de Gols;18;4.50;Mais de 4.5;2.130;World Cup A;2026-07-21 01:14:19.927204;OK;
SENTINELA-E-WCA-OU;70894;17143083;Total de Gols;18;4.50;Menos de 4.5;1.560;World Cup A;2026-07-21 01:14:19.930015;OK;
SENTINELA-E-WCA-OU;70895;17143101;Total de Gols;18;4.50;Mais de 4.5;2.020;World Cup A;2026-07-21 01:14:19.935202;OK;
SENTINELA-E-WCA-OU;70901;17143075;Total de Gols;18;5.50;Mais de 5.5;2.050;World Cup A;2026-07-21 01:26:19.158807;OK;
SENTINELA-E-WCA-OU;70902;17143072;Total de Gols;18;4.50;Mais de 4.5;1.840;World Cup A;2026-07-21 01:26:22.180249;OK;
SENTINELA-E-WCA-OU;70903;17143072;Total de Gols;18;4.50;Menos de 4.5;1.760;World Cup A;2026-07-21 01:26:22.181220;OK;
SENTINELA-E-WCA-OU;70908;17143114;Total de Gols;18;4.50;Menos de 4.5;1.900;World Cup A;2026-07-21 01:38:16.946597;OK;
SENTINELA-E-WCA-OU;70909;17143114;Total de Gols;18;4.50;Mais de 4.5;1.710;World Cup A;2026-07-21 01:38:16.946964;OK;
SENTINELA-E-WCA-OU;70912;17143057;Total de Gols;18;6.50;Menos de 6.5;1.960;World Cup A;2026-07-21 01:38:23.297829;OK;
