Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,CHIEFKEEF x The_Professor,CHIEFKEEF,CHI Bulls,The_Professor,SAC Kings,05/08/2026,05:45:12,Handicap,CHI Bulls (CHIEFKEEF) (+5.5),5.5,,,,,1.833,None-None,58-85,Red,-1.0,12364293
,B-EBASKBAT4X5,Lalkoff x Kadzima,Lalkoff,DET Pistons,Kadzima,TOR Raptors,05/08/2026,05:45:12,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,55-75,Red,-1.0,12364294
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,05/08/2026,06:20:19,Handicap,MIA Heat (lucker) (+6.5),6.5,,,,,1.833,None-None,61-77,Green,0.833,12364360
,B-EBASKBAT4X5,Kadzima x CHIEFKEEF,Kadzima,TOR Raptors,CHIEFKEEF,CHI Bulls,05/08/2026,06:20:19,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,79-87,Red,-1.0,12364359
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,05/08/2026,06:54:21,Handicap,TOR Raptors (Kadzima) (+4.5),4.5,,,,,1.833,None-None,77-73,Green,0.833,12364570
,B-EBASKBAT4X5,CHIEFKEEF x Lalkoff,CHIEFKEEF,CHI Bulls,Lalkoff,DET Pistons,05/08/2026,06:54:21,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,,,,,1.833,None-None,87-74,Red,-1.0,12364571
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,05/08/2026,06:54:21,Handicap,TOR Raptors (Kadzima) (+4.5),4.5,,,,,1.833,None-None,89-80,Red,-1.0,12364573
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,05/08/2026,06:54:21,Handicap,MIA Heat (lucker) (+2.5),2.5,,,,,1.833,None-None,75-71,Green,0.833,12364572
,B-EBASKBAT4X5,CHIEFKEEF x lucker,CHIEFKEEF,CHI Bulls,lucker,MIA Heat,05/08/2026,08:24:34,Handicap,MIA Heat (lucker) (+3.5),3.5,,,,,1.833,0-0,70-66,Red,-1.0,12364724
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,05/08/2026,08:24:03,Handicap,DET Pistons (Lalkoff) (+13.5),13.5,,,,,1.833,0-0,65-75,Green,0.833,12364723
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,05/08/2026,08:55:40,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,,,,,2.0,None-None,78-61,Red,-1.0,12364754
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,05/08/2026,08:55:40,Handicap,CHI Bulls (CHIEFKEEF) (+7.5),7.5,,,,,1.952,None-None,72-81,Green,0.952,12364750
,B-EBASKBAT4X5,CHIEFKEEF x Kadzima,CHIEFKEEF,CHI Bulls,Kadzima,TOR Raptors,05/08/2026,09:34:06,Handicap,TOR Raptors (Kadzima) (+6.5),6.5,,,,,1.833,0-0,86-81,Green,0.833,12364907
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,05/08/2026,09:49:25,Handicap,MIA Heat (lucker) (+5.5),5.5,,,,,1.833,0-0,73-65,Green,0.833,12364910
,B-EBASKBAT4X5,Kadzima x lucker,Kadzima,TOR Raptors,lucker,MIA Heat,05/08/2026,10:23:30,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,71-83,Red,-1.0,12364913
,B-EBASKBAT4X5,Lalkoff x CHIEFKEEF,Lalkoff,DET Pistons,CHIEFKEEF,CHI Bulls,05/08/2026,10:20:07,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,,,,,1.833,None-None,68-81,Red,-1.0,12364930
,B-EBASKBAT4X5,Kadzima x The_Professor,Kadzima,TOR Raptors,The_Professor,SAC Kings,05/08/2026,10:54:36,Handicap,TOR Raptors (Kadzima) (+7.5),7.5,,,,,2.0,None-None,62-84,Red,-1.0,12365376
,B-EBASKBAT4X5,Lalkoff x lucker,Lalkoff,DET Pistons,lucker,MIA Heat,05/08/2026,10:54:36,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,,,,,1.833,None-None,80-59,Green,0.833,12365375
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,05/08/2026,11:28:33,Handicap,MIA Heat (lucker) (+5.5),5.5,,,,,1.833,None-None,63-71,Red,-1.0,12365409
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,05/08/2026,11:28:33,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,75-67,Green,0.833,12365408
,B-EBASKBAT4X5,Djoks x Bazuka,Djoks,TOR Raptors,Bazuka,MIN Timberwolves,05/08/2026,12:33:03,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,,,,,1.833,None-None,66-59,Red,-1.0,12365749
,B-EBASKBAT4X5,Koja x veljouni,Koja,NO Pelicans,veljouni,MIA Heat,05/08/2026,13:09:55,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,0-0,63-84,Red,-1.0,12365747
,B-EBASKBAT4X5,Bazuka x Pakapaka,Bazuka,MIN Timberwolves,Pakapaka,PHI 76ers,05/08/2026,12:35:47,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,,,,,1.833,None-None,58-53,Red,-1.0,12365767
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,05/08/2026,12:33:03,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,76-64,Red,-1.0,12365758
,B-EBASKBAT4X5,Djoks x Koja,Djoks,TOR Raptors,Koja,NO Pelicans,05/08/2026,12:38:19,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,62-58,Red,-1.0,12365770
,B-EBASKBAT4X5,Pakapaka x veljouni,Pakapaka,PHI 76ers,veljouni,MIA Heat,05/08/2026,12:35:47,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,59-60,Green,0.833,12365768
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,05/08/2026,12:43:07,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,56-63,Red,-1.0,12365785
,B-EBASKBAT4X5,veljouni x Bazuka,veljouni,MIA Heat,Bazuka,MIN Timberwolves,05/08/2026,12:40:09,Handicap,MIN Timberwolves (Bazuka) (+8.5),8.5,,,,,1.833,None-None,52-60,Green,0.833,12365780
,B-EBASKBAT4X5,Bazuka x Koja,Bazuka,MIN Timberwolves,Koja,NO Pelicans,05/08/2026,12:43:07,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,,,,,1.833,None-None,81-56,Green,0.833,12365786
,B-EBASKBAT4X5,Pakapaka x Djoks,Pakapaka,PHI 76ers,Djoks,TOR Raptors,05/08/2026,12:45:43,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,52-54,Green,0.833,12365811
,B-EBASKBAT4X5,veljouni x Koja,veljouni,MIA Heat,Koja,NO Pelicans,05/08/2026,14:18:42,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,67-75,Green,0.833,12366140
,B-EBASKBAT4X5,Bazuka x Djoks,Bazuka,MIN Timberwolves,Djoks,TOR Raptors,05/08/2026,14:18:42,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,,,,,1.833,None-None,53-61,Red,-1.0,12366139
,B-EBASKBAT4X5,Djoks x veljouni,Djoks,TOR Raptors,veljouni,MIA Heat,05/08/2026,15:23:28,Handicap,TOR Raptors (Djoks) (+2.5),2.5,,,,,1.833,None-None,60-59,Green,0.833,12366331
,B-EBASKBAT4X5,Koja x Djoks,Koja,NO Pelicans,Djoks,TOR Raptors,05/08/2026,16:55:02,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,52-59,Red,-1.0,12366517
,B-EBASKBAT4X5,veljouni x Pakapaka,veljouni,MIA Heat,Pakapaka,PHI 76ers,05/08/2026,16:18:22,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,71-65,Red,-1.0,12366500
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,05/08/2026,16:18:22,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,53-56,Green,0.833,12366555
,B-EBASKBAT4X5,Pakapaka x Bazuka,Pakapaka,PHI 76ers,Bazuka,MIN Timberwolves,05/08/2026,14:50:29,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,,,,,1.833,None-None,51-52,Green,0.833,12366316
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,05/08/2026,16:18:22,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,61-73,Red,-1.0,12366612
,B-EBASKBAT4X5,Djoks x Pakapaka,Djoks,TOR Raptors,Pakapaka,PHI 76ers,05/08/2026,17:27:24,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,71-50,Red,-1.0,12366903
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,05/08/2026,16:55:02,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,66-63,Green,0.833,12366844
,B-EBASKBAT4X5,Djoks x Bazuka,Djoks,TOR Raptors,Bazuka,MIN Timberwolves,05/08/2026,19:23:47,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,0-0,Green,0.833,12367409
,B-EBASKBAT4X5,Koja x veljouni,Koja,NO Pelicans,veljouni,MIA Heat,05/08/2026,19:23:47,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,69-72,Green,0.833,12367410
,B-EBASKBAT4X5,Bazuka x Pakapaka,Bazuka,MIN Timberwolves,Pakapaka,PHI 76ers,05/08/2026,19:23:47,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,70-56,Red,-1.0,12367466
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,05/08/2026,20:04:22,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,0-0,47-59,Green,0.833,12367491
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,06/08/2026,04:38:49,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,0-0,90-73,Red,-1.0,12369277
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,06/08/2026,04:32:15,Handicap,CHI Bulls (CHIEFKEEF) (+2.5),2.5,,,,,1.952,None-None,62-74,Green,0.952,12369258
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,06/08/2026,05:09:29,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,,,,,1.833,None-None,74-60,Red,-1.0,12369290
,B-EBASKBAT4X5,CHIEFKEEF x lucker,CHIEFKEEF,CHI Bulls,lucker,MIA Heat,06/08/2026,05:09:29,Handicap,MIA Heat (lucker) (+8.5),8.5,,,,,1.833,None-None,72-60,Red,-1.0,12365783
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,06/08/2026,05:13:15,Handicap,MIA Heat (lucker) (+4.5),4.5,,,,,1.833,None-None,59-75,Red,-1.0,12369337
,B-EBASKBAT4X5,Lalkoff x CHIEFKEEF,Lalkoff,DET Pistons,CHIEFKEEF,CHI Bulls,06/08/2026,05:13:15,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,76-74,Green,0.833,12369336
,B-EBASKBAT4X5,CHIEFKEEF x Kadzima,CHIEFKEEF,CHI Bulls,Kadzima,TOR Raptors,06/08/2026,05:52:33,Handicap,TOR Raptors (Kadzima) (+6.5),6.5,,,,,1.833,None-None,74-71,Green,0.833,12369444
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,06/08/2026,05:52:33,Handicap,DET Pistons (Lalkoff) (+11.5),11.5,,,,,1.833,None-None,60-76,Green,0.833,12369443
,B-EBASKBAT4X5,Kadzima x The_Professor,Kadzima,TOR Raptors,The_Professor,SAC Kings,06/08/2026,06:58:51,Handicap,TOR Raptors (Kadzima) (+7.5),7.5,,,,,1.833,0-0,74-71,Green,0.833,12369488
,B-EBASKBAT4X5,Lalkoff x lucker,Lalkoff,DET Pistons,lucker,MIA Heat,06/08/2026,07:13:56,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,0-0,71-63,Green,0.833,12369491
,B-EBASKBAT4X5,Kadzima x lucker,Kadzima,TOR Raptors,lucker,MIA Heat,06/08/2026,07:44:14,Handicap,TOR Raptors (Kadzima) (+6.5),6.5,,,,,1.833,None-None,80-86,Green,0.833,12369616
,B-EBASKBAT4X5,CHIEFKEEF x The_Professor,CHIEFKEEF,CHI Bulls,The_Professor,SAC Kings,06/08/2026,07:43:51,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,,,,,1.833,None-None,81-78,Green,0.833,12369617
,B-EBASKBAT4X5,Lalkoff x Kadzima,Lalkoff,DET Pistons,Kadzima,TOR Raptors,06/08/2026,08:24:00,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,,,,,1.833,0-0,50-64,Red,-1.0,12369709
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,06/08/2026,08:24:11,Handicap,MIA Heat (lucker) (+6.5),6.5,,,,,1.833,0-0,78-81,Green,0.833,12369689
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,06/08/2026,08:58:55,Handicap,MIA Heat (lucker) (+6.5),6.5,,,,,1.869,0-0,78-58,Red,-1.0,12369738
,B-EBASKBAT4X5,CHIEFKEEF x Lalkoff,CHIEFKEEF,CHI Bulls,Lalkoff,DET Pistons,06/08/2026,08:58:49,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,0-0,60-63,Green,0.833,12369767
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,06/08/2026,08:26:01,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,,,,,1.833,None-None,62-68,Green,0.833,12369710
,B-EBASKBAT4X5,Kadzima x CHIEFKEEF,Kadzima,TOR Raptors,CHIEFKEEF,CHI Bulls,06/08/2026,08:26:01,Handicap,TOR Raptors (Kadzima) (+5.5),5.5,,,,,1.833,None-None,57-77,Red,-1.0,12369711
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,06/08/2026,09:34:54,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,56-58,Green,0.833,12369897
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,06/08/2026,09:34:54,Handicap,TOR Raptors (Kadzima) (+6.5),6.5,,,,,1.952,None-None,74-53,Red,-1.0,12369896
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,06/08/2026,09:34:54,Handicap,SAC Kings (The_Professor) (+1.5),1.5,,,,,1.833,None-None,77-71,Green,0.833,12369899
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,06/08/2026,09:34:54,Handicap,TOR Raptors (Kadzima) (+5.5),5.5,,,,,1.833,None-None,86-73,Red,-1.0,12369898
,B-EBASKBAT4X5,CHIEFKEEF x lucker,CHIEFKEEF,CHI Bulls,lucker,MIA Heat,06/08/2026,09:34:54,Handicap,MIA Heat (lucker) (+3.5),3.5,,,,,2.0,None-None,70-83,Green,1.0,12369902
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,06/08/2026,09:34:54,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,,,,,2.0,None-None,66-63,Green,1.0,12369903
,B-EBASKBAT4X5,Dzojo x Lucashin,Dzojo,PHX Suns,Lucashin,SAC Kings,06/08/2026,12:02:36,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,67-54,Green,0.833,12370591
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,06/08/2026,12:02:36,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,66-59,Green,0.833,12370590
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,06/08/2026,12:02:36,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,69-61,Red,-1.0,12370594
,B-EBASKBAT4X5,Pakapaka x Djoks,Pakapaka,PHI 76ers,Djoks,TOR Raptors,06/08/2026,12:02:36,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,,,,,1.833,None-None,61-51,Green,0.833,12370595
,B-EBASKBAT4X5,Djoks x Lucashin,Djoks,TOR Raptors,Lucashin,SAC Kings,06/08/2026,12:02:36,Handicap,SAC Kings (Lucashin) (+1.5),1.5,,,,,1.952,None-None,75-57,Red,-1.0,12370638
,B-EBASKBAT4X5,Koja x Dzojo,Koja,NO Pelicans,Dzojo,PHX Suns,06/08/2026,12:02:36,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,72-62,Green,0.833,12370603
,B-EBASKBAT4X5,Lucashin x Pakapaka,Lucashin,SAC Kings,Pakapaka,PHI 76ers,06/08/2026,13:02:30,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,60-62,Green,0.833,12371115
,B-EBASKBAT4X5,Dzojo x Djoks,Dzojo,PHX Suns,Djoks,TOR Raptors,06/08/2026,13:02:30,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,65-66,Green,0.833,12371114
,B-EBASKBAT4X5,Pakapaka x Dzojo,Pakapaka,PHI 76ers,Dzojo,PHX Suns,06/08/2026,13:04:03,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,66-82,Red,-1.0,12371146
,B-EBASKBAT4X5,Djoks x Koja,Djoks,TOR Raptors,Koja,NO Pelicans,06/08/2026,13:08:48,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,62-53,Red,-1.0,12371158
,B-EBASKBAT4X5,Lucashin x Dzojo,Lucashin,SAC Kings,Dzojo,PHX Suns,06/08/2026,14:48:46,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,69-66,Red,-1.0,12371796
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,06/08/2026,14:48:46,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,62-64,Green,0.833,12371795
,B-EBASKBAT4X5,Djoks x Pakapaka,Djoks,TOR Raptors,Pakapaka,PHI 76ers,06/08/2026,14:48:46,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,60-46,Red,-1.0,12371936
,B-EBASKBAT4X5,Koja x Lucashin,Koja,NO Pelicans,Lucashin,SAC Kings,06/08/2026,14:48:46,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,69-63,Green,0.833,12371935
,B-EBASKBAT4X5,Lucashin x Djoks,Lucashin,SAC Kings,Djoks,TOR Raptors,06/08/2026,16:13:07,Handicap,SAC Kings (Lucashin) (+2.5),2.5,,,,,1.833,None-None,47-58,Red,-1.0,12372889
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,06/08/2026,16:13:07,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,79-68,Red,-1.0,12372890
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,06/08/2026,16:13:07,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,66-78,Red,-1.0,12373046
,B-EBASKBAT4X5,Pakapaka x Lucashin,Pakapaka,PHI 76ers,Lucashin,SAC Kings,06/08/2026,16:13:07,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,,,,,1.833,None-None,51-74,Red,-1.0,12373047
,B-EBASKBAT4X5,Koja x Djoks,Koja,NO Pelicans,Djoks,TOR Raptors,06/08/2026,16:52:19,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,54-73,Red,-1.0,12373616
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,06/08/2026,16:52:19,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,66-69,Green,0.833,12373621
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,06/08/2026,18:03:49,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,55-65,Green,0.833,12373769
,B-EBASKBAT4X5,Dzojo x Lucashin,Dzojo,PHX Suns,Lucashin,SAC Kings,06/08/2026,17:48:06,Handicap,PHX Suns (Dzojo) (+2.5),2.5,,,,,1.833,None-None,82-89,Red,-1.0,12373772
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,06/08/2026,17:48:06,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,71-54,Red,-1.0,12373773
,B-EBASKBAT4X5,Pakapaka x Djoks,Pakapaka,PHI 76ers,Djoks,TOR Raptors,06/08/2026,18:03:49,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,,,,,1.833,None-None,68-73,Green,0.833,12373808
,B-EBASKBAT4X5,Lalkoff x Kadzima,Lalkoff,DET Pistons,Kadzima,TOR Raptors,07/08/2026,04:00:02,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,59-78,Red,-1.0,12376136
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,07/08/2026,04:00:02,Handicap,POR T Blazers (faLcOn) (+11.5),11.5,,,,,1.833,None-None,67-74,Green,0.833,12376135
,B-EBASKBAT4X5,Kadzima x faLcOn,Kadzima,TOR Raptors,faLcOn,POR T Blazers,07/08/2026,05:13:50,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,,,,,1.833,0-0,67-55,Red,-1.0,12376209
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,07/08/2026,05:13:55,Handicap,MIA Heat (lucker) (+2.5),2.5,,,,,1.833,0-0,87-67,Red,-1.0,12376215
,B-EBASKBAT4X5,faLcOn x Lalkoff,faLcOn,POR T Blazers,Lalkoff,DET Pistons,07/08/2026,05:43:17,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,,,,,1.833,None-None,55-61,Red,-1.0,12376379
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,07/08/2026,05:43:17,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,80-82,Green,0.833,12376378
,B-EBASKBAT4X5,Lalkoff x lucker,Lalkoff,DET Pistons,lucker,MIA Heat,07/08/2026,05:45:42,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,68-65,Green,0.833,12376439
,B-EBASKBAT4X5,Kadzima x The_Professor,Kadzima,TOR Raptors,The_Professor,SAC Kings,07/08/2026,05:45:42,Handicap,TOR Raptors (Kadzima) (+6.5),6.5,,,,,1.833,None-None,85-83,Green,0.833,12376440
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,07/08/2026,06:55:17,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,,,,,1.833,None-None,80-58,Red,-1.0,12376529
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,07/08/2026,07:13:59,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,,,,,1.833,0-0,72-62,Red,-1.0,12376530
,B-EBASKBAT4X5,The_Professor x faLcOn,The_Professor,SAC Kings,faLcOn,POR T Blazers,07/08/2026,07:44:30,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,,,,,1.833,None-None,73-64,Green,0.833,12376623
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,07/08/2026,07:44:30,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,,,,,1.833,None-None,64-63,Green,0.833,12376624
,B-EBASKBAT4X5,faLcOn x Kadzima,faLcOn,POR T Blazers,Kadzima,TOR Raptors,07/08/2026,07:44:30,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,,,,,1.833,None-None,48-83,Red,-1.0,12376666
,B-EBASKBAT4X5,lucker x The_Professor,lucker,MIA Heat,The_Professor,SAC Kings,07/08/2026,07:44:30,Handicap,MIA Heat (lucker) (+4.5),4.5,,,,,1.833,None-None,62-80,Red,-1.0,12376667
,B-EBASKBAT4X5,Lalkoff x faLcOn,Lalkoff,DET Pistons,faLcOn,POR T Blazers,07/08/2026,08:21:09,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,,,,,1.833,None-None,86-76,Red,-1.0,12376731
,B-EBASKBAT4X5,Kadzima x lucker,Kadzima,TOR Raptors,lucker,MIA Heat,07/08/2026,08:21:09,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,None-None,74-83,Red,-1.0,12376739
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,07/08/2026,08:51:56,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,,,,,1.833,None-None,77-74,Red,-1.0,12376844
,B-EBASKBAT4X5,The_Professor x Kadzima,The_Professor,SAC Kings,Kadzima,TOR Raptors,07/08/2026,08:51:56,Handicap,TOR Raptors (Kadzima) (+4.5),4.5,,,,,1.833,None-None,75-68,Red,-1.0,12376845
,B-EBASKBAT4X5,faLcOn x lucker,faLcOn,POR T Blazers,lucker,MIA Heat,07/08/2026,10:18:36,Handicap,POR T Blazers (faLcOn) (+8.5),8.5,,,,,1.833,None-None,72-79,Green,0.833,12376861
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,07/08/2026,08:51:56,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,79-81,Green,0.833,12376846
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,07/08/2026,10:59:46,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,,,,,1.833,0-0,67-75,Green,0.833,12377186
