passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,n_alvo,dano_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv
P4,Todas,0.0,0.8,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,886,83,10.67,608,278,68.6,232.41,26.23,0.0,,,0.0,0,0,0,-0.75,-0.36,26,22,48,17.4,0.0,42.3,112.7,36,9,-35.73,1,12.23,46.6,1.839,54.4,14.2,9.2,23.99,9.7,-13.0,-8.0,70.96,8,3,12,3.9,29.73,17.29,21.11,9.89,28.07,-12.73,40,-40.8,1
P4,Todas,0.0,0.75,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1231,84,14.65,795,436,64.6,232.14,18.86,0.0,,,0.0,0,0,0,-8.46,-4.23,25,25,50,21.0,0.0,59.3,122.2,36,9,-51.01,1,12.22,64.8,1.841,54.3,10.3,12.1,33.77,6.9,-15.0,-9.0,74.36,8,3,21,3.06,22.69,9.33,13.8,2.52,20.28,-21.34,42,-41.61,1
P4,Últ. 20,0.0,0.7,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1155,83,13.92,754,401,65.3,232.11,20.1,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,18.8,0.0,58.7,115.1,36,9,-51.05,1,12.22,60.8,1.84,54.4,10.9,12.7,31.38,7.4,-15.0,-8.0,72.44,8,3,19,3.11,23.79,10.85,14.98,3.76,21.44,-20.62,37,-42.07,1
P4,Todas,0.0,0.85,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,957,84,11.39,646,311,67.5,232.02,24.24,0.0,,,0.0,0,0,0,-1.59,-0.86,29,25,54,17.7,0.0,42.3,120.1,36,9,-36.49,1,12.21,50.4,1.841,54.3,13.2,8.7,24.99,9.3,-13.26,-9.0,72.87,8,3,13,3.79,27.98,14.7,19.18,7.9,26.08,-12.15,46,-38.23,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1213,84,14.44,785,428,64.7,231.88,19.12,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,30.3,1.0,58.7,120.3,36,9,-50.68,1,12.2,63.8,1.841,54.3,10.4,12.2,33.4,6.9,-15.0,-9.0,74.36,8,3,19,3.06,23.05,9.33,14.06,2.78,20.57,-21.34,42,-41.9,1
P4,Últ. 20,0.0,0.6,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1182,84,14.07,768,414,65.0,231.81,19.61,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,24.5,0.0,58.7,118.0,36,9,-56.34,1,12.2,62.2,1.841,54.3,10.7,12.4,36.5,6.4,-15.0,-8.96,71.82,9,2,15,3.07,23.65,9.32,14.55,3.27,21.12,-21.34,42,-42.46,1
P4,Todas,0.0,0.7,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1159,83,13.96,756,403,65.2,231.78,20.0,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,24.5,0.0,58.8,115.6,36,9,-52.05,1,12.2,61.0,1.84,54.4,10.9,12.7,31.97,7.2,-15.0,-8.0,72.44,8,3,20,3.1,23.79,10.51,14.88,3.66,21.34,-20.62,37,-41.96,1
P4,Todas,0.0,0.75,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1106,83,13.33,727,379,65.7,231.76,20.95,0.0,,,0.0,0,0,0,-8.41,-3.53,21,21,42,21.3,0.0,58.1,111.2,36,9,-50.09,1,12.2,58.2,1.84,54.3,11.4,13.2,32.64,7.1,-15.0,-8.26,72.37,8,3,19,3.16,24.82,11.34,15.84,4.61,22.39,-24.3,34,-46.69,1
P4,Últ. 10,0.0,0.8,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,885,83,10.66,607,278,68.6,231.54,26.16,0.0,,,0.0,0,0,0,-0.75,-0.36,26,22,48,18.8,0.0,42.5,112.8,36,9,-35.73,1,12.19,46.6,1.839,54.4,14.2,9.2,23.99,9.6,-13.0,-8.0,70.96,8,3,12,3.88,29.64,17.29,21.04,9.82,28.0,-12.73,40,-40.73,1
P4,Últ. 10,0.0,0.85,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,954,84,11.36,644,310,67.5,231.31,24.25,0.0,,,0.0,0,0,0,-1.59,-0.86,29,25,54,19.2,0.0,42.4,120.2,36,9,-35.49,1,12.17,50.2,1.84,54.3,13.2,8.7,24.99,9.3,-13.26,-9.0,72.87,8,3,13,3.78,27.81,15.13,19.19,7.91,26.09,-12.15,46,-38.24,1
P4,Todas,0.0,0.65,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1199,84,14.27,777,422,64.8,231.25,19.29,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,27.8,0.0,58.9,120.0,36,9,-56.06,1,12.17,63.1,1.841,54.3,10.5,12.3,39.5,5.9,-15.0,-8.96,74.52,8,3,21,3.08,23.55,8.34,14.23,2.95,20.76,-21.34,42,-42.1,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1190,84,14.17,772,418,64.9,231.05,19.42,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,15.6,0.0,58.9,119.2,36,9,-56.06,1,12.16,62.6,1.841,54.3,10.6,12.3,39.5,5.8,-15.0,-8.96,74.36,9,2,15,3.07,23.77,8.34,14.35,3.08,20.91,-21.34,42,-42.24,1
P4,-,0.0,-,-,,-,0,100,2.5,-,-,-,favorito,atropelo>=36.49,-,1489,103,14.46,936,553,62.9,230.02,15.45,1.0,7.48,20.26,26.95,87,46,133,13.39,66.57,307,190,497,,,59.1,108.8,29,12,-65.88,1,12.11,78.4,1.838,54.4,8.4,11.6,40.6,5.7,-19.0,-20.0,54.06,9,6,26,2.45,18.16,12.78,11.4,-0.89,19.99,3.49,410,-16.5,1
P4,Últ. 20,0.0,0.6,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1075,83,12.95,709,366,66.0,229.87,21.38,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,24.1,0.0,57.9,109.2,36,9,-52.97,1,12.1,56.6,1.84,54.3,11.6,13.5,32.77,7.0,-15.0,-8.26,71.54,8,3,15,3.16,25.59,10.71,16.26,5.04,22.87,-24.3,34,-47.18,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1215,84,14.46,785,430,64.6,229.85,18.92,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,15.3,0.0,59.6,121.6,36,9,-52.68,1,12.1,63.9,1.841,54.3,10.3,12.2,35.4,6.5,-15.0,-9.0,74.36,9,2,15,3.04,23.05,8.71,13.86,2.58,20.36,-21.34,42,-41.69,1
P4,Últ. 20,0.0,0.65,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1195,84,14.23,774,421,64.8,229.77,19.23,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,17.4,0.0,59.2,120.0,36,9,-56.5,1,12.09,62.9,1.841,54.3,10.5,12.3,35.87,6.4,-15.0,-8.96,72.65,9,2,17,3.05,23.06,9.43,14.17,2.89,20.71,-21.34,42,-42.04,1
P4,Todas,0.0,0.55,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1075,82,13.11,709,366,66.0,229.68,21.37,0.0,,,0.0,0,0,0,-22.98,-8.73,16,22,38,29.6,0.0,55.5,107.8,36,9,-51.43,1,12.09,56.6,1.84,54.3,11.6,13.0,48.73,4.7,-15.0,-11.83,70.94,9,2,16,3.17,27.8,4.43,16.19,5.03,23.16,-36.97,32,-60.13,1
P4,Últ. 20,0.0,0.55,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1066,82,13.0,704,362,66.0,229.57,21.54,0.0,,,0.0,0,0,0,-22.98,-8.73,16,22,38,20.0,0.0,55.6,108.8,36,9,-49.14,1,12.08,56.1,1.84,54.3,11.7,13.1,44.21,5.2,-15.0,-11.83,69.24,9,2,20,3.15,27.48,6.21,16.36,5.2,23.35,-36.97,32,-60.32,1
P4,Últ. 10,0.0,0.75,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,865,83,10.42,595,270,68.8,229.54,26.54,0.0,,,0.0,0,0,0,-6.44,-2.9,23,22,45,20.2,0.0,42.8,113.5,36,9,-34.52,1,12.08,45.5,1.839,54.4,14.4,9.3,26.2,8.8,-13.0,-8.0,70.96,8,3,19,3.85,30.33,16.94,21.42,10.2,28.64,-20.62,37,-49.27,1
P4,-,0.0,-,-,,-,0,100,1.5,-,-,-,favorito,atropelo>=36.49,-,1571,104,15.11,980,591,62.4,229.5,14.61,1.0,7.39,19.22,27.87,94,51,145,12.83,67.89,325,204,529,,,59.8,114.2,29,12,-66.51,1,12.08,82.7,1.839,54.4,8.0,11.1,41.15,5.6,-19.05,-22.0,55.68,9,6,25,2.42,17.47,11.83,10.58,-1.73,18.85,3.63,438,-15.22,1
P4,-,0.0,-,-,,-,0,-,5.5,-,-,-,favorito,atropelo>=50,-,1035,82,12.62,687,348,66.4,229.45,22.17,0.0,,,0.0,0,0,0,-10.64,-4.36,20,21,41,,,59.9,103.6,36,9,-52.04,1,12.08,54.5,1.841,54.3,12.0,14.1,29.0,7.9,-15.0,-8.26,62.13,9,2,15,3.14,25.59,13.47,16.99,5.83,23.75,-24.3,34,-48.05,1
P4,Últ. 10,0.0,0.65,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1179,84,14.04,765,414,64.9,229.3,19.45,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,29.3,0.0,58.6,117.8,36,9,-55.5,1,12.07,62.1,1.841,54.3,10.6,12.4,36.5,6.3,-15.0,-8.96,72.65,8,3,25,3.03,23.44,9.32,14.39,3.11,20.96,-21.34,42,-42.29,1
P4,Últ. 10,0.0,0.65,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1074,83,12.94,708,366,65.9,229.16,21.34,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,30.1,1.0,58.1,108.8,36,9,-52.14,1,12.06,56.5,1.841,54.3,11.6,13.5,32.77,7.0,-15.0,-8.26,72.37,8,3,25,3.13,25.53,10.71,16.22,5.0,22.83,-24.3,34,-47.13,1
P4,Últ. 10,0.0,0.85,-,,-,0,-,3.5,16.5,-,-,favorito,atropelo>=50,-,829,83,9.99,575,254,69.4,229.13,27.64,0.0,,,0.0,0,0,0,-4.23,-1.86,23,21,44,18.8,0.0,41.9,109.6,36,9,-35.3,1,12.06,43.6,1.84,54.4,15.0,9.7,24.06,9.5,-13.0,-7.0,70.89,8,3,12,3.96,31.48,17.69,22.52,11.3,29.73,-18.32,36,-48.04,1
P4,Últ. 10,0.0,0.85,-,,-,0,60,1.5,-,-,-,favorito,atropelo>=36.49,-,1202,88,13.66,779,423,64.8,229.1,19.06,1.0,-1.48,10.01,12.71,76,51,127,9.67,44.69,276,186,462,31.0,1.0,57.1,124.5,25,12,-50.91,1,12.06,63.3,1.84,54.3,10.5,11.2,41.44,5.5,-15.05,-21.0,53.98,9,4,25,2.77,28.25,11.49,14.23,2.72,28.45,-1.97,371,-30.42,1
P4,Últ. 10,0.0,0.8,-,,-,0,-,4.5,-,-,-,favorito,atropelo>=50,-,1059,83,12.76,700,359,66.1,229.07,21.63,0.0,,,0.0,0,0,0,-6.15,-2.4,20,19,39,23.6,0.0,57.7,106.8,36,9,-50.07,1,12.06,55.7,1.84,54.3,11.8,13.7,29.18,7.8,-15.0,-7.13,67.63,9,2,15,3.2,25.37,12.16,16.51,5.29,22.98,-23.01,31,-45.98,1
P4,Últ. 20,0.0,0.65,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1085,83,13.07,714,371,65.8,229.0,21.11,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,17.3,0.0,58.1,110.2,36,9,-53.14,1,12.05,57.1,1.84,54.3,11.5,13.4,32.97,6.9,-15.0,-8.26,72.37,8,3,17,3.15,25.24,10.58,15.99,4.77,22.57,-24.3,34,-46.88,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1076,83,12.96,709,367,65.9,228.86,21.27,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,15.3,0.0,58.1,110.0,36,9,-53.14,1,12.05,56.6,1.84,54.3,11.6,13.4,33.77,6.8,-15.0,-8.26,72.37,8,3,15,3.14,25.59,10.35,16.15,4.93,22.76,-24.3,34,-47.06,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1098,83,13.23,721,377,65.7,228.79,20.84,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,30.5,1.0,58.5,111.2,36,9,-51.75,1,12.04,57.8,1.84,54.3,11.3,13.3,32.64,7.0,-15.0,-8.26,72.37,8,3,19,3.12,24.91,10.67,15.72,4.5,22.28,-24.3,34,-46.58,1
P4,Todas,0.0,0.8,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,953,84,11.35,642,311,67.4,228.64,23.99,0.0,,,0.0,0,0,0,-1.59,-0.86,29,25,54,17.4,0.0,42.9,120.4,36,9,-36.49,1,12.03,50.2,1.84,54.3,13.0,8.7,24.99,9.1,-13.26,-9.0,72.87,8,3,13,3.75,27.65,14.7,18.93,7.65,25.83,-12.15,46,-37.98,1
P4,Últ. 10,0.0,0.8,-,,-,0,60,2.5,-,-,-,favorito,atropelo>=36.49,-,1132,87,13.01,741,391,65.5,228.49,20.18,1.0,-0.58,12.21,14.41,72,46,118,10.43,45.07,260,172,432,31.1,1.0,56.8,119.2,25,12,-48.86,1,12.03,59.6,1.838,54.4,11.1,11.8,40.31,5.7,-16.0,-20.0,53.23,9,4,26,2.79,29.05,12.79,15.3,3.84,29.95,-2.08,345,-32.03,1
P4,Últ. 50,0.0,0.7,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1093,83,13.17,718,375,65.7,228.3,20.89,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,15.3,0.0,58.6,111.4,36,9,-51.75,1,12.02,57.5,1.84,54.3,11.4,13.3,31.18,7.3,-15.0,-8.26,72.37,8,3,15,3.12,25.01,10.67,15.77,4.55,22.34,-24.3,34,-46.64,1
P4,Todas,0.0,0.4,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,684,75,9.12,495,189,72.4,228.15,33.35,0.0,,,0.0,0,0,0,-8.32,-2.16,13,13,26,26.8,0.0,42.5,101.3,35,8,-29.71,1,12.01,36.0,1.843,54.3,18.1,9.6,16.52,13.8,-11.0,-5.0,64.0,8,2,16,4.55,38.62,17.68,27.77,17.01,35.0,-8.32,26,-43.32,1
P4,Últ. 10,0.0,0.8,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,950,84,11.31,640,310,67.4,227.94,23.99,0.0,,,0.0,0,0,0,-1.59,-0.86,29,25,54,18.9,0.0,43.0,120.5,36,9,-35.49,1,12.0,50.0,1.84,54.3,13.0,8.7,24.99,9.1,-13.26,-9.0,72.87,8,3,13,3.74,27.48,15.13,18.93,7.65,25.83,-12.15,46,-37.99,1
P4,Últ. 20,0.0,0.7,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1217,84,14.49,785,432,64.5,227.94,18.73,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,18.9,0.0,60.1,122.5,36,9,-51.42,1,12.0,64.1,1.841,54.3,10.2,12.2,33.4,6.8,-15.0,-9.0,74.36,8,3,19,3.01,22.49,9.33,13.67,2.39,20.16,-21.34,42,-41.5,1
P4,Últ. 50,0.0,0.5,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1080,82,13.17,710,370,65.7,227.57,21.07,0.0,,,0.0,0,0,0,-23.4,-10.06,18,25,43,23.6,0.0,57.7,112.2,36,9,-53.67,1,11.98,56.8,1.842,54.3,11.5,12.8,49.36,4.6,-15.0,-13.16,73.46,9,2,18,3.03,27.96,3.49,15.89,4.73,23.08,-35.57,37,-58.65,1
P4,Todas,0.0,0.7,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1225,84,14.58,789,436,64.4,227.18,18.55,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,24.2,0.0,60.3,123.4,36,9,-52.68,1,11.96,64.5,1.841,54.3,10.1,12.1,35.4,6.4,-15.0,-9.0,74.36,8,3,21,3.0,22.48,8.71,13.48,2.21,19.96,-21.34,42,-41.3,1
P4,Todas,0.0,0.65,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1087,83,13.1,714,373,65.7,227.03,20.89,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,28.8,0.0,58.6,110.8,36,9,-53.14,1,11.95,57.2,1.84,54.3,11.3,13.4,33.77,6.7,-15.0,-8.26,72.37,8,3,19,3.12,25.0,10.35,15.77,4.55,22.35,-24.3,34,-46.65,1
P4,Últ. 10,0.0,0.97,-,,-,0,-,4.5,16.5,-,-,favorito,atropelo>=50,-,776,83,9.35,545,231,70.2,227.02,29.25,0.0,,,0.0,0,0,0,-6.15,-2.4,20,19,39,15.9,0.0,41.2,107.1,36,9,-35.84,1,11.95,40.8,1.84,54.3,15.9,10.1,22.9,9.9,-13.0,-7.13,66.15,8,3,12,4.03,32.56,20.84,24.14,12.91,31.43,-23.01,31,-54.44,1
P4,Todas,0.0,0.7,-,,-,0,-,3.5,-,-,-,favorito,atropelo>=50,-,1100,83,13.25,721,379,65.5,226.8,20.62,0.0,,,0.0,0,0,0,-12.91,-5.16,19,21,40,24.6,0.0,59.0,112.2,36,9,-51.75,1,11.94,57.9,1.84,54.3,11.2,13.3,32.64,6.9,-15.0,-8.26,72.37,8,3,19,3.1,24.59,10.67,15.5,4.28,22.05,-24.3,34,-46.35,1
P4,Últ. 10,0.0,0.75,-,,-,0,-,4.5,-,-,-,favorito,atropelo>=50,-,1047,83,12.61,692,355,66.1,226.44,21.63,0.0,,,0.0,0,0,0,-8.42,-3.2,19,19,38,24.4,0.0,58.4,108.1,36,9,-51.15,1,11.92,55.1,1.841,54.3,11.8,13.8,31.47,7.2,-15.0,-7.93,67.63,8,3,18,3.15,25.5,11.94,16.51,5.29,23.05,-26.44,30,-49.49,1
P4,Últ. 50,0.0,0.75,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,870,83,10.48,596,274,68.5,226.41,26.02,0.0,,,0.0,0,0,0,-6.44,-2.9,23,22,45,13.3,0.0,43.4,115.0,36,9,-35.52,1,11.92,45.8,1.839,54.4,14.1,9.3,26.2,8.6,-13.0,-8.0,70.96,8,3,19,3.81,29.79,16.47,20.91,9.68,28.1,-20.62,37,-48.72,1
P4,Últ. 50,0.0,0.55,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1107,83,13.34,724,383,65.4,226.08,20.42,0.0,,,0.0,0,0,0,-23.4,-10.06,18,25,43,17.3,0.0,57.6,113.6,36,9,-52.26,1,11.9,58.3,1.842,54.3,11.1,12.6,50.73,4.5,-15.0,-13.16,74.09,9,2,17,3.02,27.03,3.52,15.3,4.08,22.36,-35.57,37,-57.93,1
P4,Últ. 10,0.0,0.8,-,,-,0,-,3.5,16.5,-,-,favorito,atropelo>=50,-,825,83,9.94,571,254,69.2,225.76,27.36,0.0,,,0.0,0,0,0,-4.23,-1.86,23,21,44,18.5,0.0,42.5,109.7,36,9,-35.3,1,11.88,43.4,1.84,54.4,14.9,9.7,24.06,9.4,-13.0,-7.0,70.89,8,3,12,3.92,31.13,17.69,22.25,11.02,29.45,-18.32,36,-47.77,1
P4,Últ. 10,0.0,0.85,-,,-,0,60,3.5,-,-,-,favorito,atropelo>=36.49,-,1082,87,12.44,712,370,65.8,225.63,20.85,1.0,-1.05,12.1,13.31,67,43,110,10.67,44.05,249,164,413,30.5,1.0,55.3,116.2,25,12,-46.91,1,11.88,56.9,1.839,54.4,11.4,12.3,35.96,6.3,-15.0,-19.0,51.72,9,4,25,2.84,29.96,13.15,15.97,4.51,30.82,-1.76,331,-32.58,1
P4,Últ. 10,0.0,0.75,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,925,84,11.01,625,300,67.6,225.51,24.38,0.0,,,0.0,0,0,0,-8.46,-4.23,25,25,50,20.4,0.0,43.1,120.5,36,9,-34.28,1,11.87,48.7,1.841,54.3,13.2,8.8,26.2,8.6,-13.26,-9.0,72.87,8,3,19,3.71,28.3,14.52,19.32,8.04,26.55,-21.34,42,-47.89,1
P4,Todas,0.0,0.6,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,894,84,10.64,608,286,68.0,225.49,25.22,0.0,,,0.0,0,0,0,-12.21,-5.86,23,25,48,27.2,0.0,43.9,118.5,36,9,-36.1,1,11.87,47.1,1.841,54.3,13.7,9.0,27.2,8.3,-13.26,-8.96,73.24,8,3,20,3.79,30.06,12.61,20.16,8.88,27.52,-21.34,42,-48.85,1
P4,Últ. 20,0.0,0.5,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1039,82,12.67,687,352,66.1,225.47,21.7,0.0,,,0.0,0,0,0,-22.98,-8.73,16,22,38,35.3,1.0,56.6,107.5,36,9,-49.9,1,11.87,54.7,1.841,54.3,11.8,13.2,43.73,5.2,-15.0,-11.83,67.53,9,2,16,3.13,28.01,5.17,16.52,5.36,23.57,-36.97,32,-60.54,1
P4,Todas,0.0,0.75,-,,-,0,-,4.5,-,-,-,favorito,atropelo>=50,-,1048,83,12.63,692,356,66.0,225.44,21.51,0.0,,,0.0,0,0,0,-8.42,-3.2,19,19,38,21.3,0.0,58.6,108.6,36,9,-51.15,1,11.87,55.2,1.841,54.3,11.7,13.8,31.47,7.2,-15.0,-7.93,67.63,8,3,18,3.14,25.33,11.94,16.39,5.17,22.92,-26.44,30,-49.36,1
P4,Todas,0.0,0.75,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,871,83,10.49,596,275,68.4,225.41,25.88,0.0,,,0.0,0,0,0,-6.44,-2.9,23,22,45,18.5,0.0,43.6,115.5,36,9,-35.52,1,11.86,45.8,1.839,54.4,14.1,9.3,27.2,8.3,-13.0,-8.0,70.96,8,3,20,3.78,29.59,16.47,20.76,9.54,27.94,-20.62,37,-48.56,1
P4,Todas,0.0,0.5,-,,-,0,-,1.5,16.5,-,-,favorito,atropelo>=50,-,808,80,10.1,561,247,69.4,225.38,27.89,0.0,,,0.0,0,0,0,-23.4,-10.06,18,25,43,26.5,0.0,44.9,110.0,36,9,-32.74,1,11.86,42.5,1.842,54.3,15.1,9.2,22.47,10.0,-14.0,-13.16,69.44,9,2,22,3.95,35.8,6.61,22.6,11.55,30.94,-35.57,37,-66.51,1
P4,Últ. 50,0.0,0.5,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1043,82,12.72,689,354,66.1,225.0,21.57,0.0,,,0.0,0,0,0,-22.98,-8.73,16,22,38,23.5,0.0,57.1,108.9,36,9,-51.47,1,11.84,54.9,1.841,54.3,11.7,13.2,46.53,4.8,-15.0,-11.83,72.84,9,2,17,3.06,28.0,4.96,16.39,5.23,23.43,-36.97,32,-60.4,1
P4,Últ. 10,0.0,0.7,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,859,83,10.35,589,270,68.6,224.58,26.14,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,27.6,0.0,43.8,114.6,36,9,-34.52,1,11.82,45.2,1.839,54.4,14.2,9.3,26.2,8.6,-13.0,-8.0,70.96,8,3,19,3.77,30.07,16.13,21.02,9.8,28.25,-20.62,37,-48.87,1
P4,Últ. 20,0.0,0.55,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,-,1118,83,13.47,729,389,65.2,224.47,20.08,0.0,,,0.0,0,0,0,-23.4,-10.06,18,25,43,20.1,0.0,56.8,115.7,36,9,-51.34,1,11.81,58.8,1.842,54.3,10.9,12.5,47.2,4.8,-15.0,-13.16,70.49,9,2,20,3.04,26.01,4.89,14.96,3.74,21.98,-35.57,37,-57.56,1
P4,Todas,0.0,0.6,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,841,83,10.13,579,262,68.8,224.42,26.68,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,27.2,0.0,43.8,113.2,36,9,-34.52,1,11.81,44.3,1.839,54.4,14.5,9.4,27.2,8.3,-13.0,-7.63,71.16,8,3,20,3.85,30.98,15.34,21.57,10.34,28.86,-20.62,37,-49.48,1
P4,Últ. 10,0.0,0.65,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,830,83,10.0,573,257,69.0,224.41,27.04,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,26.3,0.0,43.8,111.7,36,9,-34.39,1,11.81,43.7,1.84,54.4,14.7,9.5,25.0,9.0,-13.0,-7.63,70.09,8,3,25,3.79,31.11,16.35,21.92,10.7,29.26,-20.62,37,-49.88,1
P4,Últ. 20,0.0,0.6,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,830,83,10.0,573,257,69.0,224.31,27.03,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,22.9,0.0,43.1,112.1,36,9,-35.22,1,11.81,43.7,1.839,54.4,14.7,9.5,22.2,10.1,-13.0,-7.63,69.26,8,3,15,3.84,31.09,16.35,21.91,10.69,29.25,-20.62,37,-49.87,1
P4,Últ. 50,0.0,0.55,-,,-,0,-,2.5,-,-,-,favorito,atropelo>=50,-,1062,82,12.95,699,363,65.8,224.27,21.12,0.0,,,0.0,0,0,0,-22.98,-8.73,16,22,38,16.9,0.0,56.9,109.2,36,9,-51.64,1,11.8,55.9,1.84,54.3,11.5,13.1,47.73,4.7,-15.0,-11.83,72.64,9,2,16,3.05,27.4,4.78,15.94,4.78,22.92,-36.97,32,-59.89,1
P4,Últ. 10,0.0,0.8,-,,-,0,60,1.5,-,-,-,favorito,atropelo>=36.49,-,1194,88,13.57,772,422,64.7,224.14,18.77,1.0,-1.31,10.01,12.71,76,51,127,9.41,43.1,273,185,458,31.4,1.0,58.4,125.8,25,12,-50.86,1,11.8,62.8,1.84,54.3,10.3,11.3,43.02,5.2,-15.05,-21.0,53.98,9,4,25,2.71,27.83,11.32,13.95,2.43,28.18,-2.42,367,-30.6,1
P4,Últ. 50,0.0,0.6,-,,-,0,-,2.5,16.5,-,-,favorito,atropelo>=50,-,834,83,10.05,575,259,68.9,223.98,26.86,0.0,,,0.0,0,0,0,-10.54,-4.53,21,22,43,16.4,0.0,43.9,112.9,36,9,-35.52,1,11.79,43.9,1.839,54.4,14.6,9.4,20.2,11.1,-13.0,-7.63,70.96,8,3,13,3.83,31.27,15.34,21.74,10.52,29.06,-20.62,37,-49.68,1
