Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Últ. 10,Qtd Últ. 10,Todas,Qtd Todas,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:10:37,Handicap,DET Pistons (Lalkoff) (+13.5),13.5,0.7,10,0.9138211382113821,615,0.75,20,0.7333333333333333,30,0.84,50,1.833,20-34,69-86,Red,-1.0,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:12:20,Handicap,DET Pistons (Lalkoff) (+14.5),14.5,0.7,10,0.9284552845528455,615,0.75,20,0.7666666666666667,30,0.86,50,1.833,26-41,69-86,Red,-1.0,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:13:39,Handicap,DET Pistons (Lalkoff) (+16.5),16.5,0.7,10,0.959349593495935,615,0.75,20,0.8,30,0.88,50,1.833,30-47,69-86,Red,-1.0,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:16:09,Handicap,DET Pistons (Lalkoff) (+19.5),19.5,0.7,10,0.9772357723577236,615,0.8,20,0.8666666666666667,30,0.92,50,1.833,32-52,69-86,Green,0.833,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:16:18,Handicap,DET Pistons (Lalkoff) (+18.5),18.5,0.7,10,0.9707317073170731,615,0.75,20,0.8333333333333334,30,0.9,50,1.8,34-52,69-86,Green,0.8,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:16:47,Handicap,DET Pistons (Lalkoff) (+17.5),17.5,0.7,10,0.9691056910569106,615,0.75,20,0.8333333333333334,30,0.9,50,1.8,37-54,69-86,Green,0.8,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:18:16,Handicap,DET Pistons (Lalkoff) (+15.5),15.5,0.7,10,0.9479674796747968,615,0.75,20,0.7666666666666667,30,0.86,50,1.8,43-58,69-86,Red,-1.0,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:19:04,Handicap,DET Pistons (Lalkoff) (+20.5),20.5,0.7,10,0.983739837398374,615,0.8,20,0.8666666666666667,30,0.92,50,1.8,43-64,69-86,Green,0.8,12268875
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,20/07/2026,07:19:32,Handicap,DET Pistons (Lalkoff) (+21.5),21.5,0.7,10,0.9853658536585366,615,0.8,20,0.8666666666666667,30,0.92,50,1.8,45-67,69-86,Green,0.8,12268875
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,07:40:01,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,0.3,10,0.5529411764705883,85,0.4,20,0.4,30,0.54,50,1.833,None-None,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,07:50:11,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,0.3,10,0.5882352941176471,85,0.4,20,0.4666666666666667,30,0.58,50,1.833,0-0,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,07:54:57,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,0.2,10,0.4470588235294118,85,0.35,20,0.3,30,0.44,50,1.8,16-18,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,07:55:56,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.2,10,0.4117647058823529,85,0.35,20,0.3,30,0.42,50,1.833,16-18,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,07:58:26,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,0.3,10,0.5058823529411764,85,0.4,20,0.36666666666666664,30,0.48,50,1.8,21-20,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,08:01:30,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,0.4,10,0.6352941176470588,85,0.5,20,0.5666666666666667,30,0.64,50,1.8,29-23,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,08:06:57,Handicap,OKC Thunder (yangrainmaker) (+10.5),10.5,0.4,10,0.6352941176470588,85,0.5,20,0.5666666666666667,30,0.64,50,1.869,40-31,73-62,Red,-1.0,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,08:08:34,Handicap,OKC Thunder (yangrainmaker) (+12.5),12.5,0.8,10,0.7294117647058823,85,0.7,20,0.7,30,0.76,50,1.8,46-35,73-62,Green,0.8,12268970
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,20/07/2026,08:09:10,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,0.8,10,0.7176470588235294,85,0.7,20,0.7,30,0.76,50,1.8,48-38,73-62,Green,0.8,12268970
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:05:48,Handicap,POR T Blazers (faLcOn) (+11.5),11.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.833,None-None,70-76,Green,0.833,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:25:19,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.8,2-0,70-76,Green,0.8,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:25:35,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.869,2-0,70-76,Green,0.869,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:26:08,Handicap,POR T Blazers (faLcOn) (+8.5),8.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.833,4-0,70-76,Green,0.833,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:27:30,Handicap,POR T Blazers (faLcOn) (+13.5),13.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.833,4-8,70-76,Green,0.833,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:29:21,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.869,15-13,70-76,Green,0.869,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:29:46,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.869,18-15,70-76,Green,0.869,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:30:17,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.869,20-15,70-76,Red,-1.0,12268971
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,20/07/2026,08:33:35,Handicap,POR T Blazers (faLcOn) (+12.5),12.5,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.869,25-32,70-76,Green,0.869,12268971
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,07:48:53,Handicap,MIA Heat (lucker) (+4.5),4.5,0.3,10,0.4088669950738916,203,0.3,20,0.4,30,0.44,50,1.833,None-None,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:00:20,Handicap,MIA Heat (lucker) (+5.5),5.5,0.3,10,0.4433497536945813,203,0.3,20,0.4,30,0.44,50,1.869,2-0,77-83,Green,0.869,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:01:03,Handicap,MIA Heat (lucker) (+2.5),2.5,0.3,10,0.3448275862068966,203,0.25,20,0.3,30,0.32,50,1.869,2-4,77-83,Green,0.869,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:01:36,Handicap,MIA Heat (lucker) (+1.5),1.5,0.3,10,0.3103448275862069,203,0.2,20,0.2,30,0.26,50,1.833,2-6,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:01:56,Handicap,SAC Kings (The_Professor) (+1.5),1.5,0.7,10,0.7142857142857143,203,0.8,20,0.8,30,0.74,50,1.8,2-8,77-83,Red,-1.0,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:04:48,Handicap,MIA Heat (lucker) (+3.5),3.5,0.3,10,0.3694581280788177,203,0.3,20,0.3333333333333333,30,0.36,50,1.8,17-18,77-83,Green,0.8,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:10:12,Handicap,SAC Kings (The_Professor) (+3.5),3.5,0.9,10,0.7783251231527094,203,0.95,20,0.9,30,0.84,50,1.833,29-36,77-83,Red,-1.0,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:10:28,Handicap,SAC Kings (The_Professor) (+4.5),4.5,0.9,10,0.7931034482758621,203,0.95,20,0.9,30,0.84,50,1.8,29-36,77-83,Red,-1.0,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:10:30,Handicap,SAC Kings (The_Professor) (+5.5),5.5,0.9,10,0.8226600985221675,203,0.95,20,0.9,30,0.86,50,1.833,29-38,77-83,Red,-1.0,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:11:25,Handicap,SAC Kings (The_Professor) (+7.5),7.5,1.0,10,0.8669950738916257,203,1.0,20,0.9666666666666667,30,0.96,50,1.833,31-42,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:11:57,Handicap,SAC Kings (The_Professor) (+9.5),9.5,1.0,10,0.9113300492610837,203,1.0,20,0.9666666666666667,30,0.98,50,1.833,31-44,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:12:26,Handicap,SAC Kings (The_Professor) (+8.5),8.5,1.0,10,0.8866995073891626,203,1.0,20,0.9666666666666667,30,0.96,50,1.869,32-44,77-83,Green,0.869,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:12:51,Handicap,SAC Kings (The_Professor) (+12.5),12.5,1.0,10,0.9458128078817734,203,1.0,20,0.9666666666666667,30,0.98,50,1.8,32-47,77-83,Green,0.8,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:13:02,Handicap,SAC Kings (The_Professor) (+14.5),14.5,1.0,10,0.9605911330049262,203,1.0,20,0.9666666666666667,30,0.98,50,1.833,32-50,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:14:53,Handicap,SAC Kings (The_Professor) (+15.5),15.5,1.0,10,0.9605911330049262,203,1.0,20,0.9666666666666667,30,0.98,50,1.869,34-53,77-83,Green,0.869,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:15:42,Handicap,SAC Kings (The_Professor) (+13.5),13.5,1.0,10,0.9458128078817734,203,1.0,20,0.9666666666666667,30,0.98,50,1.833,39-55,77-83,Green,0.833,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:16:55,Handicap,SAC Kings (The_Professor) (+11.5),11.5,1.0,10,0.9408866995073891,203,1.0,20,0.9666666666666667,30,0.98,50,1.952,43-57,77-83,Green,0.952,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:17:30,Handicap,SAC Kings (The_Professor) (+10.5),10.5,1.0,10,0.9359605911330049,203,1.0,20,0.9666666666666667,30,0.98,50,1.8,45-57,77-83,Green,0.8,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:20:53,Handicap,SAC Kings (The_Professor) (+16.5),16.5,1.0,10,0.9705882352941176,204,1.0,20,0.9666666666666667,30,0.98,50,1.869,51-70,77-83,Green,0.869,12269282
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,20/07/2026,09:21:56,Handicap,SAC Kings (The_Professor) (+17.5),17.5,1.0,10,0.9754901960784313,204,1.0,20,1.0,30,1.0,50,1.74,53-72,77-83,Green,0.74,12269282
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,07:12:56,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,0.7,10,0.6568047337278107,507,0.7,20,0.7,30,0.68,50,1.833,None-None,76-65,Red,-1.0,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:25:52,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,0.7,10,0.7001972386587771,507,0.7,20,0.7,30,0.7,50,1.833,2-0,76-65,Red,-1.0,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:26:13,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,0.7,10,0.7357001972386588,507,0.7,20,0.7,30,0.7,50,1.833,5-2,76-65,Red,-1.0,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:26:40,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,0.7,10,0.8284023668639053,507,0.7,20,0.7333333333333333,30,0.76,50,1.833,8-2,76-65,Red,-1.0,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:26:52,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,0.7,10,0.7909270216962525,507,0.7,20,0.7333333333333333,30,0.74,50,1.8,8-4,76-65,Red,-1.0,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:27:23,Handicap,DET Pistons (Lalkoff) (+11.5),11.5,0.8,10,0.863905325443787,507,0.8,20,0.8333333333333334,30,0.86,50,1.833,11-4,76-65,Green,0.833,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:27:52,Handicap,DET Pistons (Lalkoff) (+12.5),12.5,0.8,10,0.8954635108481263,507,0.8,20,0.8333333333333334,30,0.9,50,1.869,13-4,76-65,Green,0.869,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:33:46,Handicap,DET Pistons (Lalkoff) (+14.5),14.5,0.8,10,0.9349112426035503,507,0.85,20,0.8666666666666667,30,0.92,50,1.8,33-21,76-65,Green,0.8,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:34:28,Handicap,DET Pistons (Lalkoff) (+13.5),13.5,0.8,10,0.9151873767258383,507,0.8,20,0.8333333333333334,30,0.9,50,1.869,35-23,76-65,Green,0.869,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:39:48,Handicap,DET Pistons (Lalkoff) (+15.5),15.5,0.9,10,0.9585798816568047,507,0.95,20,0.9666666666666667,30,0.98,50,1.869,49-34,76-65,Green,0.869,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:39:53,Handicap,DET Pistons (Lalkoff) (+16.5),16.5,1.0,10,0.9664694280078896,507,1.0,20,1.0,30,1.0,50,1.869,49-34,76-65,Green,0.869,12268938
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,20/07/2026,08:40:05,Handicap,DET Pistons (Lalkoff) (+17.5),17.5,1.0,10,0.9783037475345168,507,1.0,20,1.0,30,1.0,50,1.869,51-34,76-65,Green,0.869,12268938
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,08:20:42,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.5,10,0.52,100,0.65,20,0.7333333333333333,30,0.58,50,1.833,None-None,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:34:19,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.5,10,0.46,100,0.65,20,0.6666666666666666,30,0.5,50,1.833,0-0,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:35:28,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.5,10,0.43,100,0.65,20,0.6666666666666666,30,0.5,50,1.8,0-2,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:36:37,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,0.5,10,0.35,100,0.6,20,0.5666666666666667,30,0.44,50,1.833,2-5,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:41:55,Handicap,MIA Heat (lucker) (+1.5),1.5,0.7,10,0.75,100,0.65,20,0.6,30,0.68,50,1.74,14-17,74-55,Green,0.74,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:48:53,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,0.5,10,0.54,100,0.7,20,0.7666666666666667,30,0.6,50,1.869,34-29,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:50:32,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,0.6,10,0.59,100,0.75,20,0.8,30,0.68,50,1.833,36-29,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:50:56,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,0.7,10,0.66,100,0.8,20,0.8666666666666667,30,0.72,50,1.8,38-29,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:51:23,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,0.7,10,0.63,100,0.8,20,0.8666666666666667,30,0.72,50,1.8,38-31,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:52:56,Handicap,OKC Thunder (yangrainmaker) (+10.5),10.5,0.7,10,0.7,100,0.85,20,0.9,30,0.78,50,1.869,44-33,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:54:32,Handicap,OKC Thunder (yangrainmaker) (+11.5),11.5,0.7,10,0.71,100,0.85,20,0.9,30,0.8,50,1.869,49-38,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:55:05,Handicap,OKC Thunder (yangrainmaker) (+12.5),12.5,0.7,10,0.75,100,0.85,20,0.9,30,0.84,50,1.869,51-38,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:58:40,Handicap,OKC Thunder (yangrainmaker) (+13.5),13.5,0.7,10,0.79,100,0.85,20,0.9,30,0.86,50,1.74,59-46,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,20/07/2026,09:58:48,Handicap,OKC Thunder (yangrainmaker) (+14.5),14.5,0.8,10,0.83,100,0.9,20,0.9333333333333333,30,0.92,50,1.8,61-46,74-55,Red,-1.0,12269362
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,08:33:23,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,0.5,10,0.5533980582524272,103,0.5,20,0.43333333333333335,30,0.56,50,1.833,None-None,56-69,Red,-1.0,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:33:55,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,0.4,10,0.5339805825242718,103,0.45,20,0.4,30,0.54,50,1.833,None-None,56-69,Red,-1.0,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:52:40,Handicap,DET Pistons (Lalkoff) (+11.5),11.5,0.5,10,0.5922330097087378,103,0.5,20,0.43333333333333335,30,0.56,50,1.833,0-4,56-69,Red,-1.0,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:54:10,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,0.4,10,0.5145631067961165,103,0.45,20,0.4,30,0.52,50,1.833,7-8,56-69,Red,-1.0,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:57:30,Handicap,DET Pistons (Lalkoff) (+14.5),14.5,0.7,10,0.7087378640776699,103,0.6,20,0.5333333333333333,30,0.64,50,1.833,9-19,56-69,Green,0.833,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:57:37,Handicap,DET Pistons (Lalkoff) (+15.5),15.5,0.7,10,0.7378640776699029,103,0.6,20,0.5666666666666667,30,0.66,50,1.8,9-19,56-69,Green,0.8,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,09:58:58,Handicap,DET Pistons (Lalkoff) (+13.5),13.5,0.7,10,0.6699029126213593,103,0.6,20,0.5,30,0.6,50,1.833,12-21,56-69,Green,0.833,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,10:02:15,Handicap,DET Pistons (Lalkoff) (+12.5),12.5,0.6,10,0.6116504854368932,103,0.55,20,0.4666666666666667,30,0.58,50,1.869,18-27,56-69,Red,-1.0,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,10:03:11,Handicap,DET Pistons (Lalkoff) (+16.5),16.5,0.7,10,0.7475728155339806,103,0.6,20,0.5666666666666667,30,0.68,50,1.833,18-32,56-69,Green,0.833,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,10:03:37,Handicap,DET Pistons (Lalkoff) (+17.5),17.5,0.7,10,0.7572815533980582,103,0.65,20,0.6,30,0.7,50,1.8,18-32,56-69,Green,0.8,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,10:07:17,Handicap,DET Pistons (Lalkoff) (+18.5),18.5,0.7,10,0.7669902912621359,103,0.65,20,0.6333333333333333,30,0.72,50,1.869,23-40,56-69,Green,0.869,12269466
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,20/07/2026,10:13:19,Handicap,DET Pistons (Lalkoff) (+19.5),19.5,0.8,10,0.7766990291262136,103,0.7,20,0.6666666666666666,30,0.74,50,1.833,36-55,56-69,Green,0.833,12269466
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,20/07/2026,09:33:55,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,0.6,10,0.7056910569105691,615,0.55,20,0.6,30,0.76,50,1.833,None-None,71-51,Red,-1.0,12269677
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,20/07/2026,10:29:38,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,0.6,10,0.8016260162601626,615,0.6,20,0.6333333333333333,30,0.78,50,1.833,18-13,71-51,Red,-1.0,12269677
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,20/07/2026,10:30:20,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,0.7,10,0.8455284552845529,615,0.75,20,0.7333333333333333,30,0.84,50,1.8,20-13,71-51,Red,-1.0,12269677
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,20/07/2026,10:30:40,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,0.6,10,0.8227642276422764,615,0.65,20,0.6666666666666666,30,0.8,50,1.869,20-13,71-51,Red,-1.0,12269677
