Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 10,Qtd Últ. 10,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Últ. 100,Qtd Últ. 100,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Voron,k0tik,Bologna FC,Voron,Lecce,05/09/2026,05:09:05,Total de Gols,Under,4.5,0.05555555555555555,18,0.0,10,0.05555555555555555,18,0.05555555555555555,18,0.05555555555555555,18,0.05555555555555555,18,2.28,3-0,4-1,Red,-1.0,17604673
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Shark,mara,Mallorca,Shark,Espanyol,05/09/2026,05:15:09,Total de Gols,Under,6.5,0.46511627906976744,43,0.4,10,0.5,20,0.5,30,0.46511627906976744,43,0.46511627906976744,43,1.72,0-0,2-6,Red,-1.0,17604596
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Shark,mara,Mallorca,Shark,Espanyol,05/09/2026,05:15:47,Total de Gols,Under,5.5,0.32558139534883723,43,0.1,10,0.3,20,0.3333333333333333,30,0.32558139534883723,43,0.32558139534883723,43,2.07,0-0,2-6,Red,-1.0,17604596
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Shark,mara,Mallorca,Shark,Espanyol,05/09/2026,05:19:49,Total de Gols,Under,4.5,0.11627906976744186,43,0.0,10,0.2,20,0.16666666666666666,30,0.11627906976744186,43,0.11627906976744186,43,2.17,1-0,2-6,Red,-1.0,17604596
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Shark,mara,Mallorca,Shark,Espanyol,05/09/2026,05:22:56,Total de Gols,Under,7.5,0.627906976744186,43,0.6,10,0.65,20,0.6666666666666666,30,0.627906976744186,43,0.627906976744186,43,1.55,2-2,2-6,Red,-1.0,17604596
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Shark,mara,Mallorca,Shark,Espanyol,05/09/2026,05:24:21,Total de Gols,Under,8.5,0.8604651162790697,43,0.8,10,0.9,20,0.9,30,0.8604651162790697,43,0.8604651162790697,43,1.5,2-4,2-6,Green,0.5,17604596
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atalanta,Voron,Lecce,05/09/2026,05:13:31,Total de Gols,Under,6.5,0.5531914893617021,47,0.6,10,0.45,20,0.43333333333333335,30,0.5531914893617021,47,0.5531914893617021,47,1.65,0-0,2-5,Red,-1.0,17604572
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atalanta,Voron,Lecce,05/09/2026,05:14:30,Total de Gols,Under,5.5,0.3617021276595745,47,0.5,10,0.3,20,0.3,30,0.3617021276595745,47,0.3617021276595745,47,2.12,0-0,2-5,Red,-1.0,17604572
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atalanta,Voron,Lecce,05/09/2026,05:15:39,Total de Gols,Under,7.5,0.723404255319149,47,0.7,10,0.65,20,0.6,30,0.723404255319149,47,0.723404255319149,47,1.8,1-0,2-5,Green,0.8,17604572
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atalanta,Voron,Lecce,05/09/2026,05:16:12,Total de Gols,Under,8.5,0.8723404255319149,47,0.9,10,0.85,20,0.8,30,0.8723404255319149,47,0.8723404255319149,47,1.75,1-1,2-5,Green,0.75,17604572
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atalanta,Voron,Lecce,05/09/2026,05:20:44,Total de Gols,Under,9.5,0.9148936170212766,47,0.9,10,0.85,20,0.8666666666666667,30,0.9148936170212766,47,0.9148936170212766,47,1.56,1-4,2-5,Green,0.56,17604572
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Yoru,Jackson,Levante,Yoru,Villarreal,05/09/2026,05:14:19,Total de Gols,Under,8.5,0.7260981912144703,387,0.6,10,0.7,20,0.7333333333333333,30,0.68,50,0.7,100,1.7,0-0,4-5,Red,-1.0,17604603
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Yoru,Jackson,Levante,Yoru,Villarreal,05/09/2026,05:14:35,Total de Gols,Under,7.5,0.58656330749354,387,0.5,10,0.5,20,0.5,30,0.5,50,0.52,100,2.07,0-0,4-5,Red,-1.0,17604603
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Yoru,Jackson,Levante,Yoru,Villarreal,05/09/2026,05:17:22,Total de Gols,Under,6.5,0.40568475452196384,387,0.3,10,0.3,20,0.26666666666666666,30,0.3,50,0.31,100,2.07,0-1,4-5,Red,-1.0,17604603
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Yoru,Jackson,Levante,Yoru,Villarreal,05/09/2026,05:19:15,Total de Gols,Under,5.5,0.2248062015503876,387,0.1,10,0.1,20,0.1,30,0.12,50,0.15,100,2.17,0-2,4-5,Red,-1.0,17604603
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Bologna FC,palkan,Napoli,05/09/2026,05:14:19,Total de Gols,Under,8.5,0.5,6,0.5,6,0.5,6,0.5,6,0.5,6,0.5,6,1.65,0-0,5-4,Red,-1.0,17604675
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Bologna FC,palkan,Napoli,05/09/2026,05:14:27,Total de Gols,Under,7.5,0.16666666666666666,6,0.16666666666666666,6,0.16666666666666666,6,0.16666666666666666,6,0.16666666666666666,6,0.16666666666666666,6,2.03,0-0,5-4,Red,-1.0,17604675
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Bologna FC,palkan,Napoli,05/09/2026,05:15:49,Total de Gols,Under,6.5,0.0,6,0.0,6,0.0,6,0.0,6,0.0,6,0.0,6,2.11,0-0,5-4,Red,-1.0,17604675
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Bologna FC,palkan,Napoli,05/09/2026,05:19:43,Total de Gols,Under,9.5,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,1.76,2-2,5-4,Green,0.76,17604675
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Voron x palkan,Voron,Lecce,palkan,Napoli,05/09/2026,05:28:05,Total de Gols,Under,8.5,0.5644444444444444,225,0.3,10,0.3,20,0.4,30,0.48,50,0.47,100,1.84,0-0,1-6,Green,0.84,17604573
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Voron x palkan,Voron,Lecce,palkan,Napoli,05/09/2026,05:29:02,Total de Gols,Under,9.5,0.6888888888888889,225,0.4,10,0.35,20,0.4666666666666667,30,0.58,50,0.58,100,1.65,0-0,1-6,Green,0.65,17604573
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Voron x palkan,Voron,Lecce,palkan,Napoli,05/09/2026,05:33:16,Total de Gols,Under,10.5,0.8311111111111111,225,0.5,10,0.5,20,0.6333333333333333,30,0.72,50,0.74,100,1.6,1-3,1-6,Green,0.6,17604573
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Voron x palkan,Voron,Lecce,palkan,Napoli,05/09/2026,05:38:04,Total de Gols,Under,7.5,0.4311111111111111,225,0.3,10,0.25,20,0.23333333333333334,30,0.36,50,0.31,100,2.56,1-6,1-6,Green,1.56,17604573
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x TOMMY,Jackson,Levante,TOMMY,Rayo Vallecano,05/09/2026,05:28:16,Total de Gols,Under,8.5,0.5303030303030303,132,0.4,10,0.35,20,0.36666666666666664,30,0.46,50,0.5,100,1.97,0-0,2-6,Green,0.97,17604600
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x TOMMY,Jackson,Levante,TOMMY,Rayo Vallecano,05/09/2026,05:28:26,Total de Gols,Under,9.5,0.6590909090909091,132,0.4,10,0.45,20,0.4666666666666667,30,0.6,50,0.64,100,1.85,0-0,2-6,Green,0.85,17604600
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x TOMMY,Jackson,Levante,TOMMY,Rayo Vallecano,05/09/2026,05:32:43,Total de Gols,Under,7.5,0.36363636363636365,132,0.2,10,0.2,20,0.23333333333333334,30,0.28,50,0.32,100,2.12,0-3,2-6,Red,-1.0,17604600
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x TOMMY,Jackson,Levante,TOMMY,Rayo Vallecano,05/09/2026,05:35:25,Total de Gols,Under,6.5,0.24242424242424243,132,0.2,10,0.2,20,0.2,30,0.2,50,0.23,100,2.22,1-3,2-6,Red,-1.0,17604600
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x TOMMY,Jackson,Levante,TOMMY,Rayo Vallecano,05/09/2026,05:36:29,Total de Gols,Under,5.5,0.15151515151515152,132,0.2,10,0.1,20,0.13333333333333333,30,0.14,50,0.16,100,2.26,1-3,2-6,Red,-1.0,17604600
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x Shark,Yoru,Villarreal,Shark,Espanyol,05/09/2026,05:28:49,Total de Gols,Under,6.5,0.646551724137931,232,0.5,10,0.4,20,0.36666666666666664,30,0.34,50,0.41,100,1.85,0-0,1-4,Green,0.85,17604590
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x Shark,Yoru,Villarreal,Shark,Espanyol,05/09/2026,05:29:46,Total de Gols,Under,5.5,0.4827586206896552,232,0.3,10,0.3,20,0.23333333333333334,30,0.2,50,0.31,100,2.08,0-0,1-4,Green,1.08,17604590
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x Shark,Yoru,Villarreal,Shark,Espanyol,05/09/2026,05:35:34,Total de Gols,Under,4.5,0.2974137931034483,232,0.1,10,0.15,20,0.1,30,0.12,50,0.17,100,2.27,1-1,1-4,Red,-1.0,17604590
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x k0tik,T3RZ,Juventus,k0tik,Bologna FC,05/09/2026,05:42:18,Total de Gols,Under,7.5,0.4444444444444444,18,0.5,10,0.4444444444444444,18,0.4444444444444444,18,0.4444444444444444,18,0.4444444444444444,18,1.98,0-0,2-3,Green,0.98,17604676
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x k0tik,T3RZ,Juventus,k0tik,Bologna FC,05/09/2026,05:43:30,Total de Gols,Under,6.5,0.16666666666666666,18,0.2,10,0.16666666666666666,18,0.16666666666666666,18,0.16666666666666666,18,0.16666666666666666,18,2.12,0-0,2-3,Green,1.12,17604676
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x k0tik,T3RZ,Juventus,k0tik,Bologna FC,05/09/2026,05:45:00,Total de Gols,Under,5.5,0.1111111111111111,18,0.2,10,0.1111111111111111,18,0.1111111111111111,18,0.1111111111111111,18,0.1111111111111111,18,2.07,0-0,2-3,Green,1.07,17604676
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x k0tik,T3RZ,Juventus,k0tik,Bologna FC,05/09/2026,05:46:08,Total de Gols,Under,4.5,0.05555555555555555,18,0.1,10,0.05555555555555555,18,0.05555555555555555,18,0.05555555555555555,18,0.05555555555555555,18,2.17,0-0,2-3,Red,-1.0,17604676
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x k0tik,T3RZ,Juventus,k0tik,Bologna FC,05/09/2026,05:47:36,Total de Gols,Under,3.5,0.0,18,0.0,10,0.0,18,0.0,18,0.0,18,0.0,18,1.69,0-0,2-3,Red,-1.0,17604676
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Levante,Shark,Espanyol,05/09/2026,05:42:18,Total de Gols,Under,7.5,0.6484375,128,0.6,10,0.8,20,0.7333333333333333,30,0.7,50,0.65,100,1.69,0-0,5-5,Red,-1.0,17604583
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Levante,Shark,Espanyol,05/09/2026,05:42:58,Total de Gols,Under,8.5,0.828125,128,0.7,10,0.85,20,0.8,30,0.84,50,0.83,100,1.97,0-1,5-5,Red,-1.0,17604583
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Levante,Shark,Espanyol,05/09/2026,05:43:40,Total de Gols,Under,9.5,0.90625,128,0.9,10,0.95,20,0.9333333333333333,30,0.94,50,0.92,100,1.73,1-1,5-5,Red,-1.0,17604583
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Levante,Shark,Espanyol,05/09/2026,05:46:22,Total de Gols,Under,10.5,0.9296875,128,0.9,10,0.95,20,0.9333333333333333,30,0.96,50,0.95,100,1.86,2-3,5-5,Green,0.86,17604583
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x Shark,Jackson,Levante,Shark,Espanyol,05/09/2026,05:50:36,Total de Gols,Under,11.5,0.953125,128,0.9,10,0.95,20,0.9333333333333333,30,0.96,50,0.96,100,1.5,5-3,5-5,Green,0.5,17604583
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Levante,mara,Mallorca,05/09/2026,05:56:29,Total de Gols,Under,7.5,0.6127320954907162,377,0.6,10,0.65,20,0.5333333333333333,30,0.62,50,0.67,100,1.65,0-0,2-2,Green,0.65,17604587
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Levante,mara,Mallorca,05/09/2026,05:56:40,Total de Gols,Under,6.5,0.4350132625994695,377,0.4,10,0.5,20,0.4,30,0.4,50,0.46,100,2.11,0-0,2-2,Green,1.11,17604587
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Levante,mara,Mallorca,05/09/2026,06:00:06,Total de Gols,Under,5.5,0.27055702917771884,377,0.3,10,0.4,20,0.3333333333333333,30,0.28,50,0.29,100,2.12,0-1,2-2,Green,1.12,17604587
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Levante,mara,Mallorca,05/09/2026,06:01:09,Total de Gols,Under,4.5,0.16976127320954906,377,0.1,10,0.3,20,0.23333333333333334,30,0.16,50,0.19,100,2.12,0-1,2-2,Green,1.12,17604587
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Levante,mara,Mallorca,05/09/2026,06:05:55,Total de Gols,Under,3.5,0.09283819628647215,377,0.1,10,0.1,20,0.1,30,0.06,50,0.11,100,2.46,2-1,2-2,Red,-1.0,17604587
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atalanta,k0tik,Bologna FC,05/09/2026,05:55:30,Total de Gols,Under,7.5,0.5714285714285714,42,0.5,10,0.5,20,0.5,30,0.5714285714285714,42,0.5714285714285714,42,1.7,0-0,2-5,Green,0.7,17604677
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atalanta,k0tik,Bologna FC,05/09/2026,05:56:47,Total de Gols,Under,6.5,0.30952380952380953,42,0.3,10,0.25,20,0.3,30,0.30952380952380953,42,0.30952380952380953,42,2.06,0-0,2-5,Red,-1.0,17604677
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x mara,Yoru,Villarreal,mara,Mallorca,05/09/2026,06:10:21,Total de Gols,Under,8.5,0.7540603248259861,431,0.7,10,0.6,20,0.6,30,0.62,50,0.71,100,1.69,0-0,3-5,Green,0.69,17604585
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x mara,Yoru,Villarreal,mara,Mallorca,05/09/2026,06:10:48,Total de Gols,Under,7.5,0.6218097447795824,431,0.6,10,0.5,20,0.5333333333333333,30,0.56,50,0.58,100,2.02,0-0,3-5,Red,-1.0,17604585
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x mara,Yoru,Villarreal,mara,Mallorca,05/09/2026,06:13:02,Total de Gols,Under,9.5,0.8445475638051044,431,0.9,10,0.7,20,0.7333333333333333,30,0.74,50,0.8,100,1.76,1-1,3-5,Green,0.76,17604585
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Yoru x mara,Yoru,Villarreal,mara,Mallorca,05/09/2026,06:17:08,Total de Gols,Under,10.5,0.9327146171693735,431,1.0,10,0.85,20,0.8333333333333334,30,0.84,50,0.9,100,1.54,1-5,3-5,Green,0.54,17604585
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Juventus,palkan,Napoli,05/09/2026,06:10:21,Total de Gols,Under,8.5,0.5031446540880503,477,0.3,10,0.25,20,0.3,30,0.3,50,0.35,100,1.69,0-0,4-3,Green,0.69,17604577
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Juventus,palkan,Napoli,05/09/2026,06:10:46,Total de Gols,Under,7.5,0.38155136268343814,477,0.3,10,0.25,20,0.26666666666666666,30,0.28,50,0.28,100,2.01,0-0,4-3,Green,1.01,17604577
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Juventus,palkan,Napoli,05/09/2026,06:15:12,Total de Gols,Under,6.5,0.21174004192872117,477,0.3,10,0.15,20,0.13333333333333333,30,0.12,50,0.16,100,2.12,1-2,4-3,Red,-1.0,17604577
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Juventus,palkan,Napoli,05/09/2026,06:18:29,Total de Gols,Under,5.5,0.09643605870020965,477,0.2,10,0.1,20,0.1,30,0.08,50,0.08,100,2.31,2-2,4-3,Red,-1.0,17604577
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x mara,Shark,Espanyol,mara,Mallorca,05/09/2026,06:24:19,Total de Gols,Under,6.5,0.45454545454545453,44,0.3,10,0.45,20,0.4666666666666667,30,0.45454545454545453,44,0.45454545454545453,44,1.75,0-0,4-3,Red,-1.0,17604594
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x mara,Shark,Espanyol,mara,Mallorca,05/09/2026,06:25:32,Total de Gols,Under,7.5,0.6136363636363636,44,0.5,10,0.6,20,0.6333333333333333,30,0.6136363636363636,44,0.6136363636363636,44,1.69,1-0,4-3,Green,0.69,17604594
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x mara,Shark,Espanyol,mara,Mallorca,05/09/2026,06:27:44,Total de Gols,Under,8.5,0.8636363636363636,44,0.8,10,0.9,20,0.9,30,0.8636363636363636,44,0.8636363636363636,44,1.59,1-1,4-3,Green,0.59,17604594
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x mara,Shark,Espanyol,mara,Mallorca,05/09/2026,06:30:43,Total de Gols,Under,9.5,0.9090909090909091,44,0.9,10,0.95,20,0.9666666666666667,30,0.9090909090909091,44,0.9090909090909091,44,1.83,3-2,4-3,Green,0.83,17604594
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),TOMMY x Jackson,TOMMY,Rayo Vallecano,Jackson,Levante,05/09/2026,06:38:12,Total de Gols,Under,8.5,0.5338345864661654,133,0.4,10,0.4,20,0.4,30,0.46,50,0.51,100,1.97,0-0,7-4,Red,-1.0,17604595
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),TOMMY x Jackson,TOMMY,Rayo Vallecano,Jackson,Levante,05/09/2026,06:38:28,Total de Gols,Under,9.5,0.6616541353383458,133,0.4,10,0.45,20,0.5,30,0.6,50,0.64,100,1.84,0-0,7-4,Red,-1.0,17604595
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),TOMMY x Jackson,TOMMY,Rayo Vallecano,Jackson,Levante,05/09/2026,06:40:42,Total de Gols,Under,7.5,0.3609022556390977,133,0.2,10,0.2,20,0.23333333333333334,30,0.26,50,0.32,100,2.03,1-0,7-4,Red,-1.0,17604595
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),TOMMY x Jackson,TOMMY,Rayo Vallecano,Jackson,Levante,05/09/2026,06:46:50,Total de Gols,Under,10.5,0.8045112781954887,133,0.6,10,0.65,20,0.7333333333333333,30,0.78,50,0.79,100,1.48,5-2,7-4,Red,-1.0,17604595
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x Yoru,Shark,Espanyol,Yoru,Villarreal,05/09/2026,06:38:18,Total de Gols,Under,6.5,0.648068669527897,233,0.5,10,0.45,20,0.4,30,0.36,50,0.42,100,1.79,0-0,1-4,Green,0.79,17604597
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x Yoru,Shark,Espanyol,Yoru,Villarreal,05/09/2026,06:39:08,Total de Gols,Under,5.5,0.48497854077253216,233,0.4,10,0.35,20,0.26666666666666666,30,0.22,50,0.32,100,2.08,0-0,1-4,Green,1.08,17604597
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x Yoru,Shark,Espanyol,Yoru,Villarreal,05/09/2026,06:40:49,Total de Gols,Under,4.5,0.296137339055794,233,0.1,10,0.15,20,0.1,30,0.12,50,0.17,100,2.17,0-0,1-4,Red,-1.0,17604597
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shark x Yoru,Shark,Espanyol,Yoru,Villarreal,05/09/2026,06:42:30,Total de Gols,Under,7.5,0.7982832618025751,233,0.6,10,0.65,20,0.6,30,0.54,50,0.64,100,1.54,0-2,1-4,Green,0.54,17604597
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x shatik666,Kairox,Bosnia and Herzegovina,shatik666,Switzerland,05/09/2026,06:52:13,Total de Gols,Under,7.5,0.5283018867924528,53,0.3,10,0.3,20,0.36666666666666664,30,0.52,50,0.5283018867924528,53,1.88,0-0,1-3,Green,0.88,17604610
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x shatik666,Kairox,Bosnia and Herzegovina,shatik666,Switzerland,05/09/2026,06:52:53,Total de Gols,Under,8.5,0.7735849056603774,53,0.7,10,0.55,20,0.7,30,0.76,50,0.7735849056603774,53,1.71,0-0,1-3,Green,0.71,17604610
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x shatik666,Kairox,Bosnia and Herzegovina,shatik666,Switzerland,05/09/2026,06:55:01,Total de Gols,Under,6.5,0.4528301886792453,53,0.3,10,0.25,20,0.3,30,0.46,50,0.4528301886792453,53,2.07,0-1,1-3,Green,1.07,17604610
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x shatik666,Kairox,Bosnia and Herzegovina,shatik666,Switzerland,05/09/2026,07:00:42,Total de Gols,Under,5.5,0.33962264150943394,53,0.1,10,0.15,20,0.16666666666666666,30,0.34,50,0.33962264150943394,53,2.31,1-3,1-3,Green,1.31,17604610
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x shatik666,Kairox,Bosnia and Herzegovina,shatik666,Switzerland,05/09/2026,07:01:52,Total de Gols,Under,4.5,0.18867924528301888,53,0.0,10,0.05,20,0.1,30,0.18,50,0.18867924528301888,53,2.71,1-3,1-3,Green,1.71,17604610
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Bologna FC,T3RZ,Juventus,05/09/2026,06:52:13,Total de Gols,Under,7.5,0.47368421052631576,19,0.5,10,0.47368421052631576,19,0.47368421052631576,19,0.47368421052631576,19,0.47368421052631576,19,1.62,0-0,4-6,Red,-1.0,17604719
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Bologna FC,T3RZ,Juventus,05/09/2026,06:52:22,Total de Gols,Under,6.5,0.21052631578947367,19,0.2,10,0.21052631578947367,19,0.21052631578947367,19,0.21052631578947367,19,0.21052631578947367,19,2.07,0-0,4-6,Red,-1.0,17604719
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Bologna FC,T3RZ,Juventus,05/09/2026,06:53:50,Total de Gols,Under,8.5,0.631578947368421,19,0.7,10,0.631578947368421,19,0.631578947368421,19,0.631578947368421,19,0.631578947368421,19,1.62,0-1,4-6,Red,-1.0,17604719
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Bologna FC,T3RZ,Juventus,05/09/2026,06:54:46,Total de Gols,Under,9.5,0.8947368421052632,19,1.0,10,0.8947368421052632,19,0.8947368421052632,19,0.8947368421052632,19,0.8947368421052632,19,1.81,1-2,4-6,Red,-1.0,17604719
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Bologna FC,T3RZ,Juventus,05/09/2026,07:02:11,Total de Gols,Under,10.5,0.9473684210526315,19,1.0,10,0.9473684210526315,19,0.9473684210526315,19,0.9473684210526315,19,0.9473684210526315,19,2.27,3-6,4-6,Green,1.27,17604719
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Bosnia and Herzegovina,four,Canada,05/09/2026,07:05:21,Total de Gols,Under,7.5,0.8648648648648649,37,0.7,10,0.85,20,0.8333333333333334,30,0.8648648648648649,37,0.8648648648648649,37,1.74,0-0,5-3,Red,-1.0,17604730
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Bosnia and Herzegovina,four,Canada,05/09/2026,07:06:31,Total de Gols,Under,8.5,0.918918918918919,37,0.8,10,0.9,20,0.9,30,0.918918918918919,37,0.918918918918919,37,1.73,0-0,5-3,Green,0.73,17604730
,CLA-UA World Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Bosnia and Herzegovina,four,Canada,05/09/2026,07:08:18,Total de Gols,Under,6.5,0.7297297297297297,37,0.5,10,0.65,20,0.7,30,0.7297297297297297,37,0.7297297297297297,37,2.12,1-0,5-3,Red,-1.0,17604730
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:06:22,Total de Gols,Under,6.5,0.4365079365079365,378,0.4,10,0.55,20,0.43333333333333335,30,0.4,50,0.47,100,2.08,0-0,9-2,Red,-1.0,17604584
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:06:55,Total de Gols,Under,7.5,0.6137566137566137,378,0.6,10,0.7,20,0.5666666666666667,30,0.62,50,0.67,100,1.93,0-0,9-2,Red,-1.0,17604584
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:07:27,Total de Gols,Under,8.5,0.753968253968254,378,0.8,10,0.8,20,0.7333333333333333,30,0.76,50,0.79,100,1.79,1-0,9-2,Red,-1.0,17604584
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:07:59,Total de Gols,Under,9.5,0.8888888888888888,378,0.9,10,0.9,20,0.8666666666666667,30,0.88,50,0.92,100,1.62,2-0,9-2,Red,-1.0,17604584
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:11:11,Total de Gols,Under,10.5,0.9338624338624338,378,1.0,10,1.0,20,0.9666666666666667,30,0.94,50,0.96,100,1.72,4-1,9-2,Red,-1.0,17604584
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),mara x Jackson,mara,Mallorca,Jackson,Levante,05/09/2026,07:16:03,Total de Gols,Under,11.5,0.9735449735449735,378,1.0,10,1.0,20,0.9666666666666667,30,0.98,50,0.99,100,1.52,7-2,9-2,Green,0.52,17604584
