Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Kairox,shatik666,Besiktas,Kairox,PSG,05/09/2026,08:20:03,Total de Gols,Under,9.5,,,,,1.65,3-3,5-4,Green,0.65,17604795
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:25:48,Total de Gols,Under,7.5,,,,,1.74,0-0,4-1,Green,0.74,17604797
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:26:47,Total de Gols,Under,8.5,,,,,1.62,0-0,4-1,Green,0.62,17604797
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:28:08,Total de Gols,Under,6.5,,,,,2.07,1-0,4-1,Green,1.07,17604797
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:33:06,Total de Gols,Under,5.5,,,,,2.21,2-1,4-1,Green,1.21,17604797
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:34:24,Total de Gols,Under,4.5,,,,,2.41,2-1,4-1,Red,-1.0,17604797
, CLA-UA Champions Cyber League (UA) (2x5 mins),four x Kairox,four,Chelsea,Kairox,PSG,05/09/2026,08:35:43,Total de Gols,Under,3.5,,,,,2.62,2-1,4-1,Red,-1.0,17604797
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Yoru,TOMMY,Racing Club,Yoru,Boca Juniors,05/09/2026,08:26:41,Total de Gols,Under,5.5,,,,,2.07,0-0,4-1,Green,1.07,17604638
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Yoru,TOMMY,Racing Club,Yoru,Boca Juniors,05/09/2026,08:27:04,Total de Gols,Under,6.5,,,,,1.95,0-0,4-1,Green,0.95,17604638
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Yoru,TOMMY,Racing Club,Yoru,Boca Juniors,05/09/2026,08:28:13,Total de Gols,Under,7.5,,,,,1.69,1-0,4-1,Green,0.69,17604638
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:26:00,Total de Gols,Under,7.5,,,,,1.74,0-0,6-6,Red,-1.0,17604773
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:26:25,Total de Gols,Under,8.5,,,,,1.73,0-0,6-6,Red,-1.0,17604773
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:27:43,Total de Gols,Under,9.5,,,,,1.84,0-2,6-6,Red,-1.0,17604773
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:29:51,Total de Gols,Under,10.5,,,,,1.69,2-2,6-6,Red,-1.0,17604773
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:31:43,Total de Gols,Under,11.5,,,,,1.61,4-2,6-6,Red,-1.0,17604773
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Jackson x mara,Jackson,Estudiantes L.P.,mara,River Plate,05/09/2026,08:35:45,Total de Gols,Under,12.5,,,,,1.65,6-4,6-6,Green,0.65,17604773
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x Voron,T3RZ,Marseille,Voron,AJ Auxerre,05/09/2026,08:26:11,Total de Gols,Under,8.5,,,,,1.71,0-0,6-3,Red,-1.0,17604621
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x Voron,T3RZ,Marseille,Voron,AJ Auxerre,05/09/2026,08:28:20,Total de Gols,Under,7.5,,,,,2.07,1-0,6-3,Red,-1.0,17604621
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x Voron,T3RZ,Marseille,Voron,AJ Auxerre,05/09/2026,08:32:34,Total de Gols,Under,6.5,,,,,2.12,2-1,6-3,Red,-1.0,17604621
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x Voron,T3RZ,Marseille,Voron,AJ Auxerre,05/09/2026,08:34:37,Total de Gols,Under,9.5,,,,,1.76,4-2,6-3,Green,0.76,17604621
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:26:18,Total de Gols,Under,8.5,,,,,1.84,0-0,4-2,Green,0.84,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:26:19,Total de Gols,Under,9.5,,,,,1.81,0-0,4-2,Green,0.81,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:27:30,Total de Gols,Under,10.5,,,,,1.65,1-0,4-2,Green,0.65,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:30:16,Total de Gols,Under,7.5,,,,,1.91,2-0,4-2,Green,0.91,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:31:01,Total de Gols,Under,6.5,,,,,2.12,2-0,4-2,Green,1.12,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:35:00,Total de Gols,Under,5.5,,,,,2.22,3-1,4-2,Red,-1.0,17604647
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x zyX,shatik666,Besiktas,zyX,Sporting CP,05/09/2026,08:36:04,Total de Gols,Under,4.5,,,,,2.65,3-1,4-2,Red,-1.0,17604647
, CLA-UA France Cyber Cup (UA) (2x5 mins),Voron x k0tik,Voron,AJ Auxerre,k0tik,Strasbourg,05/09/2026,08:39:56,Total de Gols,Under,6.5,,,,,1.78,0-0,3-2,Green,0.78,17604622
, CLA-UA France Cyber Cup (UA) (2x5 mins),Voron x k0tik,Voron,AJ Auxerre,k0tik,Strasbourg,05/09/2026,08:41:14,Total de Gols,Under,5.5,,,,,2.08,0-0,3-2,Green,1.08,17604622
, CLA-UA France Cyber Cup (UA) (2x5 mins),Voron x k0tik,Voron,AJ Auxerre,k0tik,Strasbourg,05/09/2026,08:47:07,Total de Gols,Under,4.5,,,,,2.27,1-1,3-2,Red,-1.0,17604622
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Shark,TOMMY,Racing Club,Shark,Independiente,05/09/2026,08:40:19,Total de Gols,Under,6.5,,,,,1.75,0-0,5-2,Red,-1.0,17604639
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Shark,TOMMY,Racing Club,Shark,Independiente,05/09/2026,08:40:55,Total de Gols,Under,5.5,,,,,2.08,0-0,5-2,Red,-1.0,17604639
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),TOMMY x Shark,TOMMY,Racing Club,Shark,Independiente,05/09/2026,08:46:29,Total de Gols,Under,7.5,,,,,1.59,2-1,5-2,Green,0.59,17604639
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shark x Yoru,Shark,Independiente,Yoru,Boca Juniors,05/09/2026,09:08:10,Total de Gols,Under,6.5,,,,,1.75,0-0,0-0,Green,0.75,17604642
, CLA-UA Champions Cyber League (UA) (2x5 mins),Nlui_22 x zyX,Nlui_22,Arsenal,zyX,Sporting CP,05/09/2026,09:08:13,Total de Gols,Under,8.5,,,,,1.84,0-0,0-0,Green,0.84,17604806
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x zyX,Kairox,Fiorentina,zyX,Inter,05/09/2026,09:59:40,Total de Gols,Under,7.5,,,,,1.74,0-0,5-2,Green,0.74,17604868
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x zyX,Kairox,Fiorentina,zyX,Inter,05/09/2026,10:01:01,Total de Gols,Under,6.5,,,,,2.07,0-0,5-2,Red,-1.0,17604868
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x zyX,Kairox,Fiorentina,zyX,Inter,05/09/2026,10:05:01,Total de Gols,Under,5.5,,,,,2.17,1-1,5-2,Red,-1.0,17604868
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x zyX,Kairox,Fiorentina,zyX,Inter,05/09/2026,10:07:45,Total de Gols,Under,8.5,,,,,1.69,3-2,5-2,Green,0.69,17604868
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Nlui_22 x shatik666,Nlui_22,Lazio,shatik666,Bologna FC,05/09/2026,10:00:25,Total de Gols,Under,8.5,,,,,1.97,0-0,6-5,Red,-1.0,17604678
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Nlui_22 x shatik666,Nlui_22,Lazio,shatik666,Bologna FC,05/09/2026,10:00:42,Total de Gols,Under,9.5,,,,,1.91,0-0,6-5,Red,-1.0,17604678
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Nlui_22 x shatik666,Nlui_22,Lazio,shatik666,Bologna FC,05/09/2026,10:03:55,Total de Gols,Under,7.5,,,,,2.07,2-0,6-5,Red,-1.0,17604678
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atletico Madrid,Voron,Barcelona,05/09/2026,10:13:29,Total de Gols,Under,6.5,,,,,1.84,0-0,2-3,Green,0.84,17604653
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atletico Madrid,Voron,Barcelona,05/09/2026,10:15:17,Total de Gols,Under,5.5,,,,,2.08,0-0,2-3,Green,1.08,17604653
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atletico Madrid,Voron,Barcelona,05/09/2026,10:16:46,Total de Gols,Under,4.5,,,,,2.12,0-0,2-3,Red,-1.0,17604653
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x Voron,aloha,Atletico Madrid,Voron,Barcelona,05/09/2026,10:19:03,Total de Gols,Under,3.5,,,,,2.12,0-0,2-3,Red,-1.0,17604653
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Real Madrid,palkan,Valencia,05/09/2026,10:14:13,Total de Gols,Under,7.5,,,,,1.83,0-0,5-5,Red,-1.0,17604654
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Real Madrid,palkan,Valencia,05/09/2026,10:15:11,Total de Gols,Under,6.5,,,,,2.07,0-0,5-5,Red,-1.0,17604654
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Real Madrid,palkan,Valencia,05/09/2026,10:17:30,Total de Gols,Under,8.5,,,,,1.62,0-2,5-5,Red,-1.0,17604654
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x palkan,k0tik,Real Madrid,palkan,Valencia,05/09/2026,10:23:22,Total de Gols,Under,9.5,,,,,1.38,3-4,5-5,Red,-1.0,17604654
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Juventus,shatik666,Bologna FC,05/09/2026,10:27:34,Total de Gols,Under,7.5,,,,,1.74,0-0,3-5,Red,-1.0,17604680
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Juventus,shatik666,Bologna FC,05/09/2026,10:28:50,Total de Gols,Under,6.5,,,,,2.12,0-0,3-5,Red,-1.0,17604680
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Juventus,shatik666,Bologna FC,05/09/2026,10:31:50,Total de Gols,Under,8.5,,,,,1.61,1-1,3-5,Green,0.61,17604680
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Juventus,shatik666,Bologna FC,05/09/2026,10:37:54,Total de Gols,Under,5.5,,,,,2.62,1-4,3-5,Red,-1.0,17604680
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x palkan,aloha,Atletico Madrid,palkan,Valencia,05/09/2026,10:41:44,Total de Gols,Under,7.5,,,,,1.98,0-0,2-7,Red,-1.0,17604658
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x palkan,aloha,Atletico Madrid,palkan,Valencia,05/09/2026,10:43:29,Total de Gols,Under,6.5,,,,,2.07,0-0,2-7,Red,-1.0,17604658
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x palkan,aloha,Atletico Madrid,palkan,Valencia,05/09/2026,10:46:49,Total de Gols,Under,8.5,,,,,1.59,0-3,2-7,Red,-1.0,17604658
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,10:55:46,Total de Gols,Under,7.5,,,,,1.74,0-0,3-8,Red,-1.0,17604660
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,10:57:03,Total de Gols,Under,6.5,,,,,2.07,0-0,3-8,Red,-1.0,17604660
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,10:57:29,Total de Gols,Under,8.5,,,,,1.92,0-1,3-8,Red,-1.0,17604660
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,11:00:16,Total de Gols,Under,9.5,,,,,1.71,0-4,3-8,Red,-1.0,17604660
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,11:02:42,Total de Gols,Under,10.5,,,,,1.62,2-4,3-8,Red,-1.0,17604660
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),aloha x k0tik,aloha,Atletico Madrid,k0tik,Real Madrid,05/09/2026,11:04:01,Total de Gols,Under,11.5,,,,,1.7,2-6,3-8,Green,0.7,17604660
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Nlui_22,shatik666,Bologna FC,Nlui_22,Lazio,05/09/2026,11:10:15,Total de Gols,Under,8.5,,,,,1.98,0-0,5-5,Red,-1.0,17604687
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Nlui_22,shatik666,Bologna FC,Nlui_22,Lazio,05/09/2026,11:11:09,Total de Gols,Under,9.5,,,,,1.68,0-0,5-5,Red,-1.0,17604687
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Nlui_22,shatik666,Bologna FC,Nlui_22,Lazio,05/09/2026,11:12:08,Total de Gols,Under,10.5,,,,,1.83,0-2,5-5,Green,0.83,17604687
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Nlui_22,shatik666,Bologna FC,Nlui_22,Lazio,05/09/2026,11:15:24,Total de Gols,Under,11.5,,,,,1.65,2-3,5-5,Green,0.65,17604687
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Inter,four,Juventus,05/09/2026,11:23:29,Total de Gols,Under,7.5,,,,,1.74,0-0,5-1,Green,0.74,17604688
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Inter,four,Juventus,05/09/2026,11:24:25,Total de Gols,Under,8.5,,,,,1.69,0-0,5-1,Green,0.69,17604688
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Inter,four,Juventus,05/09/2026,11:26:03,Total de Gols,Under,6.5,,,,,2.12,1-0,5-1,Green,1.12,17604688
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Inter,four,Juventus,05/09/2026,11:29:01,Total de Gols,Under,5.5,,,,,2.01,2-0,5-1,Red,-1.0,17604688
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Inter,four,Juventus,05/09/2026,11:30:31,Total de Gols,Under,4.5,,,,,2.28,2-0,5-1,Red,-1.0,17604688
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x four,shatik666,Bologna FC,four,Juventus,05/09/2026,11:37:41,Total de Gols,Under,7.5,,,,,1.74,0-0,3-3,Green,0.74,17604690
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x four,shatik666,Bologna FC,four,Juventus,05/09/2026,11:38:52,Total de Gols,Under,6.5,,,,,2.06,0-0,3-3,Green,1.06,17604690
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x four,shatik666,Bologna FC,four,Juventus,05/09/2026,11:41:04,Total de Gols,Under,8.5,,,,,1.85,1-1,3-3,Green,0.85,17604690
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x four,shatik666,Bologna FC,four,Juventus,05/09/2026,11:41:53,Total de Gols,Under,9.5,,,,,1.59,2-1,3-3,Green,0.59,17604690
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x four,shatik666,Bologna FC,four,Juventus,05/09/2026,11:46:29,Total de Gols,Under,5.5,,,,,2.26,2-2,3-3,Red,-1.0,17604690
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:38:09,Total de Gols,Under,8.5,,,,,1.76,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:38:41,Total de Gols,Under,7.5,,,,,2.07,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:39:58,Total de Gols,Under,6.5,,,,,2.11,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:41:15,Total de Gols,Under,5.5,,,,,2.12,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:42:24,Total de Gols,Under,4.5,,,,,1.8,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x Voron,palkan,Valencia,Voron,Barcelona,05/09/2026,11:43:00,Total de Gols,Under,3.5,,,,,2.12,0-0,6-4,Red,-1.0,17604667
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Real Madrid,T3RZ,Villarreal,05/09/2026,11:52:11,Total de Gols,Under,7.5,,,,,1.62,0-0,4-6,Red,-1.0,17604669
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Real Madrid,T3RZ,Villarreal,05/09/2026,11:52:22,Total de Gols,Under,6.5,,,,,2.07,0-0,4-6,Red,-1.0,17604669
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Real Madrid,T3RZ,Villarreal,05/09/2026,11:55:38,Total de Gols,Under,8.5,,,,,1.59,1-1,4-6,Red,-1.0,17604669
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),k0tik x T3RZ,k0tik,Real Madrid,T3RZ,Villarreal,05/09/2026,12:00:20,Total de Gols,Under,9.5,,,,,1.52,3-3,4-6,Red,-1.0,17604669
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Fiorentina,four,Juventus,05/09/2026,12:05:52,Total de Gols,Under,7.5,,,,,1.74,0-0,5-3,Red,-1.0,17604694
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x T3RZ,Voron,Barcelona,T3RZ,Villarreal,05/09/2026,12:06:15,Total de Gols,Under,8.5,,,,,1.66,0-0,5-5,Red,-1.0,17604671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x T3RZ,Voron,Barcelona,T3RZ,Villarreal,05/09/2026,12:06:24,Total de Gols,Under,7.5,,,,,2.07,0-0,5-5,Red,-1.0,17604671
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Fiorentina,four,Juventus,05/09/2026,12:06:53,Total de Gols,Under,6.5,,,,,2.07,0-0,5-3,Red,-1.0,17604694
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Fiorentina,four,Juventus,05/09/2026,12:07:33,Total de Gols,Under,8.5,,,,,1.73,0-1,5-3,Green,0.73,17604694
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x T3RZ,Voron,Barcelona,T3RZ,Villarreal,05/09/2026,12:07:54,Total de Gols,Under,6.5,,,,,2.06,0-0,5-5,Red,-1.0,17604671
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x T3RZ,Voron,Barcelona,T3RZ,Villarreal,05/09/2026,12:14:48,Total de Gols,Under,9.5,,,,,1.48,4-2,5-5,Red,-1.0,17604671
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Kairox x four,Kairox,Fiorentina,four,Juventus,05/09/2026,12:16:03,Total de Gols,Under,5.5,,,,,2.56,4-1,5-3,Red,-1.0,17604694
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Nlui_22,k0tik,Bologna FC,Nlui_22,Udinese,05/09/2026,14:59:56,Total de Gols,Under,8.5,,,,,1.98,0-0,2-3,Green,0.98,17604805
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Nlui_22,k0tik,Bologna FC,Nlui_22,Udinese,05/09/2026,15:01:24,Total de Gols,Under,7.5,,,,,2.03,0-0,2-3,Green,1.03,17604805
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Nlui_22,k0tik,Bologna FC,Nlui_22,Udinese,05/09/2026,15:02:43,Total de Gols,Under,6.5,,,,,2.03,0-0,2-3,Green,1.03,17604805
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Nlui_22,k0tik,Bologna FC,Nlui_22,Udinese,05/09/2026,15:03:51,Total de Gols,Under,5.5,,,,,2.07,0-0,2-3,Green,1.07,17604805
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),k0tik x Nlui_22,k0tik,Bologna FC,Nlui_22,Udinese,05/09/2026,15:06:39,Total de Gols,Under,4.5,,,,,2.22,0-1,2-3,Red,-1.0,17604805
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),rain x shatik666,rain,Celta Vigo,shatik666,Barcelona,05/09/2026,15:00:08,Total de Gols,Under,7.5,,,,,1.98,0-0,1-5,Green,0.98,17604978
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),rain x shatik666,rain,Celta Vigo,shatik666,Barcelona,05/09/2026,15:01:47,Total de Gols,Under,6.5,,,,,2.07,0-0,1-5,Green,1.07,17604978
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),rain x shatik666,rain,Celta Vigo,shatik666,Barcelona,05/09/2026,15:02:08,Total de Gols,Under,8.5,,,,,1.87,1-0,1-5,Green,0.87,17604978
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),rain x shatik666,rain,Celta Vigo,shatik666,Barcelona,05/09/2026,15:05:25,Total de Gols,Under,5.5,,,,,2.26,1-2,1-5,Red,-1.0,17604978
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:00:51,Total de Gols,Under,7.5,,,,,1.88,0-0,2-2,Green,0.88,17604783
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:01:50,Total de Gols,Under,6.5,,,,,2.11,0-0,2-2,Green,1.11,17604783
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:04:40,Total de Gols,Under,5.5,,,,,2.12,1-0,2-2,Green,1.12,17604783
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:05:38,Total de Gols,Under,4.5,,,,,1.93,1-0,2-2,Green,0.93,17604783
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:07:11,Total de Gols,Under,3.5,,,,,2.21,1-0,2-2,Red,-1.0,17604783
,CLA-UA World Cyber Cup (UA) (2x5 mins),luxiqq x Sxitted,luxiqq,Iraq,Sxitted,France,05/09/2026,15:08:33,Total de Gols,Under,2.5,,,,,2.36,1-0,2-2,Red,-1.0,17604783
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x k0tik,Jackson,Inter,k0tik,Bologna FC,05/09/2026,15:12:25,Total de Gols,Under,7.5,,,,,1.83,0-0,4-6,Red,-1.0,17604809
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x k0tik,Jackson,Inter,k0tik,Bologna FC,05/09/2026,15:14:54,Total de Gols,Under,8.5,,,,,1.69,0-0,4-6,Red,-1.0,17604809
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x k0tik,Jackson,Inter,k0tik,Bologna FC,05/09/2026,15:16:20,Total de Gols,Under,9.5,,,,,1.73,2-0,4-6,Red,-1.0,17604809
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x k0tik,Jackson,Inter,k0tik,Bologna FC,05/09/2026,15:17:52,Total de Gols,Under,10.5,,,,,1.72,2-2,4-6,Green,0.72,17604809
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x k0tik,Jackson,Inter,k0tik,Bologna FC,05/09/2026,15:18:08,Total de Gols,Under,11.5,,,,,1.62,2-3,4-6,Green,0.62,17604809
,CLA-UA World Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Senegal,luxiqq,Iraq,05/09/2026,15:14:22,Total de Gols,Under,7.5,,,,,1.65,0-0,4-4,Red,-1.0,17604779
,CLA-UA World Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Senegal,luxiqq,Iraq,05/09/2026,15:14:42,Total de Gols,Under,6.5,,,,,2.07,0-0,4-4,Red,-1.0,17604779
,CLA-UA World Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Senegal,luxiqq,Iraq,05/09/2026,15:16:11,Total de Gols,Under,5.5,,,,,2.08,0-0,4-4,Red,-1.0,17604779
,CLA-UA World Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Senegal,luxiqq,Iraq,05/09/2026,15:16:55,Total de Gols,Under,4.5,,,,,1.97,0-0,4-4,Red,-1.0,17604779
,CLA-UA World Cyber Cup (UA) (2x5 mins),drksd3 x luxiqq,drksd3,Senegal,luxiqq,Iraq,05/09/2026,15:19:41,Total de Gols,Under,8.5,,,,,1.54,3-1,4-4,Green,0.54,17604779
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),zyX x rain,zyX,Levante,rain,Celta Vigo,05/09/2026,15:28:10,Total de Gols,Under,8.5,,,,,1.76,0-0,7-4,Red,-1.0,17604831
