Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 1,Qtd Últ. 1,Últ. 5,Qtd Últ. 5,Últ. 10,Qtd Últ. 10,Últ. 30,Qtd Últ. 30,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 8h (ind pior),Últ. 8h (ind A),Últ. 8h (ind B),Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:05:17,Total de pontos,Under,141.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.4,0.8,0.4,0.4,0.9,0.4,0.4166666666666667,0.875,0.4166666666666667,1882,4793,1.869,0-0,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:05:25,Total de pontos,Over,140.5,0.2727272727272727,11,1.0,1,0.4,5,0.3,10,0.2727272727272727,11,0.2,0.2,0.6,0.1,0.1,0.6,0.125,0.125,0.5833333333333334,1882,4793,1.8,0-0,74-70,Green,0.8,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:05:25,Total de pontos,Under,140.5,0.7272727272727273,11,0.0,1,0.6,5,0.7,10,0.7272727272727273,11,0.4,0.8,0.4,0.4,0.9,0.4,0.4166666666666667,0.875,0.4166666666666667,1882,4793,1.869,0-0,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:05:29,Total de pontos,Over,143.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.5,0.125,0.125,0.5,1882,4793,1.869,3-0,74-70,Green,0.869,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:05:29,Total de pontos,Under,143.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.5,0.9,0.5,0.5,0.875,0.5,1882,4793,1.8,3-0,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:06:50,Total de pontos,Over,144.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.4,0.125,0.125,0.3333333333333333,1882,4793,1.833,7-6,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:06:50,Total de pontos,Under,144.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.6,0.9,0.6,0.6666666666666666,0.875,0.6666666666666666,1882,4793,1.833,7-6,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:08:33,Total de pontos,Over,139.5,0.45454545454545453,11,1.0,1,0.4,5,0.5,10,0.45454545454545453,11,0.2,0.2,0.6,0.1,0.1,0.7,0.125,0.125,0.6666666666666666,1882,4793,1.833,9-10,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:08:33,Total de pontos,Under,139.5,0.5454545454545454,11,0.0,1,0.6,5,0.5,10,0.5454545454545454,11,0.4,0.8,0.4,0.3,0.9,0.3,0.3333333333333333,0.875,0.3333333333333333,1882,4793,1.833,9-10,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:08:51,Total de pontos,Over,138.5,0.45454545454545453,11,1.0,1,0.4,5,0.5,10,0.45454545454545453,11,0.2,0.2,0.6,0.1,0.1,0.7,0.125,0.125,0.6666666666666666,1882,4793,1.833,9-10,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:08:51,Total de pontos,Under,138.5,0.5454545454545454,11,0.0,1,0.6,5,0.5,10,0.5454545454545454,11,0.4,0.8,0.4,0.3,0.9,0.3,0.3333333333333333,0.875,0.3333333333333333,1882,4793,1.833,9-10,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:15:47,Total de pontos,Over,136.5,0.45454545454545453,11,1.0,1,0.4,5,0.5,10,0.45454545454545453,11,0.2,0.2,0.6,0.2,0.2,0.8,0.2222222222222222,0.2222222222222222,0.6923076923076923,1883,4794,1.833,30-32,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:15:47,Total de pontos,Under,136.5,0.5454545454545454,11,0.0,1,0.6,5,0.5,10,0.5454545454545454,11,0.4,0.8,0.4,0.2,0.8,0.2,0.3076923076923077,0.7777777777777778,0.3076923076923077,1883,4794,1.833,30-32,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:16:07,Total de pontos,Over,137.5,0.45454545454545453,11,1.0,1,0.4,5,0.5,10,0.45454545454545453,11,0.2,0.2,0.6,0.1,0.1,0.8,0.1111111111111111,0.1111111111111111,0.6923076923076923,1883,4794,1.833,33-32,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:16:07,Total de pontos,Under,137.5,0.5454545454545454,11,0.0,1,0.6,5,0.5,10,0.5454545454545454,11,0.4,0.8,0.4,0.2,0.9,0.2,0.3076923076923077,0.8888888888888888,0.3076923076923077,1883,4794,1.833,33-32,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:18,Total de pontos,Over,147.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.3,0.1111111111111111,0.1111111111111111,0.23076923076923078,1883,4794,1.833,55-52,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:18,Total de pontos,Under,147.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.7,0.9,0.7,0.7692307692307693,0.8888888888888888,0.7692307692307693,1883,4794,1.833,55-52,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:30,Total de pontos,Over,146.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.3,0.1111111111111111,0.1111111111111111,0.23076923076923078,1883,4794,1.833,55-52,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:30,Total de pontos,Under,146.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.7,0.9,0.7,0.7692307692307693,0.8888888888888888,0.7692307692307693,1883,4794,1.833,55-52,74-70,Green,0.833,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:33,Total de pontos,Over,148.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.3,0.1111111111111111,0.1111111111111111,0.23076923076923078,1883,4794,1.869,55-54,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:33,Total de pontos,Under,148.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.7,0.9,0.7,0.7692307692307693,0.8888888888888888,0.7692307692307693,1883,4794,1.8,55-54,74-70,Green,0.8,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:45,Total de pontos,Over,149.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.3,0.1111111111111111,0.1111111111111111,0.23076923076923078,1883,4794,1.869,57-54,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:23:45,Total de pontos,Under,149.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.7,0.9,0.7,0.7692307692307693,0.8888888888888888,0.7692307692307693,1883,4794,1.8,57-54,74-70,Green,0.8,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:24:33,Total de pontos,Over,145.5,0.18181818181818182,11,1.0,1,0.2,5,0.2,10,0.18181818181818182,11,0.2,0.2,0.4,0.1,0.1,0.4,0.1111111111111111,0.1111111111111111,0.3076923076923077,1883,4794,1.869,57-54,74-70,Red,-1.0,12311215
,B-EBASKBAT4X5,Djoks x Dzojo,Djoks,TOR Raptors,Dzojo,PHX Suns,27/07/2026,20:24:33,Total de pontos,Under,145.5,0.8181818181818182,11,0.0,1,0.8,5,0.8,10,0.8181818181818182,11,0.6,0.8,0.6,0.6,0.9,0.6,0.6923076923076923,0.8888888888888888,0.6923076923076923,1883,4794,1.8,57-54,74-70,Green,0.8,12311215
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:30:55,Total de pontos,Over,147.5,0.425531914893617,47,0.0,1,0.2,5,0.2,10,0.36666666666666664,30,0.0,0.6,0.0,0.2,0.6,0.2,0.0,1.0,0.0,1135,4869,1.833,17-16,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:30:55,Total de pontos,Under,147.5,0.574468085106383,47,1.0,1,0.8,5,0.8,10,0.6333333333333333,30,0.4,0.4,1.0,0.4,0.4,0.8,0.0,0.0,1.0,1135,4869,1.833,17-16,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:31:17,Total de pontos,Over,148.5,0.40425531914893614,47,0.0,1,0.2,5,0.2,10,0.36666666666666664,30,0.0,0.6,0.0,0.2,0.6,0.2,0.0,1.0,0.0,1135,4869,1.833,19-16,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:31:17,Total de pontos,Under,148.5,0.5957446808510638,47,1.0,1,0.8,5,0.8,10,0.6333333333333333,30,0.4,0.4,1.0,0.4,0.4,0.8,0.0,0.0,1.0,1135,4869,1.833,19-16,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:31:29,Total de pontos,Over,149.5,0.3829787234042553,47,0.0,1,0.2,5,0.2,10,0.3333333333333333,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.8,19-18,84-71,Green,0.8,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:31:29,Total de pontos,Under,149.5,0.6170212765957447,47,1.0,1,0.8,5,0.8,10,0.6666666666666666,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.869,19-18,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:17,Total de pontos,Over,150.5,0.3404255319148936,47,0.0,1,0.2,5,0.2,10,0.3,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.833,22-18,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:17,Total de pontos,Under,150.5,0.6595744680851063,47,1.0,1,0.8,5,0.8,10,0.7,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.833,22-18,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:24,Total de pontos,Over,151.5,0.3404255319148936,47,0.0,1,0.2,5,0.2,10,0.3,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.833,22-21,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:24,Total de pontos,Under,151.5,0.6595744680851063,47,1.0,1,0.8,5,0.8,10,0.7,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.833,22-21,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:35,Total de pontos,Over,153.5,0.2978723404255319,47,0.0,1,0.2,5,0.2,10,0.3,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.833,25-21,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:32:35,Total de pontos,Under,153.5,0.7021276595744681,47,1.0,1,0.8,5,0.8,10,0.7,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.833,25-21,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:04,Total de pontos,Over,155.5,0.2765957446808511,47,0.0,1,0.0,5,0.1,10,0.26666666666666666,30,0.0,0.4,0.0,0.1,0.4,0.1,0.0,0.0,0.0,1135,4869,1.8,28-23,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:04,Total de pontos,Under,155.5,0.723404255319149,47,1.0,1,1.0,5,0.9,10,0.7333333333333333,30,0.6,0.6,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1135,4869,1.869,28-23,84-71,Green,0.869,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:15,Total de pontos,Over,156.5,0.2553191489361702,47,0.0,1,0.0,5,0.1,10,0.26666666666666666,30,0.0,0.4,0.0,0.1,0.4,0.1,0.0,0.0,0.0,1135,4869,1.869,28-25,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:15,Total de pontos,Under,156.5,0.7446808510638298,47,1.0,1,1.0,5,0.9,10,0.7333333333333333,30,0.6,0.6,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1135,4869,1.8,28-25,84-71,Green,0.8,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:20,Total de pontos,Over,154.5,0.2978723404255319,47,0.0,1,0.2,5,0.2,10,0.3,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.833,28-25,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:33:20,Total de pontos,Under,154.5,0.7021276595744681,47,1.0,1,0.8,5,0.8,10,0.7,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.833,28-25,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:34:48,Total de pontos,Over,152.5,0.3191489361702128,47,0.0,1,0.2,5,0.2,10,0.3,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.0,0.0,1135,4869,1.8,31-29,84-71,Green,0.8,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:34:48,Total de pontos,Under,152.5,0.6808510638297872,47,1.0,1,0.8,5,0.8,10,0.7,30,0.6,0.6,1.0,0.5,0.5,0.8,1.0,1.0,1.0,1135,4869,1.869,31-29,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:38:38,Total de pontos,Over,158.5,0.23404255319148937,47,0.0,1,0.0,5,0.0,10,0.23333333333333334,30,0.0,0.4,0.0,0.1,0.4,0.1,0.0,0.0,0.0,1135,4869,1.833,43-42,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:38:38,Total de pontos,Under,158.5,0.7659574468085106,47,1.0,1,1.0,5,1.0,10,0.7666666666666667,30,0.6,0.6,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1135,4869,1.833,43-42,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:38:56,Total de pontos,Over,157.5,0.2553191489361702,47,0.0,1,0.0,5,0.1,10,0.26666666666666666,30,0.0,0.4,0.0,0.1,0.4,0.1,0.0,0.0,0.0,1135,4869,1.833,43-42,84-71,Red,-1.0,12313976
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,28/07/2026,08:38:56,Total de pontos,Under,157.5,0.7446808510638298,47,1.0,1,1.0,5,0.9,10,0.7333333333333333,30,0.6,0.6,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1135,4869,1.833,43-42,84-71,Green,0.833,12313976
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,08:59:35,Total de pontos,Over,140.5,0.3333333333333333,72,1.0,1,0.8,5,0.4,10,0.36666666666666664,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,0-0,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,08:59:35,Total de pontos,Under,140.5,0.6666666666666666,72,0.0,1,0.2,5,0.6,10,0.6333333333333333,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,0-0,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:11,Total de pontos,Over,139.5,0.375,72,1.0,1,0.8,5,0.4,10,0.43333333333333335,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,0-0,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:11,Total de pontos,Under,139.5,0.625,72,0.0,1,0.2,5,0.6,10,0.5666666666666667,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,0-0,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:18,Total de pontos,Over,138.5,0.4166666666666667,72,1.0,1,1.0,5,0.6,10,0.5,30,0.4,0.4,0.8,0.3,0.3,0.8,0.0,0.0,1.0,4925,1135,1.833,0-0,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:18,Total de pontos,Under,138.5,0.5833333333333334,72,0.0,1,0.0,5,0.4,10,0.5,30,0.2,0.6,0.2,0.2,0.7,0.2,0.0,1.0,0.0,4925,1135,1.833,0-0,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:56,Total de pontos,Over,142.5,0.2777777777777778,72,1.0,1,0.8,5,0.4,10,0.3,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.869,5-3,73-91,Green,0.869,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:00:56,Total de pontos,Under,142.5,0.7222222222222222,72,0.0,1,0.2,5,0.6,10,0.7,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.8,5-3,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:01:20,Total de pontos,Over,144.5,0.2222222222222222,72,1.0,1,0.6,5,0.3,10,0.23333333333333334,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.8,5-6,73-91,Green,0.8,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:01:20,Total de pontos,Under,144.5,0.7777777777777778,72,0.0,1,0.4,5,0.7,10,0.7666666666666667,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.869,5-6,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:01:23,Total de pontos,Over,143.5,0.2777777777777778,72,1.0,1,0.8,5,0.4,10,0.3,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,5-6,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:01:23,Total de pontos,Under,143.5,0.7222222222222222,72,0.0,1,0.2,5,0.6,10,0.7,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,5-6,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:04,Total de pontos,Over,141.5,0.3194444444444444,72,1.0,1,0.8,5,0.4,10,0.36666666666666664,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,9-6,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:04,Total de pontos,Under,141.5,0.6805555555555556,72,0.0,1,0.2,5,0.6,10,0.6333333333333333,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,9-6,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:25,Total de pontos,Over,147.5,0.19444444444444445,72,1.0,1,0.4,5,0.2,10,0.2,30,0.2,0.2,0.6,0.1,0.1,0.6,0.0,0.0,1.0,4925,1135,1.869,9-12,73-91,Green,0.869,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:25,Total de pontos,Under,147.5,0.8055555555555556,72,0.0,1,0.6,5,0.8,10,0.8,30,0.4,0.8,0.4,0.4,0.9,0.4,0.0,1.0,0.0,4925,1135,1.8,9-12,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:36,Total de pontos,Over,145.5,0.2222222222222222,72,1.0,1,0.6,5,0.3,10,0.23333333333333334,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,9-12,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:36,Total de pontos,Under,145.5,0.7777777777777778,72,0.0,1,0.4,5,0.7,10,0.7666666666666667,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,9-12,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:41,Total de pontos,Over,148.5,0.18055555555555555,72,1.0,1,0.4,5,0.2,10,0.2,30,0.2,0.2,0.6,0.1,0.1,0.6,0.0,0.0,1.0,4925,1135,1.833,9-15,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:02:41,Total de pontos,Under,148.5,0.8194444444444444,72,0.0,1,0.6,5,0.8,10,0.8,30,0.4,0.8,0.4,0.4,0.9,0.4,0.0,1.0,0.0,4925,1135,1.833,9-15,73-91,Red,-1.0,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:03:33,Total de pontos,Over,146.5,0.20833333333333334,72,1.0,1,0.6,5,0.3,10,0.23333333333333334,30,0.4,0.4,0.8,0.2,0.2,0.7,0.0,0.0,1.0,4925,1135,1.833,11-17,73-91,Green,0.833,12314076
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,28/07/2026,09:03:33,Total de pontos,Under,146.5,0.7916666666666666,72,0.0,1,0.4,5,0.7,10,0.7666666666666667,30,0.2,0.6,0.2,0.3,0.8,0.3,0.0,1.0,0.0,4925,1135,1.833,11-17,73-91,Red,-1.0,12314076
