passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P4,-,0.0,-,-,,-,0,-,2.5,6.5,-,-,zebra,dif>=0,6,1365,650,2.1,830,535,60.8,-31.02,-2.27,0,0.15,-4.24,-14.62,205,140,345,-4.75,-38.51,481,329,810,,,,,377,,,,0,-3.1,136.5,1.612,62.0,-1.2,5.6,63.31,-0.5,-5.0,-28.31,25.63,4,6,10,-0.79,-0.98,-4.39,7.78,-6.99,-1.61,-4.24,345,-2.63,3,7.7,9.93,0,2,0,-22.77,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.77,1.86,zebra,-,2,345,308,1.12,173,172,50.1,-31.03,-8.99,0,-4.75,-13.95,-10.6,36,40,76,-12.95,-25.12,93,101,194,,,,,240,,,,0,-3.1,34.5,1.816,55.1,-4.9,8.1,34.46,-0.9,-2.0,-13.79,4.43,3,7,10,-1.73,-8.88,-9.2,-1.69,-15.01,-7.59,-13.95,76,-6.35,1,-2.32,3.21,0,2,0,-11.59,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,7.5,-,-,zebra,dif<=0,1,595,595,1.0,314,281,52.8,-31.11,-5.23,0,-0.95,-6.33,-9.81,81,74,155,-5.82,-20.79,187,170,357,,,,,349,,,,0,-3.11,59.5,1.812,55.2,-2.4,7.5,31.76,-1.0,-1.0,-8.42,0.21,2,8,6,-1.41,-5.13,-5.38,4.48,-9.95,-4.84,-6.33,155,-1.49,8,4.46,6.97,0,2,0,-12.53,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=0,5,1364,650,2.1,829,535,60.8,-31.4,-2.3,0,0.15,-4.24,-14.62,205,140,345,-4.75,-38.51,481,329,810,,,,,377,,,,0,-3.14,136.4,1.612,62.0,-1.3,5.6,63.31,-0.5,-5.0,-28.31,25.25,4,6,10,-0.8,-1.02,-4.39,7.75,-7.02,-1.65,-4.24,345,-2.59,3,7.67,9.9,0,2,0,-22.77,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,1.86,zebra,-,3,340,303,1.12,170,170,50.0,-31.44,-9.25,0,-5.84,-16.46,-12.18,34,40,74,-13.98,-26.56,90,100,190,,,,,235,,,,0,-3.14,34.0,1.816,55.1,-5.1,8.2,34.08,-0.9,-2.0,-13.79,6.26,3,7,10,-1.76,-8.46,-10.62,-1.99,-15.27,-7.24,-16.46,74,-9.22,6,-2.64,2.96,0,2,0,-13.17,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=0,6,1374,650,2.11,836,538,60.8,-31.45,-2.29,0,0.2,-3.85,-13.39,208,140,348,-4.47,-36.42,486,329,815,,,,,377,,,,0,-3.15,137.4,1.611,62.1,-1.2,5.6,62.91,-0.5,-6.0,-28.31,24.63,5,5,11,-0.8,-1.21,-4.05,7.76,-7.01,-1.76,-3.85,348,-2.09,4,7.68,9.91,0,2,0,-21.16,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,2.5,6.5,-,-,zebra,-,6,1369,652,2.1,832,537,60.8,-31.64,-2.31,0,0.15,-4.24,-14.62,205,140,345,-4.87,-39.51,481,330,811,,,,,377,,,,0,-3.16,136.9,1.612,62.0,-1.3,5.6,63.55,-0.5,-5.0,-28.31,25.25,4,6,10,-0.81,-1.04,-4.39,7.75,-7.03,-1.66,-4.24,345,-2.58,3,7.67,9.89,0,2,0,-22.77,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.68,zebra,-,3,634,533,1.19,366,268,57.7,-31.76,-5.01,0,-0.94,-10.03,-16.15,88,73,161,-6.19,-24.06,222,167,389,,,,,317,,,,0,-3.18,63.4,1.644,60.8,-3.1,7.4,37.44,-0.8,-3.0,-10.04,0.41,1,9,7,-1.4,-2.39,-9.09,4.31,-9.73,-3.3,-10.03,161,-6.73,6,4.35,7.19,0,2,0,-22.55,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=0,4,1340,650,2.06,812,528,60.6,-31.84,-2.38,0,0.52,-4.07,-13.73,200,137,337,-4.83,-38.49,472,325,797,,,,,377,,,,0,-3.18,134.0,1.615,61.9,-1.3,5.7,63.11,-0.5,-4.0,-28.75,25.71,5,5,11,-0.82,-1.03,-4.59,7.67,-7.1,-1.81,-4.07,337,-2.27,3,7.6,9.83,0,2,0,-23.31,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,dif>=0,5,1340,650,2.06,812,528,60.6,-31.91,-2.38,0,0.46,-4.24,-14.25,199,137,336,-4.97,-39.51,470,325,795,,,,,377,,,,0,-3.19,134.0,1.615,61.9,-1.3,5.7,63.72,-0.5,-4.0,-29.25,26.25,5,5,11,-0.82,-0.97,-4.7,7.67,-7.1,-1.76,-4.24,336,-2.48,4,7.59,9.82,0,2,0,-23.83,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,7.5,-,-,zebra,dif 0~1,2,1366,786,1.74,780,586,57.1,-32.0,-2.34,0,0.15,-2.76,-9.54,197,149,346,-4.32,-34.91,452,356,808,,,,,427,,,,0,-3.2,136.6,1.724,58.0,-0.9,6.8,50.45,-0.6,-2.0,-21.53,10.63,4,6,9,-0.81,-1.99,-2.91,8.56,-7.06,-2.2,-2.76,346,-0.56,1,8.34,9.86,0,2,0,-15.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.62,1.98,zebra,-,2,1092,755,1.45,614,478,56.2,-32.01,-2.93,0,0.42,-4.82,-13.49,155,125,280,-7.46,-48.55,350,301,651,,,,,417,,,,0,-3.2,109.2,1.734,57.7,-1.4,6.9,52.02,-0.6,-2.0,-20.88,11.82,2,8,7,-0.95,-1.49,-5.24,7.78,-7.65,-2.28,-4.82,280,-2.54,1,7.59,9.27,0,2,0,-21.97,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,-,5,1368,652,2.1,831,537,60.7,-32.02,-2.34,0,0.15,-4.24,-14.62,205,140,345,-4.87,-39.51,481,330,811,,,,,377,,,,0,-3.2,136.8,1.612,62.0,-1.3,5.6,63.55,-0.5,-5.0,-28.31,24.87,4,6,10,-0.82,-1.09,-4.39,7.72,-7.06,-1.7,-4.24,345,-2.54,3,7.64,9.86,0,2,0,-22.77,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,-,6,1378,652,2.11,838,540,60.8,-32.07,-2.33,0,0.2,-3.85,-13.39,208,140,348,-4.59,-37.42,486,330,816,,,,,377,,,,0,-3.21,137.8,1.611,62.1,-1.3,5.6,63.15,-0.5,-6.0,-28.31,24.25,5,5,11,-0.82,-1.28,-4.05,7.74,-7.05,-1.81,-3.85,348,-2.03,4,7.66,9.88,0,2,0,-21.16,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=0,7,1376,650,2.12,837,539,60.8,-32.08,-2.33,0,0.2,-3.85,-13.39,208,140,348,-4.47,-36.42,486,329,815,,,,,377,,,,0,-3.21,137.6,1.61,62.1,-1.3,5.6,63.54,-0.5,-7.0,-28.31,24.63,5,5,11,-0.81,-1.28,-4.05,7.72,-7.05,-1.82,-3.85,348,-2.03,2,7.64,9.87,0,2,0,-21.16,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,10.5,1.32,1.86,zebra,-,1,886,886,1.0,510,376,57.6,-32.1,-3.62,0,-0.87,-7.72,-16.36,117,95,212,-4.45,-23.22,298,224,522,,,,,453,,,,0,-3.21,88.6,1.682,59.5,-1.9,7.3,32.75,-1.0,-1.0,-11.6,3.31,2,8,5,-1.3,-1.69,-6.85,7.37,-8.34,-2.34,-7.72,212,-5.38,1,7.13,8.58,0,2,0,-22.73,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,6.5,1.32,1.98,zebra,-,1,621,621,1.0,357,264,57.5,-32.24,-5.19,0,0.47,-8.14,-12.94,89,70,159,-10.78,-40.55,204,172,376,,,,,364,,,,0,-3.22,62.1,1.653,60.5,-3.0,6.5,47.56,-0.7,-1.0,-17.96,4.82,2,8,9,-1.58,-2.95,-8.61,4.68,-9.91,-4.18,-8.14,159,-3.96,1,4.63,7.01,0,2,0,-21.17,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,1.86,zebra,-,2,339,303,1.12,169,170,49.9,-32.27,-9.52,0,-5.84,-16.46,-12.18,34,40,74,-13.98,-26.56,90,100,190,,,,,235,,,,0,-3.23,33.9,1.816,55.1,-5.2,8.2,34.91,-0.9,-2.0,-13.79,5.43,3,7,10,-1.82,-8.88,-10.62,-2.26,-15.54,-7.58,-16.46,74,-8.88,1,-2.91,2.68,0,2,0,-13.17,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.68,zebra,-,2,623,533,1.17,359,264,57.6,-32.32,-5.19,0,-0.43,-9.47,-15.15,88,72,160,-6.45,-24.7,218,165,383,,,,,317,,,,0,-3.23,62.3,1.644,60.8,-3.2,7.4,36.7,-0.9,-2.0,-9.04,-0.34,0,10,7,-1.46,-2.68,-9.04,4.13,-9.91,-3.71,-9.47,160,-5.76,1,4.18,7.01,0,2,0,-22.23,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.96,1.98,zebra,-,3,273,245,1.11,122,151,44.7,-32.35,-11.85,0,14.09,10.7,6.1,32,25,57,-12.33,-18.87,68,85,153,,,,,204,,,,0,-3.24,27.3,1.973,50.7,-6.0,9.3,42.84,-0.8,-2.0,-12.48,5.53,3,7,8,-1.93,-16.59,-3.39,-5.15,-17.87,-17.8,10.7,57,28.5,6,-5.56,0.35,0,2,0,-3.32,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,2,1020,642,1.59,616,404,60.4,-32.35,-3.17,0,2.68,-3.78,-9.9,157,105,262,-5.87,-36.0,360,253,613,,,,,375,,,,0,-3.24,102.0,1.606,62.3,-1.9,6.0,51.31,-0.6,-2.0,-20.12,10.02,3,7,12,-1.06,-1.13,-6.46,6.83,-7.89,-2.96,-3.78,262,-0.82,4,6.76,9.03,0,2,0,-25.27,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,-,4,1344,652,2.06,814,530,60.6,-32.46,-2.42,0,0.52,-4.07,-13.73,200,137,337,-4.95,-39.49,472,326,798,,,,,377,,,,0,-3.25,134.4,1.615,61.9,-1.4,5.7,63.35,-0.5,-4.0,-28.75,25.33,5,5,11,-0.84,-1.09,-4.59,7.65,-7.14,-1.86,-4.07,337,-2.21,3,7.57,9.79,0,2,0,-23.31,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,-,5,1344,652,2.06,814,530,60.6,-32.53,-2.42,0,0.46,-4.24,-14.25,199,137,336,-5.09,-40.51,470,326,796,,,,,377,,,,0,-3.25,134.4,1.615,61.9,-1.4,5.7,63.96,-0.5,-4.0,-29.25,25.87,5,5,11,-0.84,-1.04,-4.7,7.64,-7.14,-1.81,-4.24,336,-2.43,4,7.56,9.78,0,2,0,-23.83,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.32,1.98,zebra,-,1,826,826,1.0,463,363,56.1,-32.58,-3.94,0,1.1,-6.96,-14.27,112,93,205,-6.51,-31.55,266,219,485,,,,,441,,,,0,-3.26,82.6,1.723,58.1,-2.0,7.1,36.79,-0.9,-1.0,-11.41,5.25,2,8,6,-1.32,-1.41,-8.06,7.04,-8.66,-2.95,-6.96,205,-4.01,4,6.81,8.26,0,2,0,-25.39,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,5.5,-,-,zebra,dif>=1,3,348,232,1.5,206,142,59.2,-32.6,-9.37,0,-3.72,-18.34,-15.77,46,40,86,-13.62,-27.52,115,87,202,,,,,184,,,,0,-3.26,34.8,1.532,65.3,-6.1,4.8,41.27,-0.8,-3.0,-15.28,8.67,5,5,7,-2.0,-6.43,-14.62,-2.79,-15.39,-6.42,-18.34,86,-11.91,1,-3.14,2.83,0,2,0,-18.27,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,7.5,-,-,zebra,dif 0~1,3,1616,785,2.06,930,686,57.5,-32.6,-2.02,0,0.34,-3.96,-16.19,230,179,409,-4.66,-44.57,536,421,957,,,,,427,,,,0,-3.26,161.6,1.718,58.2,-0.7,6.7,59.4,-0.5,-3.0,-23.71,15.5,4,6,9,-0.72,-0.6,-4.3,8.88,-6.74,-1.36,-3.96,409,-2.6,1,8.66,10.19,0,2,0,-26.66,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,6.5,1.32,1.98,zebra,-,2,623,621,1.0,358,265,57.5,-32.67,-5.24,0,0.47,-8.14,-12.94,89,70,159,-10.6,-39.98,205,172,377,,,,,364,,,,0,-3.27,62.3,1.653,60.5,-3.0,6.5,46.99,-0.7,-2.0,-17.39,4.82,2,8,9,-1.59,-3.05,-8.61,4.62,-9.96,-4.25,-8.14,159,-3.89,7,4.58,6.96,0,2,0,-21.17,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,-,7,1380,652,2.12,839,541,60.8,-32.7,-2.37,0,0.2,-3.85,-13.39,208,140,348,-4.59,-37.42,486,330,816,,,,,377,,,,0,-3.27,138.0,1.61,62.1,-1.3,5.6,63.78,-0.5,-7.0,-28.31,24.25,5,5,11,-0.83,-1.35,-4.05,7.69,-7.09,-1.87,-3.85,348,-1.98,2,7.61,9.83,0,2,0,-21.16,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,dif>=0,4,1338,650,2.06,810,528,60.5,-32.86,-2.46,0,0.46,-4.24,-14.25,199,137,336,-4.97,-39.51,470,325,795,,,,,377,,,,0,-3.29,133.8,1.615,61.9,-1.4,5.7,64.13,-0.5,-4.0,-29.25,25.71,5,5,11,-0.84,-1.09,-4.7,7.59,-7.18,-1.86,-4.24,336,-2.38,1,7.52,9.75,0,2,0,-23.83,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,tot_env 0~3,2,1345,774,1.74,764,581,56.8,-32.86,-2.44,0,1.18,-2.88,-10.03,197,151,348,-5.03,-40.72,448,362,810,,,,,424,,,,0,-3.29,134.5,1.73,57.8,-1.0,6.8,57.29,-0.6,-2.0,-21.67,9.8,4,6,9,-0.83,-1.39,-4.06,8.38,-7.16,-2.29,-2.88,348,-0.59,4,8.17,9.76,0,2,0,-21.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.68,zebra,-,3,1090,610,1.79,671,419,61.6,-33.0,-3.03,0,1.67,-6.41,-17.44,161,111,272,-5.6,-36.34,389,260,649,,,,,364,,,,0,-3.3,109.0,1.575,63.5,-1.9,5.7,59.97,-0.6,-3.0,-20.44,20.58,4,6,9,-1.02,0.02,-8.08,6.77,-7.75,-1.9,-6.41,272,-4.51,3,6.74,9.18,0,2,1,-33.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,tot_env>=1,3,542,359,1.51,328,214,60.5,-33.06,-6.1,0,0.62,-10.61,-14.64,79,59,138,-9.29,-31.21,197,139,336,,,,,250,,,,0,-3.31,54.2,1.553,64.4,-3.9,5.6,44.73,-0.7,-3.0,-13.93,11.63,5,5,6,-1.59,-2.78,-11.23,1.68,-12.12,-4.56,-10.61,138,-6.05,1,1.24,6.1,0,2,0,-23.93,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.62,1.86,zebra,-,2,758,625,1.21,430,328,56.7,-33.11,-4.37,0,2.2,-6.06,-12.06,111,88,199,-8.96,-41.04,248,210,458,,,,,370,,,,0,-3.31,75.8,1.687,59.3,-2.5,7.1,46.6,-0.7,-2.0,-13.51,5.16,3,7,6,-1.29,-1.81,-8.26,5.53,-9.09,-3.77,-6.06,199,-2.29,7,5.47,7.83,0,2,0,-24.86,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.32,1.98,zebra,-,2,1037,649,1.6,618,419,59.6,-33.19,-3.2,0,1.46,-4.21,-11.24,158,109,267,-6.14,-38.45,363,263,626,,,,,376,,,,0,-3.32,103.7,1.627,61.4,-1.9,6.1,53.42,-0.6,-2.0,-23.7,8.36,4,6,12,-1.06,-1.63,-5.67,6.84,-7.92,-2.85,-4.21,267,-1.36,1,6.77,9.0,0,2,0,-22.87,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,5.5,-,-,zebra,dif>=1,4,350,232,1.51,207,143,59.1,-33.19,-9.48,0,-3.99,-19.28,-16.77,46,41,87,-14.05,-28.52,115,88,203,,,,,184,,,,0,-3.32,35.0,1.532,65.3,-6.2,4.8,41.86,-0.8,-4.0,-15.28,8.67,5,5,7,-2.02,-6.21,-15.29,-2.91,-15.5,-6.24,-19.28,87,-13.03,5,-3.26,2.72,0,2,0,-19.27,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,6.5,-,-,zebra,tot_env>=1,2,506,359,1.41,304,202,60.1,-33.26,-6.57,0,1.72,-11.53,-14.87,73,56,129,-10.3,-32.23,181,132,313,,,,,250,,,,0,-3.33,50.6,1.555,64.3,-4.2,5.7,45.22,-0.7,-2.0,-13.32,11.72,4,6,6,-1.7,-2.25,-13.25,1.21,-12.59,-4.88,-11.53,129,-6.65,1,0.77,5.63,0,2,0,-26.36,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,5.5,-,-,zebra,dif>=1,2,323,232,1.39,189,134,58.5,-33.26,-10.3,0,-4.14,-16.7,-13.19,43,36,79,-13.11,-24.77,108,81,189,,,,,184,,,,0,-3.33,32.3,1.535,65.2,-6.6,4.9,39.51,-0.8,-2.0,-15.62,6.25,5,5,8,-2.19,-9.01,-12.56,-3.72,-16.32,-8.23,-16.7,79,-8.47,1,-4.07,1.91,0,2,0,-14.69,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,7.5,-,-,zebra,tot_env 0~3,2,1343,772,1.74,762,581,56.7,-33.27,-2.48,0,1.18,-2.88,-10.03,197,151,348,-5.03,-40.72,448,362,810,,,,,424,,,,0,-3.33,134.3,1.731,57.8,-1.0,6.8,57.29,-0.6,-2.0,-21.67,9.8,4,6,9,-0.84,-1.45,-4.06,8.34,-7.2,-2.34,-2.88,348,-0.55,1,8.13,9.73,0,2,0,-21.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.32,1.68,zebra,-,2,1271,800,1.59,771,500,60.7,-33.31,-2.62,0,0.99,-4.02,-12.74,189,128,317,-3.93,-29.48,449,302,751,,,,,432,,,,0,-3.33,127.1,1.605,62.3,-1.7,6.6,50.56,-0.7,-2.0,-17.04,9.78,4,6,8,-0.98,-1.14,-5.01,8.37,-7.34,-2.16,-4.02,317,-1.86,4,8.13,9.58,0,2,0,-24.38,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,6.5,1.32,1.98,zebra,-,4,1239,650,1.91,749,490,60.5,-33.36,-2.69,0,0.5,-5.14,-16.04,184,128,312,-5.64,-41.79,436,305,741,,,,,377,,,,0,-3.34,123.9,1.613,62.0,-1.5,5.8,58.38,-0.6,-3.0,-27.75,18.66,4,6,9,-0.93,-0.89,-5.64,7.36,-7.41,-1.87,-5.14,312,-3.27,5,7.28,9.51,0,2,0,-26.55,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,7.5,-,-,zebra,dif 0~1,2,1356,785,1.73,772,584,56.9,-33.42,-2.46,0,-0.03,-2.94,-10.13,196,149,345,-4.36,-34.98,448,354,802,,,,,427,,,,0,-3.34,135.6,1.726,57.9,-1.0,6.9,48.95,-0.7,-2.0,-19.53,10.58,3,7,9,-0.85,-2.18,-2.91,8.43,-7.18,-2.3,-2.94,345,-0.63,1,8.21,9.74,0,2,0,-15.18,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,7.5,-,-,zebra,tot_env<=1,1,734,734,1.0,396,338,54.0,-33.46,-4.56,0,-0.38,-8.37,-15.99,100,91,191,-7.9,-34.62,229,209,438,,,,,411,,,,0,-3.35,73.4,1.782,56.1,-2.2,7.2,39.55,-0.8,-1.0,-11.07,4.09,3,7,6,-1.39,-2.37,-7.99,6.02,-9.28,-3.22,-8.37,191,-5.15,1,5.85,7.64,0,2,0,-22.85,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,3.5,6.5,-,-,zebra,-,4,1342,652,2.06,812,530,60.5,-33.48,-2.49,0,0.46,-4.24,-14.25,199,137,336,-5.09,-40.51,470,326,796,,,,,377,,,,0,-3.35,134.2,1.615,61.9,-1.4,5.7,64.37,-0.5,-4.0,-29.25,25.33,5,5,11,-0.86,-1.16,-4.7,7.57,-7.21,-1.91,-4.24,336,-2.33,1,7.49,9.71,0,2,0,-23.83,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,3.5,6.5,1.32,1.68,zebra,-,3,1089,610,1.79,670,419,61.5,-33.5,-3.08,0,1.67,-6.41,-17.44,161,111,272,-5.69,-36.84,388,260,648,,,,,364,,,,0,-3.35,108.9,1.575,63.5,-1.9,5.7,60.47,-0.6,-3.0,-20.44,20.58,4,6,9,-1.04,-0.05,-8.08,6.72,-7.8,-1.97,-6.41,272,-4.45,1,6.69,9.13,0,2,0,-33.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,6.5,-,-,zebra,tot_env>=1,3,612,377,1.62,375,237,61.3,-33.57,-5.49,0,1.16,-11.02,-17.08,89,66,155,-9.78,-36.37,218,154,372,,,,,261,,,,0,-3.36,61.2,1.545,64.7,-3.4,5.3,50.59,-0.7,-3.0,-15.22,16.98,5,5,7,-1.52,-1.26,-12.18,2.47,-11.51,-3.61,-11.02,155,-7.41,1,2.09,6.72,0,2,0,-28.86,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,dif>=1,5,356,234,1.52,211,145,59.3,-33.58,-9.43,0,-3.69,-17.27,-15.54,49,41,90,-13.0,-26.91,119,88,207,,,,,185,,,,0,-3.36,35.6,1.529,65.4,-6.1,4.7,41.32,-0.8,-3.59,-15.28,7.67,5,5,7,-2.05,-7.04,-13.58,-2.84,-15.45,-6.78,-17.27,90,-10.48,4,-3.2,2.77,0,2,0,-17.66,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,7.5,-,-,zebra,dif 0~1,4,1617,785,2.06,930,687,57.5,-33.6,-2.08,0,0.34,-3.96,-16.19,230,179,409,-4.66,-44.57,536,421,957,,,,,427,,,,0,-3.36,161.7,1.718,58.2,-0.7,6.7,59.4,-0.6,-3.0,-23.71,15.5,4,6,9,-0.74,-0.7,-4.3,8.82,-6.8,-1.44,-3.96,409,-2.52,5,8.6,10.12,0,2,0,-26.66,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,6.5,1.32,1.86,zebra,-,1,561,561,1.0,325,236,57.9,-33.73,-6.01,0,2.27,-8.46,-12.6,84,65,149,-11.35,-39.27,189,157,346,,,,,340,,,,0,-3.37,56.1,1.625,61.5,-3.6,6.5,46.61,-0.7,-1.0,-12.93,2.96,3,7,9,-1.77,-2.88,-10.73,3.48,-10.73,-5.13,-8.46,149,-3.33,1,3.5,6.19,0,2,0,-24.03,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,dif>=1,3,352,234,1.5,208,144,59.1,-33.8,-9.6,0,-3.88,-17.64,-15.35,47,40,87,-13.1,-26.72,117,87,204,,,,,185,,,,0,-3.38,35.2,1.531,65.3,-6.2,4.8,41.54,-0.8,-3.0,-15.32,7.67,5,5,7,-2.06,-7.26,-13.76,-3.01,-15.62,-6.96,-17.64,87,-10.68,1,-3.37,2.6,0,2,0,-17.47,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,5.5,-,-,zebra,dif>=1,4,339,230,1.47,199,140,58.7,-33.81,-9.97,0,-3.77,-19.76,-16.2,43,39,82,-14.73,-28.88,110,86,196,,,,,182,,,,0,-3.38,33.9,1.534,65.2,-6.5,4.9,42.1,-0.8,-3.0,-15.72,8.29,5,5,6,-2.09,-6.68,-15.99,-3.42,-15.99,-6.85,-19.76,82,-12.9,5,-3.76,2.23,0,2,0,-19.19,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,6.5,1.32,1.86,zebra,-,2,1017,641,1.59,613,404,60.3,-33.83,-3.33,0,2.68,-3.78,-9.9,157,105,262,-5.87,-36.0,360,253,613,,,,,375,,,,0,-3.38,101.7,1.606,62.3,-2.0,6.0,51.31,-0.7,-2.0,-20.12,9.39,3,7,12,-1.11,-1.37,-6.46,6.67,-8.05,-3.17,-3.78,262,-0.61,1,6.6,8.88,0,2,0,-25.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,7.5,1.32,1.98,zebra,-,1,824,824,1.0,461,363,55.9,-33.98,-4.12,0,1.1,-6.96,-14.27,112,93,205,-6.51,-31.55,266,219,485,,,,,441,,,,0,-3.4,82.4,1.723,58.0,-2.1,7.1,36.79,-0.9,-1.0,-11.41,5.25,2,8,6,-1.38,-1.69,-8.06,6.87,-8.84,-3.18,-6.96,205,-3.78,1,6.63,8.08,0,2,0,-25.39,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,5.5,-,-,zebra,dif>=1,4,355,234,1.52,210,145,59.2,-33.99,-9.57,0,-3.91,-17.92,-15.95,48,41,89,-13.26,-27.32,118,88,206,,,,,185,,,,0,-3.4,35.5,1.53,65.4,-6.2,4.7,41.73,-0.8,-4.0,-15.28,7.67,5,5,7,-2.06,-7.04,-14.01,-2.98,-15.59,-6.78,-17.92,89,-11.14,1,-3.34,2.63,0,2,0,-18.07,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,6.5,-,-,zebra,tot_env>=1,2,405,315,1.29,237,168,58.5,-34.01,-8.4,0,5.95,-7.39,-7.91,63,44,107,-11.17,-28.48,145,110,255,,,,,222,,,,0,-3.4,40.5,1.566,63.8,-5.3,6.0,43.62,-0.8,-2.0,-11.8,4.82,3,7,6,-1.96,-4.97,-13.34,-1.03,-14.42,-8.76,-7.39,107,1.37,1,-1.63,3.81,0,2,0,-22.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,7.5,-,-,zebra,dif<=0,1,711,711,1.0,382,329,53.7,-34.02,-4.78,0,-1.29,-8.92,-16.51,96,89,185,-8.1,-34.12,219,202,421,,,,,402,,,,0,-3.4,71.1,1.785,56.0,-2.3,7.2,39.99,-0.9,-1.0,-13.69,3.64,2,8,9,-1.43,-2.98,-7.63,5.65,-9.5,-3.33,-8.92,185,-5.6,1,5.51,7.42,0,2,0,-21.05,0,DIRECAO
