passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.62,-,zebra,-,3,1187,699,1.7,515,672,43.4,-221.65,-18.67,0,-1.4,-17.84,-51.38,125,163,288,-18.67,-131.25,306,397,703,,,,,393,,,,0,-22.16,118.7,1.903,52.6,-9.2,8.9,221.65,-1.0,-3.0,-74.5,0.58,1,9,18,-5.7,-20.03,-16.44,-8.32,-23.39,-18.94,-17.84,288,1.1,4,-8.45,-6.47,0,2,0,-73.8,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.96,-,zebra,-,3,979,614,1.59,367,612,37.5,-222.39,-22.72,0,2.12,-11.07,-25.8,100,133,233,-22.58,-127.56,212,353,565,,,,,385,,,,0,-22.24,97.9,2.077,48.2,-10.7,9.5,222.45,-1.0,-3.0,-67.73,6.85,2,8,15,-6.37,-28.26,-13.19,-12.89,-27.44,-26.35,-11.07,233,15.28,1,-12.93,-10.51,0,2,0,-47.48,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.77,-,zebra,-,2,1429,857,1.67,622,807,43.5,-223.1,-15.61,0,1.12,-14.09,-48.2,150,192,342,-17.21,-145.27,360,484,844,,,,,453,,,,0,-22.31,142.9,1.95,51.3,-7.7,8.5,223.1,-1.0,-2.0,-64.87,-1.32,0,10,14,-5.18,-15.85,-15.21,-4.62,-20.33,-16.09,-14.09,342,2.0,1,-4.86,-3.41,0,2,0,-81.09,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,9.5,-,-,zebra,-,3,1210,706,1.71,529,681,43.7,-223.24,-18.45,0,-2.34,-18.41,-53.38,125,165,290,-18.2,-129.56,313,399,712,,,,,395,,,,0,-22.32,121.0,1.895,52.8,-9.0,8.9,223.24,-1.0,-3.0,-76.0,1.1,1,9,18,-5.7,-19.89,-16.07,-8.05,-23.17,-18.46,-18.41,290,0.06,6,-8.19,-6.25,0,2,0,-73.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.96,-,zebra,-,4,1014,618,1.64,382,632,37.7,-224.27,-22.12,0,0.41,-12.32,-29.44,101,138,239,-22.54,-131.41,218,365,583,,,,,389,,,,0,-22.43,101.4,2.081,48.1,-10.4,9.5,224.27,-1.0,-4.0,-66.31,8.21,2,8,15,-6.23,-27.56,-12.73,-12.27,-26.84,-25.14,-12.32,239,12.82,1,-12.31,-9.91,0,2,0,-47.34,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,10.5,-,-,zebra,-,2,1218,706,1.73,531,687,43.6,-224.82,-18.46,0,-1.57,-18.05,-52.54,126,165,291,-17.88,-128.38,316,402,718,,,,,395,,,,0,-22.48,121.8,1.899,52.7,-9.1,9.0,224.82,-1.0,-2.0,-76.57,1.1,1,9,18,-5.71,-19.64,-16.48,-8.06,-23.18,-18.58,-18.05,291,0.53,1,-8.19,-6.26,0,2,0,-75.33,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.77,-,zebra,-,3,923,498,1.85,351,572,38.0,-224.97,-24.37,0,-0.73,-26.12,-53.02,74,129,203,-25.92,-137.66,197,334,531,,,,,314,,,,0,-22.5,92.3,2.004,49.9,-11.9,10.3,224.97,-1.0,-3.0,-68.41,-1.41,0,10,17,-6.08,-23.82,-25.39,-15.28,-29.09,-23.88,-26.12,203,-2.24,1,-15.21,-12.17,0,2,0,-82.78,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.96,-,zebra,-,4,1013,617,1.64,381,632,37.6,-225.24,-22.23,0,0.41,-12.32,-29.44,101,138,239,-22.54,-131.41,218,365,583,,,,,388,,,,0,-22.52,101.3,2.081,48.1,-10.4,9.5,225.24,-1.0,-4.0,-67.28,8.21,2,8,15,-6.26,-27.75,-12.73,-12.39,-26.95,-25.3,-12.32,239,12.98,1,-12.43,-10.03,0,2,0,-47.34,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.96,-,zebra,-,6,1022,618,1.65,385,637,37.7,-225.77,-22.09,0,0.52,-12.0,-28.93,102,139,241,-22.38,-130.9,219,366,585,,,,,389,,,,0,-22.58,102.2,2.081,48.0,-10.4,9.6,225.77,-1.0,-4.0,-66.31,9.72,2,8,15,-6.24,-27.61,-12.52,-12.24,-26.81,-25.2,-12.0,241,13.2,2,-12.28,-9.89,0,2,0,-46.83,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.96,-,zebra,-,6,1021,617,1.65,384,637,37.6,-226.74,-22.21,0,0.52,-12.0,-28.93,102,139,241,-22.38,-130.9,219,366,585,,,,,388,,,,0,-22.67,102.1,2.081,48.0,-10.4,9.6,226.74,-1.0,-4.0,-67.28,9.72,2,8,15,-6.28,-27.81,-12.52,-12.36,-26.93,-25.36,-12.0,241,13.36,2,-12.41,-10.01,0,2,0,-46.83,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,dif>=2,6,803,466,1.72,323,480,40.2,-227.4,-28.32,0,-8.52,-33.13,-60.63,69,114,183,-29.43,-133.61,181,273,454,,,,,326,,,,0,-22.74,80.3,1.851,54.0,-13.8,9.0,229.44,-1.0,-5.0,-65.1,3.7,2,8,14,-7.58,-30.36,-24.61,-19.53,-33.04,-26.9,-33.13,183,-6.23,2,-19.57,-16.12,0,2,0,-70.13,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.77,-,zebra,-,3,1422,833,1.71,616,806,43.3,-227.89,-16.03,0,0.18,-13.23,-45.37,152,191,343,-18.38,-152.89,350,482,832,,,,,450,,,,0,-22.79,142.2,1.952,51.2,-7.9,8.3,227.89,-1.0,-3.0,-61.13,3.55,2,8,12,-5.35,-17.59,-13.41,-5.04,-20.75,-16.92,-13.23,343,3.69,1,-5.27,-3.82,0,2,0,-71.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.96,-,zebra,-,4,1010,614,1.64,378,632,37.4,-228.65,-22.64,0,0.41,-12.32,-29.44,101,138,239,-22.54,-131.41,218,365,583,,,,,385,,,,0,-22.86,101.0,2.081,48.1,-10.6,9.6,228.65,-1.0,-4.0,-69.73,8.21,2,8,15,-6.37,-28.42,-12.73,-12.81,-27.36,-25.84,-12.32,239,13.52,1,-12.85,-10.44,0,2,0,-47.34,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,9.5,-,-,-,zebra,tot_env>=1,3,880,463,1.9,334,546,38.0,-229.24,-26.05,0,-4.31,-28.58,-58.59,74,131,205,-26.6,-134.59,190,316,506,,,,,306,,,,0,-22.92,88.0,1.973,50.7,-12.7,10.4,229.24,-1.0,-3.0,-74.91,0.5,1,9,17,-6.54,-27.07,-24.27,-17.29,-30.77,-25.28,-28.58,205,-3.3,1,-17.34,-13.85,0,2,0,-77.92,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.96,-,zebra,-,6,1018,614,1.66,381,637,37.4,-230.15,-22.61,0,0.52,-12.0,-28.93,102,139,241,-22.38,-130.9,219,366,585,,,,,385,,,,0,-23.01,101.8,2.081,48.0,-10.6,9.6,230.15,-1.0,-4.0,-69.73,9.72,2,8,15,-6.39,-28.47,-12.52,-12.78,-27.33,-25.9,-12.0,241,13.89,2,-12.82,-10.41,0,2,0,-46.83,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.98,zebra,-,4,2292,902,2.54,1165,1127,50.8,-230.9,-10.07,0,-0.41,-11.79,-64.6,274,274,548,-11.79,-159.58,676,677,1353,,,,,460,,,,0,-23.09,229.2,1.785,56.0,-5.2,8.2,234.08,-1.0,-4.0,-58.16,-1.55,0,10,11,-4.07,-9.31,-11.38,0.91,-14.79,-9.54,-11.79,548,-2.25,1,0.68,2.13,0,2,0,-96.04,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,-,1.62,-,zebra,-,2,1212,706,1.72,523,689,43.2,-231.07,-19.07,0,-0.73,-18.05,-52.54,126,165,291,-18.52,-132.58,312,404,716,,,,,394,,,,0,-23.11,121.2,1.904,52.5,-9.4,9.0,231.07,-1.0,-2.0,-77.53,0.58,1,9,18,-5.87,-20.12,-17.32,-8.66,-23.79,-19.38,-18.05,291,1.33,1,-8.8,-6.86,0,2,0,-78.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.77,-,zebra,-,3,1418,830,1.71,612,806,43.2,-231.52,-16.33,0,0.18,-13.23,-45.37,152,191,343,-18.38,-152.89,350,482,832,,,,,449,,,,0,-23.15,141.8,1.953,51.2,-8.1,8.3,231.52,-1.0,-3.0,-63.01,1.75,2,8,12,-5.44,-18.08,-13.41,-5.34,-21.05,-17.32,-13.23,343,4.09,1,-5.57,-4.12,0,2,0,-71.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.98,zebra,-,4,2312,904,2.56,1176,1136,50.9,-231.65,-10.02,0,-0.57,-12.29,-67.95,275,278,553,-12.08,-164.6,679,684,1363,,,,,461,,,,0,-23.16,231.2,1.784,56.1,-5.2,8.1,234.55,-1.0,-4.0,-55.34,0.25,1,9,12,-4.05,-9.03,-11.72,0.97,-14.74,-9.31,-12.29,553,-2.98,1,0.73,2.18,0,2,0,-99.71,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,-,zebra,-,3,2428,921,2.64,1217,1211,50.1,-232.56,-9.58,0,0.58,-9.65,-57.5,298,298,596,-10.93,-157.63,713,729,1442,,,,,468,,,,0,-23.26,242.8,1.827,54.7,-4.6,8.0,234.46,-1.0,-3.0,-56.33,0.26,1,9,13,-3.74,-9.19,-10.23,1.41,-14.3,-9.56,-9.65,596,-0.09,1,1.18,2.62,0,2,0,-93.07,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.98,zebra,-,6,1821,792,2.3,881,940,48.4,-233.16,-12.8,0,-0.33,-15.89,-67.71,199,227,426,-14.37,-153.61,509,560,1069,,,,,420,,,,0,-23.32,182.1,1.816,55.1,-6.7,8.9,236.8,-1.0,-4.38,-68.87,-3.48,0,10,15,-4.64,-11.2,-15.56,-1.86,-17.52,-11.86,-15.89,426,-4.03,1,-2.09,-0.6,0,2,0,-104.41,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.77,-,zebra,-,4,983,498,1.97,377,606,38.4,-233.31,-23.73,0,-1.09,-26.61,-56.67,77,136,213,-26.57,-150.1,208,357,565,,,,,314,,,,0,-23.33,98.3,2.005,49.9,-11.5,10.4,233.31,-1.0,-4.0,-69.73,-0.57,0,10,17,-6.02,-22.78,-25.52,-14.64,-28.45,-22.94,-26.61,213,-3.67,1,-14.57,-11.53,0,2,0,-87.53,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,-,2,1222,708,1.73,528,694,43.2,-233.55,-19.11,0,-1.08,-18.61,-54.54,126,167,293,-18.54,-133.52,314,406,720,,,,,395,,,,0,-23.35,122.2,1.9,52.6,-9.4,9.0,233.55,-1.0,-2.0,-78.57,1.1,1,9,18,-5.91,-20.06,-17.53,-8.7,-23.83,-19.27,-18.61,293,0.65,1,-8.84,-6.91,0,2,0,-80.47,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.98,zebra,-,4,1841,801,2.3,899,942,48.8,-233.57,-12.69,0,-0.67,-14.79,-63.74,205,226,431,-13.31,-143.09,522,553,1075,,,,,424,,,,0,-23.36,184.1,1.802,55.5,-6.7,8.8,237.21,-1.0,-4.0,-74.64,-6.45,0,10,14,-4.59,-11.84,-14.12,-1.7,-17.41,-12.04,-14.79,431,-2.74,1,-1.93,-0.48,0,2,0,-96.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.77,-,zebra,-,4,1444,833,1.73,624,820,43.2,-233.62,-16.18,0,-0.44,-13.66,-47.4,153,194,347,-18.48,-156.32,355,491,846,,,,,450,,,,0,-23.36,144.4,1.954,51.2,-8.0,8.3,233.62,-1.0,-3.0,-64.29,4.06,2,8,12,-5.42,-17.97,-13.22,-5.19,-20.9,-16.98,-13.66,347,3.32,3,-5.43,-3.98,0,2,0,-71.92,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,-,zebra,-,3,2414,920,2.62,1208,1206,50.0,-234.28,-9.71,0,0.63,-9.47,-56.15,297,296,593,-10.84,-155.61,710,725,1435,,,,,468,,,,0,-23.43,241.4,1.828,54.7,-4.7,8.0,236.18,-1.0,-3.0,-58.62,-1.54,0,10,13,-3.79,-9.47,-10.1,1.28,-14.43,-9.78,-9.47,593,0.31,1,1.05,2.5,0,2,0,-91.4,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,-,zebra,-,3,951,601,1.58,347,604,36.5,-234.74,-24.68,0,1.23,-14.62,-33.04,93,133,226,-24.82,-136.98,201,351,552,,,,,381,,,,0,-23.47,95.1,2.077,48.1,-11.7,9.6,234.8,-1.0,-3.0,-69.73,5.87,1,9,15,-6.76,-29.87,-15.85,-14.94,-29.4,-27.82,-14.62,226,13.2,1,-14.97,-12.48,0,2,0,-55.79,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,-,zebra,-,3,1410,826,1.71,606,804,43.0,-235.37,-16.69,0,0.09,-13.51,-45.95,150,190,340,-18.54,-153.33,347,480,827,,,,,446,,,,0,-23.54,141.0,1.953,51.2,-8.2,8.4,235.37,-1.0,-3.0,-65.46,1.75,2,8,12,-5.54,-18.56,-13.6,-5.7,-21.41,-17.7,-13.51,340,4.19,1,-5.94,-4.49,0,2,0,-72.07,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.98,zebra,-,-,1824,792,2.3,881,943,48.3,-236.16,-12.95,0,-0.33,-15.89,-67.71,199,227,426,-14.53,-155.61,509,562,1071,,,,,420,,,,0,-23.62,182.4,1.816,55.1,-6.8,8.9,239.8,-1.0,-4.38,-68.87,-4.48,0,10,15,-4.72,-11.43,-15.56,-2.01,-17.67,-12.05,-15.89,426,-3.85,1,-2.24,-0.74,0,2,0,-104.41,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.77,-,zebra,-,4,1439,830,1.73,620,819,43.1,-236.25,-16.42,0,-0.44,-13.66,-47.4,153,194,347,-18.48,-156.32,355,491,846,,,,,449,,,,0,-23.62,143.9,1.954,51.2,-8.1,8.4,236.25,-1.0,-3.0,-66.17,4.06,2,8,12,-5.49,-18.36,-13.22,-5.43,-21.14,-17.29,-13.66,347,3.63,3,-5.66,-4.22,0,2,0,-71.92,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.98,zebra,-,4,2146,890,2.41,1072,1074,50.0,-238.07,-11.09,0,-0.88,-13.45,-69.29,251,264,515,-12.91,-163.98,623,647,1270,,,,,456,,,,0,-23.81,214.6,1.794,55.7,-5.8,8.3,240.63,-1.0,-4.0,-62.5,-5.39,0,10,12,-4.34,-10.21,-12.57,-0.1,-15.81,-10.35,-13.45,515,-3.11,1,-0.34,1.11,0,2,0,-100.93,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env>=3,3,885,484,1.83,337,548,38.1,-238.75,-26.98,0,-8.45,-27.96,-54.81,72,124,196,-28.28,-139.71,183,311,494,,,,,320,,,,0,-23.88,88.5,1.954,51.2,-13.1,10.2,238.86,-1.0,-3.0,-83.7,8.63,1,9,20,-6.93,-31.08,-19.51,-18.02,-31.7,-26.7,-27.96,196,-1.27,1,-18.0,-14.77,0,2,0,-61.26,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.77,-,zebra,-,3,1308,788,1.66,550,758,42.0,-239.64,-18.32,0,0.35,-16.37,-52.23,136,183,319,-20.46,-159.15,318,460,778,,,,,433,,,,0,-23.96,130.8,1.958,51.1,-9.0,8.5,239.64,-1.0,-3.0,-68.03,-0.58,0,10,19,-5.83,-19.3,-16.72,-7.41,-23.04,-18.95,-16.37,319,2.58,4,-7.63,-6.12,0,2,0,-83.28,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,-,zebra,-,4,1431,826,1.73,614,817,42.9,-240.1,-16.78,0,-0.55,-13.95,-47.98,151,193,344,-18.64,-156.76,352,489,841,,,,,446,,,,0,-24.01,143.1,1.954,51.2,-8.3,8.4,240.1,-1.0,-3.0,-68.62,4.06,2,8,12,-5.59,-18.83,-13.4,-5.79,-21.5,-17.67,-13.95,344,3.73,3,-6.03,-4.58,0,2,0,-72.5,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.77,-,zebra,-,2,1349,819,1.65,571,778,42.3,-240.17,-17.8,0,1.13,-17.43,-56.65,137,188,325,-19.39,-156.08,334,471,805,,,,,440,,,,0,-24.02,134.9,1.956,51.1,-8.8,8.7,240.17,-1.0,-2.0,-69.31,-3.98,0,10,16,-5.76,-17.35,-18.56,-6.81,-22.52,-17.92,-17.43,325,0.49,1,-7.05,-5.6,0,2,0,-94.29,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,-,zebra,-,4,982,601,1.63,358,624,36.5,-241.16,-24.56,0,-0.52,-15.81,-36.68,94,138,232,-24.71,-140.83,207,363,570,,,,,381,,,,0,-24.12,98.2,2.081,48.1,-11.6,9.6,241.16,-1.0,-4.0,-71.73,7.23,2,8,15,-6.76,-30.02,-15.29,-14.81,-29.28,-27.26,-15.81,232,11.45,1,-14.84,-12.36,0,2,0,-55.65,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,-,1.77,-,zebra,-,2,1095,673,1.63,437,658,39.9,-242.47,-22.14,0,0.55,-21.28,-55.32,104,156,260,-23.41,-152.86,256,397,653,,,,,387,,,,0,-24.25,109.5,1.969,50.8,-10.9,9.3,242.47,-1.0,-2.0,-70.22,-2.55,0,10,19,-6.46,-22.34,-21.83,-11.95,-26.86,-22.41,-21.28,260,1.14,1,-12.05,-9.94,0,2,0,-90.59,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.98,zebra,-,6,2367,902,2.62,1199,1168,50.7,-242.82,-10.26,0,-0.08,-11.92,-66.86,280,281,561,-12.27,-171.05,692,702,1394,,,,,460,,,,0,-24.28,236.7,1.787,56.0,-5.3,8.3,246.0,-1.0,-4.38,-62.71,-0.87,0,10,11,-4.2,-9.34,-11.84,0.73,-14.98,-9.74,-11.92,561,-2.17,1,0.49,1.94,0,2,0,-102.89,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.62,-,zebra,-,3,1006,517,1.95,392,614,39.0,-243.24,-24.18,0,-1.71,-26.24,-59.03,84,141,225,-24.16,-139.38,225,352,577,,,,,319,,,,0,-24.32,100.6,1.969,50.8,-11.8,10.2,243.24,-1.0,-3.0,-75.5,-3.68,0,10,18,-6.28,-23.99,-24.53,-14.96,-28.9,-23.59,-26.24,225,-2.65,1,-14.9,-11.98,0,2,0,-87.8,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,6.5,9.5,-,-,zebra,-,3,2342,914,2.56,1177,1165,50.3,-243.32,-10.39,0,-0.31,-11.6,-67.16,285,294,579,-12.12,-168.61,686,705,1391,,,,,466,,,,0,-24.33,234.2,1.807,55.3,-5.1,7.8,243.95,-1.0,-3.0,-61.94,2.12,1,9,14,-4.04,-9.83,-11.29,0.6,-15.11,-9.99,-11.6,579,-1.61,1,0.36,1.81,0,2,0,-101.58,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,-,zebra,-,6,989,601,1.65,360,629,36.4,-243.67,-24.64,0,-0.39,-15.46,-36.17,95,139,234,-24.53,-140.32,208,364,572,,,,,381,,,,0,-24.37,98.9,2.082,48.0,-11.6,9.7,243.67,-1.0,-4.0,-71.73,8.74,2,8,15,-6.82,-30.26,-15.07,-14.89,-29.36,-27.48,-15.46,234,12.03,2,-14.92,-12.44,0,2,0,-55.14,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.98,zebra,-,6,2388,904,2.64,1210,1178,50.7,-244.57,-10.24,0,-0.24,-12.4,-70.21,281,285,566,-12.54,-176.07,695,709,1404,,,,,461,,,,0,-24.46,238.8,1.786,56.0,-5.3,8.2,247.47,-1.0,-4.38,-59.89,-0.07,0,10,12,-4.2,-9.13,-12.16,0.75,-14.96,-9.57,-12.4,566,-2.83,1,0.51,1.96,0,2,0,-106.56,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.62,-,zebra,-,3,2178,905,2.41,1066,1112,48.9,-246.06,-11.3,0,-0.33,-10.97,-59.69,266,278,544,-13.04,-169.77,626,676,1302,,,,,464,,,,0,-24.61,217.8,1.836,54.5,-5.5,8.0,246.69,-1.0,-3.0,-60.38,2.51,1,9,13,-4.29,-11.71,-10.64,-0.31,-16.02,-11.41,-10.97,544,0.43,1,-0.54,0.91,0,2,0,-88.94,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.98,zebra,-,-,2373,902,2.63,1200,1173,50.6,-246.88,-10.4,0,-0.13,-12.07,-67.86,280,282,562,-12.46,-174.05,692,705,1397,,,,,460,,,,0,-24.69,237.3,1.787,55.9,-5.4,8.3,250.06,-1.0,-4.38,-61.77,-0.87,0,10,12,-4.29,-9.51,-11.94,0.59,-15.12,-9.89,-12.07,562,-2.19,1,0.35,1.8,0,2,0,-103.89,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,9.5,-,-,-,zebra,-,3,1016,519,1.96,396,620,39.0,-247.05,-24.32,0,-1.91,-26.21,-60.02,86,143,229,-24.02,-139.78,228,354,582,,,,,320,,,,0,-24.7,101.6,1.963,50.9,-12.0,10.2,247.05,-1.0,-3.0,-76.91,-3.68,0,10,18,-6.36,-24.33,-24.3,-15.09,-29.04,-23.76,-26.21,229,-2.44,1,-15.02,-12.11,0,2,0,-88.2,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.98,zebra,-,-,2394,904,2.65,1211,1183,50.6,-248.63,-10.39,0,-0.3,-12.56,-71.21,281,286,567,-12.73,-179.07,695,712,1407,,,,,461,,,,0,-24.86,239.4,1.787,56.0,-5.4,8.3,251.53,-1.0,-4.38,-58.95,-0.07,0,10,13,-4.29,-9.3,-12.26,0.6,-15.11,-9.71,-12.56,567,-2.85,1,0.37,1.82,0,2,0,-107.56,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,9.5,-,-,-,zebra,dif>=0,3,1014,518,1.96,394,620,38.9,-249.04,-24.56,0,-1.91,-26.21,-60.02,86,143,229,-24.44,-141.77,226,354,580,,,,,319,,,,0,-24.9,101.4,1.963,50.9,-12.1,10.2,249.04,-1.0,-3.0,-76.91,-3.68,0,10,18,-6.44,-24.71,-24.3,-15.34,-29.28,-24.08,-26.21,229,-2.13,1,-15.27,-12.36,0,2,0,-88.2,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,6.5,10.5,-,-,zebra,-,3,2422,914,2.65,1213,1209,50.1,-249.06,-10.28,0,-0.4,-11.75,-69.68,291,302,593,-11.71,-168.44,710,729,1439,,,,,466,,,,0,-24.91,242.2,1.815,55.1,-5.0,8.0,249.69,-1.0,-3.0,-65.33,-2.54,0,10,14,-4.01,-9.63,-11.35,0.71,-15.0,-9.81,-11.75,593,-1.94,1,0.47,1.92,0,2,0,-104.73,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env 0~3,6,1853,833,2.22,874,979,47.2,-249.54,-13.47,0,1.58,-14.02,-62.96,210,239,449,-14.32,-156.23,511,580,1091,,,,,436,,,,0,-24.95,185.3,1.858,53.8,-6.7,8.5,249.54,-1.0,-4.0,-66.41,-2.79,0,10,16,-4.64,-12.19,-15.6,-2.48,-18.19,-13.29,-14.02,449,-0.73,2,-2.71,-1.26,0,2,0,-108.23,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.98,zebra,-,6,1905,801,2.38,924,981,48.5,-251.42,-13.2,0,-0.93,-16.27,-71.77,206,235,441,-14.27,-158.56,533,578,1111,,,,,424,,,,0,-25.14,190.5,1.803,55.5,-6.9,8.9,255.06,-1.0,-5.0,-77.49,-7.38,0,10,15,-4.86,-11.95,-15.34,-2.21,-17.92,-12.27,-16.27,441,-4.0,1,-2.44,-1.0,0,2,0,-107.66,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env>=3,-,959,484,1.98,367,592,38.3,-252.96,-26.38,0,-8.37,-28.37,-58.72,75,132,207,-28.65,-150.1,193,331,524,,,,,320,,,,0,-25.3,95.9,1.963,50.9,-12.7,10.4,252.96,-1.0,-4.0,-87.73,8.23,2,8,17,-6.99,-29.77,-20.0,-17.42,-31.1,-25.83,-28.37,207,-2.54,1,-17.4,-14.17,0,2,0,-66.61,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.98,zebra,-,6,2216,890,2.49,1101,1115,49.7,-253.66,-11.45,0,-0.78,-14.19,-74.63,254,272,526,-13.63,-178.15,635,672,1307,,,,,456,,,,0,-25.37,221.6,1.796,55.7,-6.0,8.5,256.22,-1.0,-4.38,-66.05,-4.71,0,10,12,-4.56,-10.29,-13.41,-0.46,-16.17,-10.59,-14.19,526,-3.59,1,-0.69,0.76,0,2,0,-110.48,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env>=3,6,958,484,1.98,366,592,38.2,-254.12,-26.53,0,-8.37,-28.37,-58.72,75,132,207,-28.65,-150.1,193,331,524,,,,,320,,,,0,-25.41,95.8,1.963,50.9,-12.7,10.4,254.12,-1.0,-4.0,-87.73,7.63,2,8,17,-7.07,-30.0,-20.0,-17.57,-31.25,-26.02,-28.37,207,-2.35,1,-17.54,-14.32,0,2,0,-66.61,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.98,zebra,-,-,1908,801,2.38,924,984,48.4,-254.42,-13.33,0,-0.93,-16.27,-71.77,206,235,441,-14.43,-160.56,533,580,1113,,,,,424,,,,0,-25.44,190.8,1.804,55.4,-7.0,8.9,258.06,-1.0,-5.0,-77.49,-7.38,0,10,15,-4.94,-12.17,-15.34,-2.35,-18.05,-12.45,-16.27,441,-3.82,1,-2.58,-1.13,0,2,0,-107.66,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.98,zebra,-,-,2220,890,2.49,1102,1118,49.6,-255.72,-11.52,0,-0.78,-14.19,-74.63,254,272,526,-13.76,-180.15,635,674,1309,,,,,456,,,,0,-25.57,222.0,1.797,55.7,-6.0,8.5,258.28,-1.0,-4.38,-65.11,-4.71,0,10,12,-4.6,-10.4,-13.41,-0.53,-16.24,-10.69,-14.19,526,-3.5,1,-0.77,0.68,0,2,0,-110.48,0,DIRECAO
